Fecha;Variacion;sma30
2010-01-05;12,1033752591373;NA
2010-01-06;11,7118807747767;NA
2010-01-07;12,5024547170385;NA
2010-01-08;11,8929789560393;NA
2010-01-12;12,7650234136564;NA
2010-01-13;12,9579854208658;NA
2010-01-14;12,5124431857022;NA
2010-01-15;12,3825286818835;NA
2010-01-19;12,3227086562203;NA
2010-01-20;12,7682134802635;NA
2010-01-21;12,8674136036795;NA
2010-01-22;13,0541554310419;NA
2010-01-26;13,0643756010149;NA
2010-01-27;12,6068447186867;NA
2010-01-28;13,4784369861872;NA
2010-01-29;14,0206660233907;NA
2010-02-02;12,8748037061067;NA
2010-02-03;13,174631183958;NA
2010-02-04;13,408501531736;NA
2010-02-05;13,551720483266;NA
2010-02-09;14,0092504809503;NA
2010-02-10;14,1952888321807;NA
2010-02-11;14,1645031809911;NA
2010-02-12;13,8914766232816;NA
2010-02-16;14,1383715392727;NA
2010-02-17;14,5788322648209;NA
2010-02-18;14,369605194903;NA
2010-02-19;13,5223293515369;NA
2010-02-23;14,4070621165245;NA
2010-02-24;14,2465470929091;13,2514802830674
2010-02-25;14,2425171777207;13,3227850136868
2010-02-26;14,9090857745304;13,4293585136786
2010-03-02;14,7415268863514;13,5039942526557
2010-03-03;15,2449850191651;13,6157277880932
2010-03-04;15,7135399975814;13,7140116742241
2010-03-05;14,8847014128519;13,7782355406236
2010-03-09;15,919523738492;13,8918048923833
2010-03-10;16,3091963401098;14,0226938143242
2010-03-11;16,2348439904409;14,1530983254648
2010-03-12;16,0364929943934;14,2620409759358
2010-03-16;16,7271991265533;14,390700493365
2010-03-17;16,7843711973815;14,5150410189096
2010-03-18;16,9214875711239;14,6436114179133
2010-03-19;16,3302863723247;14,7677261397012
2010-03-23;15,863422713703;14,8472256639517
2010-03-25;16,2654571805356;14,9220520358566
2010-03-26;17,2450707408078;15,0677276036799
2010-03-30;17,682080851731;15,217975925939
2010-03-31;18,1766149072536;15,3769130384563
2010-04-06;18,7569727824338;15,5504214484285
2010-04-07;19,1845366856453;15,722930988585
2010-04-08;19,1813372117579;15,8891326012376
2010-04-13;19,9176896287166;16,0809054828285
2010-04-14;20,2986852873483;16,294479104964
2010-04-15;19,9890129910132;16,4895004866887
2010-04-16;19,1915172325695;16,6432566522803
2010-04-20;19,591886102583;16,8173326825363
2010-04-21;20,4327067654468;17,0476785963333
