Fecha;Pases Pasivos;LELIQ;LEBAC
2004-05-28;0,0340058535148032;NA;2,67400205078217
2004-06-01;0,102383837945717;NA;2,68662451025071
2004-07-01;0,716229911608332;NA;2,75188904131698
2004-08-02;0,790607065968497;NA;2,84514590496196
2004-09-01;0,95925373239749;NA;2,86031515929871
2004-10-01;1,14367592412751;NA;2,83248281970716
2004-11-01;1,1650704040531;NA;2,89512412142311
2004-12-01;1,10013297523737;NA;2,88293821556226
2005-01-03;1,5295364663265;NA;3,04246078087024
2005-02-01;1,43121064697451;NA;3,19349100026345
2005-03-01;1,02894821760581;NA;3,3291417466222
2005-04-01;0,98880718824379;NA;3,27564911492123
2005-05-02;0,891053462543334;NA;3,23306699904601
2005-06-01;0,935833268494869;NA;3,65000550666013
2005-07-01;0,798886430394124;NA;3,8505273077552
2005-08-01;1,18907189034636;NA;4,09011078457571
2005-09-01;1,27482597893863;NA;4,38423277622746
2005-10-03;0,811631452918659;NA;4,49493433000152
2005-11-01;0,799733132110565;NA;4,35569594613006
2005-12-01;0,910900581068258;NA;4,18882748507758
2006-01-02;0,625194743823683;NA;4,07141994155695
2006-02-01;0,685121552529262;NA;4,07308000763973
2006-03-01;0,489243101418517;NA;4,3344085731742
2006-04-03;0,499621570104396;NA;4,23654181175198
2006-05-02;0,799538951945994;NA;4,23544255157154
2006-06-01;0,791010374978098;NA;4,28009967759573
2006-07-03;0,661976816763048;NA;4,54451012113348
2006-08-01;0,703535273026862;NA;4,8516629136121
2006-09-01;0,417623252729623;NA;5,18844556723786
2006-10-02;0,444631609083334;NA;5,2673383045536
2006-11-01;0,457206030776096;NA;5,41091228488481
2006-12-01;0,231414000799182;NA;5,35270014898138
2007-01-02;0,544761317206414;NA;5,58124388976883
2007-02-01;0,725865172817382;NA;6,11073577060844
2007-03-01;0,530434501227171;NA;6,4207545165766
2007-04-03;0,687892648560794;NA;6,42665201310976
2007-05-02;0,660233087253692;NA;6,52318732055025
2007-06-01;0,368936094231719;NA;6,67211564725834
2007-07-02;0,278855109586579;NA;6,74108344779772
2007-08-01;0,290833443781434;NA;6,66306084389077
2007-09-03;0,380547030102814;NA;6,4773561500107
2007-10-01;0,288675209600612;NA;6,19041966655403
2007-11-01;0,253831799715649;NA;5,75836993722104
2007-12-03;0,226755465014062;NA;5,32708374160813
2008-01-02;0,747645163332714;NA;5,22915414241728
2008-02-01;1,0270675752894;NA;5,44018687422118
2008-03-03;0,803955082834076;NA;5,51280975408415
2008-04-01;0,716582335415893;NA;5,23227340951166
2008-05-02;0,535030631336602;NA;4,72942321835076
2008-06-02;0,379075490969172;NA;4,26897997014215
2008-07-01;0,803510338315209;NA;4,06578689486256
2008-08-01;0,929821332415324;NA;4,1316150515534
2008-09-01;0,928215873892554;NA;4,2354353646689
