"Fecha","Dólar Futuro","REM","Ritmo últimas 10 ruedas","Suba de 25% en el año","Suba de 30% en el año","Suba de 35% en el año","Suba de 40% en el año"
2021-04-27,94.3004545454545,93.6670179553132,94.1462793907301,93.2130914692659,93.6663309476101,94.104543408993,94.5287568386783
2021-04-28,94.4136363636364,93.7886086702551,94.2189827003444,93.2585274940744,93.7249762599683,94.1760213831409,94.6127146975365
2021-04-29,94.5268181818182,93.910199385197,94.2917421541978,93.3039856663337,93.7836582906715,94.2475536490436,94.6967471254708
2021-04-30,94.64,94.0317901001389,94.3645577956471,93.3494659968393,93.8423770627095,94.3191402479387,94.7808541887114
2021-05-03,94.7609523809524,94.161228666799,94.5833422796398,93.4860400458692,94.0187540569447,94.5342264554274,95.0336238534561
2021-05-04,94.8819047619048,94.290667233459,94.6563831057098,93.5316091174215,94.0776200245065,94.6060307992974,95.1180301214015
2021-05-05,95.0028571428571,94.4201058001191,94.7294803366618,93.5772004012772,94.1365228485675,94.6778896828194,95.2025113566877
2021-05-06,95.1238095238095,94.5495443667791,94.8026340160539,93.6228139082635,94.195462552204,94.7498031474192,95.2870676258986
2021-05-07,95.2447619047619,94.6789829334392,94.8758441874778,93.6684496492129,94.2544391585064,94.8217712345546,95.3716989956774
2021-05-10,95.3657142857143,94.8084215000992,95.0958140903611,93.8054903842438,94.4315906245333,95.0380036462219,95.6260443757398
2021-05-11,95.4866666666667,94.9378600667593,95.1692506665017,93.8512151694761,94.4907150726955,95.110190638705,95.7109768154054
2021-05-12,95.6076190476191,95.0672986334193,95.2427439531375,93.8969622429133,94.5498765391938,95.1824324614843,95.7959846897431
2021-05-13,95.7285714285714,95.1967372000794,95.3162939940627,93.9427316154196,94.6090750472059,95.2547291562066,95.881068065752
2021-05-14,95.8495238095238,95.3261757667394,95.3899008331048,93.9885232978644,94.6683106199238,95.3270807645504,95.9662270104907
2021-05-17,95.9704761904762,95.4556143333995,95.6110625777196,94.126032313605,94.8462399584497,95.5444654885705,96.2221579285636
2021-05-18,96.0914285714286,95.5850529000595,95.6848970481854,94.1719133446052,94.9056240222012,95.6170371688185,96.3076198199982
2021-05-19,96.212380952381,95.7144914667196,95.7587885364154,94.2178167399712,94.9650452668365,95.6896639715559,96.3931576163495
2021-05-20,96.3333333333333,95.8439300333796,95.832737086441,94.2637425106041,95.0245037156348,95.7623459386513,96.4787713850343
2021-05-21,96.4542857142857,95.9733686000397,95.9067427423274,94.3096906674107,95.0839993918901,95.8350831120054,96.5644611935291
2021-05-24,96.5752380952381,96.1028071666997,96.1291027863149,94.4476695640189,95.2627100185551,96.0536262891032,96.821987533538
2021-05-25,96.6961904761905,96.2322457333598,96.2033373069783,94.4937073746931,95.3223548378685,96.1265847071349,96.9079821772376
2021-05-26,96.8171428571429,96.3616843000198,96.2776291543399,94.5397676261541,95.3820370013271,96.199598541406,96.99405319903
2021-05-27,96.9380952380952,96.4911228666799,96.3519783726694,94.5858503293404,95.4417565323123,96.2726678340086,97.080200666752
2021-05-28,97.0590476190476,96.6205614333399,96.426385006271,94.631955495196,95.5015134542204,96.3457926270665,97.1664246483009
2021-05-31,97.18,96.75,96.6499498422612,94.7704058782976,95.6810087996624,96.5655004306912,97.4255563557858
2021-06-01,97.2968181818182,96.8659090909091,96.7245865806757,94.8166010043763,95.740915519516,96.6388476474496,97.512087072821
2021-06-02,97.4136363636364,96.9818181818182,96.7992809563961,94.8628186479239,95.8008597474931,96.7122505757631,97.5986946440746
2021-06-03,97.5304545454545,97.0977272727273,96.874033013932,94.9090588199164,95.8608415070777,96.7857092579481,97.6853791378065
2021-06-04,97.6472727272727,97.2136363636364,96.9488427978276,94.9553215313352,95.9208608217687,96.8592237363528,97.7721406223372
2021-06-07,97.7640909090909,97.3295454545455,97.1736189536291,95.0942450120428,96.1011443316897,97.0801023728521,98.0328877048363
2021-06-08,97.8809090909091,97.4454545454545,97.2486600890924,95.1405979910869,96.1613141020895,97.1538404602633,98.1199578369806
2021-06-09,97.9977272727273,97.5613636363636,97.3237591741522,95.1869735645443,96.2215215453109,97.2276345561191,98.2071053024371
2021-06-10,98.1145454545455,97.6772727272727,97.3989162535594,95.2333717434284,96.2817666849413,97.3014847029613,98.2943301698912
2021-06-11,98.2313636363636,97.7931818181818,97.4741313720994,95.279792538758,96.3420495445826,97.3753909433638,98.3816325080891
2021-06-14,98.3481818181818,97.9090909090909,97.7001254108895,95.4191907336892,96.5231246798147,97.5974466521592,98.6440050355258
2021-06-15,98.465,98.025,97.7755731345072,95.4657021050969,96.5835586558162,97.6715776931908,98.7316179453847
2021-06-16,98.5818181818182,98.1409090909091,97.851079121704,95.512236148125,96.6440304700608,97.7457650411385,98.8193086706361
2021-06-17,98.6986363636364,98.2568181818182,97.9266434174735,95.5587928738246,96.7045401462393,97.8200087387707,98.9070772803936
2021-06-18,98.8154545454545,98.3727272727273,98.0022660668436,95.6053722932522,96.7650877080574,97.8943088288885,98.9949238438319
2021-06-21,98.9322727272727,98.4886363636364,98.2294845873604,95.7452468245489,96.9469579446292,98.1175478826519,99.2589319489036
2021-06-22,99.0490909090909,98.6045454545455,98.3053411021098,95.7919171295613,97.0076572863597,98.1920739713715,99.3470910200442
2021-06-23,99.1659090909091,98.7204545454545,98.3812561961224,95.8386101836651,97.0683946324811,98.2666566670693,99.4353283916629
2021-06-24,99.2827272727273,98.8363636363636,98.4572299146352,95.8853259979492,97.1291700067884,98.3412960127418,99.5236441333041
2021-06-25,99.3995454545455,98.9522727272727,98.5332623029204,95.9320645835078,97.1899834330912,98.4159920514179,99.6120383145737
2021-06-28,99.5163636363636,99.0681818181818,98.7617119396553,96.0724170788548,97.3726522622945,98.6404207562484,99.8776921931427
2021-06-29,99.6331818181818,99.1840909090909,98.8379794604501,96.1192468605626,97.4336181349756,98.7153439978831,99.9664008302249
2021-06-30,99.75,99.3,98.9143058779024,96.1660994690975,97.4946221789251,98.7903241481572,100.055188255895
2021-07-01,99.8636363636364,99.3984985058318,98.9906912374945,96.2129749155862,97.5556644180421,98.8653612502962,100.14405454013
2021-07-02,99.9772727272727,99.4969970116635,99.0671355847438,96.2598732111611,97.6167448762412,98.9404553475585,100.23299975297
2021-07-05,100.090909090909,99.5954955174953,99.2968230081351,96.4007053038052,97.8002158046981,99.1660800431607,100.500309664458
2021-07-06,100.204545454545,99.693994023327,99.3735037618897,96.4476951071548,97.8614493786679,99.2414025541565,100.589571293365
2021-07-07,100.318181818182,99.7924925291588,99.4502437314159,96.4947078153328,97.9227212915161,99.3167822770604,100.678912202012
2021-07-08,100.431818181818,99.8909910349905,99.5270429624425,96.5417434395041,97.984031567247,99.3922192553284,100.768332460813
2021-07-09,100.545454545455,99.9894895408223,99.6039015007333,96.5888019908389,98.04538022988,99.4677135324491,100.857832140245
2021-07-12,100.659090909091,100.087988046654,99.8348334173612,96.730115319608,98.2296567796102,99.6945405923122,101.126808408028
2021-07-13,100.772727272727,100.186486552486,99.911929643056,96.7772656914079,98.2911592303456,99.7702645003937,101.216626476
2021-07-14,100.886363636364,100.284985058318,99.9890854053655,96.8244390463042,98.3527001883055,99.8460459252681,101.306524317927
2021-07-15,101,100.383483564149,100.066300750266,96.8716353954998,98.4142796775997,99.9218849106229,101.39650200466
