"Fecha","Total","Otros","Plazos Fijos UVA","Plazos Fijos Tradicionales","Cuenta Corriente","Caja de Ahorros"
2004-03-01,14.0756491054317,1.15540265940597,0.201952655427762,5.85202492911143,3.55002636271417,3.31624249877236
2004-04-01,13.7910120233731,1.05713025859806,0.235490182724774,5.59465880731378,3.59276291681781,3.31096985791864
2004-05-03,13.2394924089591,0.947951448514624,0.291962869604777,5.39789163834629,3.42821806851038,3.17346838398307
2004-06-01,13.3508538509802,1.05380662521418,0.426869818061299,5.28296697477137,3.43175563968751,3.15545479324583
2004-07-01,13.4897573412099,1.13169912022824,0.584216115194228,5.20273709546989,3.44688077370502,3.12422423661252
2004-08-02,13.7191362100123,1.14354888287425,0.711383394526041,5.13257089942535,3.45660783691672,3.27502519626993
2004-09-01,14.0209197193645,1.16105165487092,0.781880083997973,5.23209889185535,3.41734337622281,3.42854571241746
2004-10-01,14.1322722935681,1.09409121658618,0.867094453916725,5.27789137605932,3.43468559947061,3.45850964753526
2004-11-01,14.2559092527475,1.07724542244115,0.951721718010712,5.31450843004786,3.39098851297806,3.52144516926968
2004-12-01,14.34509851505,1.0579437212836,1.01796838037048,5.37657097316032,3.4759087469604,3.41670669327518
2005-01-03,14.670011302755,1.08069600700608,1.16690024589794,5.3536836652623,3.58116576993605,3.48756561465264
2005-02-01,14.7729525328157,1.0587098378221,1.22952199130389,5.32206591885418,3.63195948763182,3.53069529720371
2005-03-01,14.7186829399683,1.04666125498073,1.1336075301644,5.32045748484162,3.62822903954404,3.58972763043746
2005-04-01,14.3692263146455,0.956936645031964,1.0687179362341,5.31396236344078,3.53354312090672,3.49606624903193
2005-05-02,14.1253980540564,0.986704694048797,0.977571018639037,5.27532969328042,3.49255710029005,3.39323554779812
2005-06-01,13.9743610768195,0.960415857738766,0.964237586275276,5.27855073047602,3.46696657747102,3.30419032485839
2005-07-01,13.8886435054807,0.934465380609098,0.984478141734521,5.19209127510025,3.53801678492373,3.23959192311312
2005-08-01,14.1665995579981,0.958125850516156,1.05848820809988,5.21447463673421,3.600592401765,3.33491846088289
2005-09-01,14.3019434708651,0.966400222937596,1.13122052342654,5.34253176356509,3.60353938598453,3.25825157495135
2005-10-03,14.4679216997593,1.0191709015435,1.18107833307907,5.30543680711371,3.66509317730728,3.29714248071577
2005-11-01,14.3732795539215,0.987478359791905,1.15581796809075,5.24790624106501,3.63529943666921,3.34677754830465
2005-12-01,14.0622454706503,0.945307973078623,1.12768118393797,5.1583269163633,3.61536279872027,3.21556659855015
2006-01-02,13.8679968628296,0.949594822509317,1.10721305740803,5.00452420824698,3.55658384466596,3.25008092999933
2006-02-01,13.7093464845951,0.914297932092261,1.04513204708256,4.98287315225841,3.53850726330144,3.22853608986039
2006-03-01,13.5186929569266,0.896257900460398,0.9392353067202,4.94937293008629,3.515698692389,3.2181281272707
2006-04-03,13.4445514703115,0.861921285650562,0.858436957874342,5.03272639696746,3.51242732493026,3.17903950488884
2006-05-02,13.512433061533,0.862577038267841,0.799376830115152,5.11020566466413,3.53272117830424,3.20755235018165
2006-06-01,13.544448426219,0.850919249087829,0.811224932986585,5.22109788662126,3.47089248387473,3.19031387364863
2006-07-03,13.5684704734083,0.852532241959513,0.784261293322056,5.24763948696577,3.44129157013249,3.24274588102846
2006-08-01,13.7113208844989,0.851633033304175,0.69926382290572,5.45323274766777,3.47439601053801,3.23279527008319
2006-09-01,13.7711832482338,0.842949692875184,0.670720125205923,5.65246394838092,3.42474032310712,3.18030915866461
2006-10-02,13.8607463399252,0.834379168328135,0.628925894485711,5.68931942269753,3.45215277412418,3.25596908028961
2006-11-01,13.8816502499269,0.837275912410013,0.591275925647196,5.72536935752844,3.48924002213395,3.23848903220731
2006-12-01,13.8001746948345,0.810250877677546,0.549498652123112,5.82390147609679,3.47035911579319,3.14616457314385
2007-01-02,13.8929927955719,0.829974664891548,0.514062437922644,5.85178777878532,3.51874874428534,3.17841916968709
2007-02-01,13.9793484488634,0.81838596065964,0.479001270463772,5.89156704443657,3.56902091317094,3.2213732601325
2007-03-01,13.8949817480209,0.804219775269154,0.427087282374555,5.8745393982194,3.53782556671923,3.25130972543855
2007-04-03,13.9111891295668,0.763109990489828,0.382611923240251,5.93285061737655,3.59752103439202,3.23509556406817
2007-05-02,13.7791505387189,0.7808060931864,0.342330695303478,5.80156714006022,3.60179062608215,3.25265598408667
2007-06-01,13.6658908887907,0.770443815344171,0.332440056570361,5.77127339687381,3.60146354787059,3.1902700721318
2007-07-02,13.6793444336965,0.778432027318176,0.321366724122862,5.738387931958,3.6855532201256,3.15560453017183
2007-08-01,13.6736737105032,0.786479578605584,0.294151875511455,5.62633860275461,3.75399915556439,3.21270449806719
2007-09-03,13.5302837344822,0.787859367134039,0.278262073681645,5.56643605835553,3.65601975179815,3.24170648351283
2007-10-01,13.3333801796352,0.774004838566089,0.251894460192941,5.39416486433048,3.64400523526266,3.26931078128303
2007-11-01,13.0493894356595,0.741422417501396,0.220651523925969,5.28601110320806,3.55044055177623,3.2508638392478
2007-12-03,12.9493066121679,0.711646621164211,0.189429437663553,5.35624383851734,3.5439652487094,3.14802146611344
2008-01-02,12.9368653184061,0.689802882860432,0.155946366613193,5.42334582488066,3.50196763779853,3.1658026062533
2008-02-01,12.9531690486272,0.65985169857217,0.117558977423613,5.40700320347174,3.52028436905511,3.24847080010455
2008-03-03,12.864625931342,0.668214992983569,0.0946174645186929,5.37813194780179,3.5463509259717,3.1773106000662
