Fecha;Variacion;sma30
2010-01-05;6,53068916528949;NA
2010-01-06;4,13845107490316;NA
2010-01-07;6,80789673500379;NA
2010-01-08;4,56764559181391;NA
2010-01-12;9,04156698564593;NA
2010-01-13;9,3621582990888;NA
2010-01-14;10,5655290911245;NA
2010-01-15;10,7508709510044;NA
2010-01-19;10,1534511583473;NA
2010-01-20;11,0349127182045;NA
2010-01-21;10,7141313586792;NA
2010-01-22;10,8878297336368;NA
2010-01-26;12,7623217059737;NA
2010-01-27;10,2727386987306;NA
2010-01-28;11,7784231534071;NA
2010-01-29;12,705465528257;NA
2010-02-02;13,1660290742158;NA
2010-02-03;13,203021017117;NA
2010-02-04;12,7365680172742;NA
2010-02-05;16,1568205178405;NA
2010-02-09;20,8609052408682;NA
2010-02-10;21,0073968567405;NA
2010-02-11;20,0866707938473;NA
2010-02-12;18,0216484700811;NA
2010-02-16;19,9372155077696;NA
2010-02-17;24,4234287207631;NA
2010-02-18;23,22524804052;NA
2010-02-19;19,4779645263729;NA
2010-02-23;19,6323990397113;NA
2010-02-24;17,7743689438352;13,7261255572022
2010-02-25;16,204499588908;14,0485859046562
2010-02-26;15,0464601436725;14,4121862069485
2010-03-02;17,9498758184692;14,7835855097307
2010-03-03;16,6552767743825;15,1865065491496
2010-03-04;13,6955478715484;15,3416392453464
2010-03-05;11,2602535421327;15,4049090867812
2010-03-09;13,4131799530039;15,4998307821771
2010-03-10;14,4551404134492;15,6233064309253
2010-03-11;14,0870064899946;15,7544249419802
2010-03-12;13,2577922732928;15,8285209271498
2010-03-16;16,0016856300042;16,004772736194
2010-03-17;16,4029312708379;16,1886094541007
2010-03-18;17,4916017144086;16,3462521210485
2010-03-19;12,4267828667961;16,4180535933174
2010-03-23;10,5458149108096;16,3769666518975
2010-03-25;11,2654460178587;16,3289660015509
2010-03-26;13,7537778968839;16,3485576289731
2010-03-30;13,7731603823445;16,3675622744807
2010-03-31;16,0980671941886;16,4796122470445
2010-04-06;18,7632863386677;16,5664944410721
2010-04-07;20,6395450263424;16,5591157672546
2010-04-08;19,8768874625138;16,5214321207803
2010-04-13;21,1135078213904;16,5556600216984
2010-04-14;23,7985728296527;16,7482241670175
2010-04-15;22,0012275434202;16,8170245682059
2010-04-16;15,3070532660042;16,5131453863806
2010-04-20;17,3439000960615;16,3171004548986
2010-04-21;21,0434257183291;16,3692824946305
2010-04-22;20,7271816231621;16,4057752474122
2010-04-23;18,8663619912278;16,4421750156586
2010-04-27;17,5676080380941;16,4876119639648
2010-04-28;15,21203302251;16,493131059926
2010-04-29;16,4402317008952;16,4428095893402
2010-04-30;17,0642524110622;16,4564421105629
2010-05-04;16,7616133337674;16,5586442926369
2010-05-05;15,8245227485736;16,7107865995182
2010-05-06;14,9977420595762;16,763605336404
2010-05-07;10,9878628519686;16,648029417688
2010-05-11;14,2414134133463;16,653176315133
2010-05-12;16,0167402024397;16,7451412461046
2010-05-13;17,8335598369174;16,8062037196683
2010-05-14;16,387748658036;16,805697632575
2010-05-18;16,3307764384519;16,7670034567097
2010-05-19;19,7457721850497;17,0109697673182
2010-05-20;20,4079033259565;17,3397060478231
2010-05-21;16,4997608283056;17,5141832081713
2010-05-26;16,4862850327967;17,6052667793684
2010-05-27;17,578516292499;17,7321119763735
2010-05-28;17,4723031194644;17,7779198405494
2010-06-01;14,7671241481109;17,6447144341975
2010-06-02;15,1832213603537;17,4628369786646
2010-06-03;11,5327440418152;17,1846988646413
2010-06-04;7,4124095042166;16,7279955874021
2010-06-08;4,80179108216432;16,0947695291525
2010-06-09;7,04021860326334;15,5960692311473
2010-06-10;9,0722291407223;15,3882417603046
2010-06-11;8,07827318635299;15,079387529981
2010-06-16;10,95521023766;14,7431136806253
2010-06-17;10,4824869043533;14,401623856665
2010-06-18;13,3633516663291;14,2181901791684
2010-06-22;14,9019607843137;14,1293352707091
2010-06-23;15,6782834101382;14,1448769502967
2010-06-24;18,1456258294081;14,2017234212471
2010-06-25;19,9196548132718;14,2969035013207
2010-06-29;22,6696133934789;14,4938368366445
2010-06-30;21,4680248478305;14,6819535732864
2010-07-01;20,598166907863;14,8686344015626
2010-07-02;21,4298645512747;15,2167011248728
2010-07-06;25,0825659216803;15,5780728751506
2010-07-07;24,2204444444444;15,8515296832174
2010-07-08;23,0128464228599;16,0241725694155
2010-07-13;20,9396171322649;16,1759015185565
2010-07-14;20,8532554632096;16,3266508193817
2010-07-15;17,7336728120494;16,2595808402817
2010-07-16;18,8407840925116;16,2073435325002
2010-07-20;22,1737444250533;16,3964763190585
2010-07-21;25,667249090297;16,7025084543085
2010-07-22;26,6409143149023;17,0045883883886
2010-07-23;18,8701077353682;17,0511818755854
2010-07-27;18,7686045805237;17,1845645566658
2010-07-28;16,9780833186439;17,2443932886088
2010-07-29;18,7009112050431;17,4833321940498
2010-07-30;17,821171015191;17,8302909110822
2010-08-03;19,9974259146047;18,3368120721636
2010-08-04;17,2293081373677;18,6764483899671
2010-08-05;18,2255107602358;18,9815577772842
2010-08-06;15,8255294018392;19,2397996511337
2010-08-10;20,5689948892675;19,5602591395206
2010-08-11;21,8777219430486;19,9401003074771
2010-08-12;20,6176159048318;20,1819091154272
2010-08-13;15,9142375331246;20,2156516737209
2010-08-18;17,3963499936411;20,2729205598377
2010-08-19;20,0642439351807;20,3368744966968
2010-08-20;19,2786476591104;20,3155075915581
2010-08-24;23,0882759892999;20,3294630114188
2010-08-25;21,4150253109741;20,3276963601902
2010-08-26;20,8029682626498;20,3345230720164
2010-08-27;20,6644228746582;20,3090083494626
2010-08-31;23,2366187016492;20,2474767754615
2010-09-01;21,8416646735231;20,1681841164308
2010-09-02;21,655055875273;20,1229244315112
2010-09-03;16,1282034812769;19,9625439764783
2010-09-07;16,19091951921;19,807132778345
2010-09-08;17,0969602108905;19,785909024973
2010-09-09;17,9764597882037;19,7570982148294
2010-09-10;17,6657269432138;19,6068309654348
2010-09-14;12,7407517236267;19,1759477198791
2010-09-15;14,9122937526966;18,7849937011389
2010-09-16;13,6213961111525;18,6100366469984
2010-09-17;11,7459618208517;18,3759485550093
2010-09-21;14,5471285533433;18,2949167294993
2010-09-22;16,1160032540283;18,2087531311321
2010-09-23;17,4998231340644;18,1980415350946
2010-09-24;15,2339917239026;18,0392603954045
2010-09-28;16,485672248301;18,0144725324356
