Fecha;Total;Otros;Plazos Fijos UVA;Plazos Fijos Tradicionales;Cuenta Corriente;Caja de Ahorros
2005-02-01;14,4995406656643;1,08038302976566;0,694083108467221;5,34165721230084;3,47660984210732;3,34188680073238
2005-03-01;14,5098796915987;1,07209559508416;0,774248902367826;5,30378500197134;3,48556868752155;3,36665393030466
2005-04-01;14,5470376854338;1,06552139366787;0,851415658947653;5,29492452892292;3,49000957409994;3,38978982034732
2005-05-02;14,5883201904482;1,06907480813524;0,915776055087398;5,29150178352828;3,49994810275147;3,4097782659571
2005-06-01;14,5786917896898;1,0595554892832;0,961886236400793;5,2877834930094;3,50085586475504;3,41763068511789
2005-07-01;14,5443351246005;1,04118916457584;0,992970251512513;5,27954193160008;3,50383823279455;3,42350441328544
2005-08-01;14,52353527261;1,02515589109214;1,01948688384922;5,28217430512521;3,51324127682101;3,4251570757658
2005-09-01;14,5015928171301;1,00966680914261;1,04591470816416;5,29126078642687;3,52799287716824;3,40931023828452
2005-10-03;14,491182201917;1,00435157832783;1,0696243513744;5,29356931454027;3,54721796002836;3,39506509150161
2005-11-01;14,4659038045314;0,99747600463999;1,08478544829823;5,28763009648989;3,56626945989739;3,37985374249031
2005-12-01;14,4140677151431;0,988590490648058;1,09196325463476;5,26738418071576;3,57939423010122;3,36374892588861
2006-01-02;14,328234075858;0,978342922081677;1,08696597693588;5,23860017610023;3,57894464354031;3,34640512368687
2006-02-01;14,2291903938171;0,967162017294519;1,07317386521243;5,21316579081848;3,57337581262306;3,32469224147562
2006-03-01;14,1212591126203;0,955399861675115;1,05732566275533;5,18584618263929;3,56602379078948;3,29749899817729
2006-04-03;14,0315304152947;0,947345463564548;1,03848070877028;5,16473495796732;3,56507380700936;3,27236953362556
2006-05-02;13,9616433810537;0,936432779815831;1,02080856297948;5,15052499544316;3,56755361031234;3,25560198267821
2006-06-01;13,9049198126747;0,926247672038545;1,00532847453829;5,14402969561232;3,56486817405201;3,24372686007038
2006-07-03;13,8622062322182;0,918363272458505;0,986089454706849;5,14672690472331;3,55294778793637;3,24504181034887
2006-08-01;13,8177021448842;0,90898311668799;0,954404723901723;5,16902262710412;3,54065062561396;3,23682659829407
2006-09-01;13,7742589770834;0,898665450824485;0,916382111270071;5,20001971148667;3,52511362935356;3,22946500941957
2006-10-02;13,730188220148;0,884053635723264;0,872331033051044;5,23566085797478;3,50803342068092;3,2256598069143
2006-11-01;13,6944315312714;0,872210695787566;0,827358732914419;5,27808870276594;3,4965366039251;3,21597905374289
2006-12-01;13,6779563825401;0,861348078219816;0,782101735993397;5,33228921375392;3,48670416786103;3,21141825955746
2007-01-02;13,6914069954502;0,852058611666757;0,736718347989964;5,40507725371197;3,48596379225079;3,2076118253225
2007-02-01;13,7271382966343;0,844764407408027;0,692127175999748;5,48558825112574;3,4912303696948;3,20956401770516
2007-03-01;13,7661751683804;0,837576692202383;0,64847140378597;5,56730157002366;3,49507958395507;3,21399371197443
2007-04-03;13,8052516625937;0,829238577898761;0,605868864257752;5,64417333471659;3,50417437617703;3,21815923036061
2007-05-02;13,8168725787848;0,822035040604788;0,563499659336016;5,69769815659968;3,51061170925011;3,2195078048586
2007-06-01;13,8120512037623;0,814568889892871;0,521073901060514;5,73612168971154;3,52048772752045;3,21638122729166
