Fecha;Total;Otros;Plazos Fijos UVA;Plazos Fijos Tradicionales;Cuenta Corriente;Caja de Ahorros
2003-12-01;5969226,61448048;424887,049904541;44247,7782275748;2621556,84948901;1294035,96584191;1124252,05109981
2004-01-02;6077829,85457457;438504,420093649;66224,5905221942;2624546,85491032;1338870,77381162;1185110,50791447
2004-02-02;6024702,78095805;454280,440839235;74094,3925868256;2452495,22188899;1368070,64410769;1272815,13334657
2004-03-01;5937689,86993884;448337,951073087;82940,7895651848;2349984,01917781;1388554,38025185;1295782,3444376
2004-04-01;6000354,86694314;449311,714444556;103672,376179249;2306763,45075086;1473829,15960293;1326933,23140473
2004-05-03;5825636,71883441;399128,601767273;133801,237588211;2245376,91561779;1437226,81370146;1282280,67746175
2004-06-01;5872397,36618744;443310,482010708;188428,742722278;2192210,52005454;1443079,07096865;1304149,13588897
2004-07-01;5899924,43477845;467454,794101493;245366,575616827;2144022,6402576;1404296,21283943;1364960,7694729
2004-08-02;5885269,31978327;462260,401788343;290167,544834687;2122710,71593906;1399917,51470827;1358127,08026197
2004-09-01;5892330,32413391;465115,247875397;308421,46888625;2131948,1219418;1382581,22410979;1380322,18511149
2004-10-01;5879830,63871122;444694,419425843;338862,139494946;2139741,42103751;1394193,96324201;1379189,16650797
2004-11-01;5964612,89517062;444937,861350805;378108,502402409;2185946,27922877;1392846,81981645;1400096,24722162
2004-12-01;6120100,87756978;454461,263610876;398120,517916651;2173103,40218514;1483487,12444492;1470657,35069668
2005-01-03;6210447,25192328;433894,449504846;446453,146075036;2219780,58967269;1501317,84482618;1482863,06475525
2005-02-01;6284638,92106638;437044,80607991;491825,909909262;2245513,84858046;1508461,55959152;1487405,22381354
2005-03-01;6311251,05763478;432670,62642799;495975,751469984;2276076,43885325;1511837,5721907;1494260,78827795
2005-04-01;6377584,67044914;432231,853542658;499997,335519805;2328425,11768694;1540434,8190244;1488976,49839708
2005-05-02;6422521,13101051;447579,061672441;482654,806913058;2364125,40272105;1577452,1623288;1477130,07662303
2005-06-01;6433233,71101297;440736,946299377;464310,834839513;2389417,95006405;1590363,82104218;1489715,7554597
2005-07-01;6392441,89755231;422643,990575006;452742,004281826;2342840,08910643;1578320,48692101;1549783,81683804
2005-08-01;6421184,70325511;425382,041551886;474193,690325769;2368596,31626775;1601588,46628808;1518922,509769
2005-09-01;6354815,31445286;424241,465506133;488988,655381688;2385584,79965548;1597637,94315939;1437481,27209569
2005-10-03;6404148,55329585;454908,069870558;506878,441412549;2362057,52255576;1633765,44570744;1443913,03865565
2005-11-01;6396519,69724605;445820,982750778;501931,113324394;2359449,3779822;1632170,18267816;1454494,28787939
2005-12-01;6467846,54790508;448097,701288056;486666,771811558;2300641,55681119;1702677,46715505;1527307,1934054
2006-01-02;6424985,811554;425666,240905568;472959,199721233;2316703,52754671;1664683,19678158;1542848,05938461
2006-02-01;6483902,2308644;427122,687667748;473110,03124824;2379201,40940066;1663141,61940144;1539184,20230796
2006-03-01;6469667,86625873;420143,326127872;465999,38069452;2401050,26796632;1661251,14950626;1519082,78167646
2006-04-03;6536831,90556428;432565,920510802;446235,492387314;2450181,37031629;1701341,08400268;1504371,94397119
2006-05-02;6622826,86426908;426914,485545274;430626,056545813;2498732,19383435;1740934,67405133;1523487,5762736
2006-06-01;6696503,13055419;423333,817946141;423487,436920184;2562204,1889689;1726086,16914184;1559359,48916203
2006-07-03;6783098,88603055;421682,024113484;394428,498182647;2589566,76802107;1678879,66579694;1696510,39105774
2006-08-01;6847545,15555897;418394,15116361;346646,89905473;2741012,63114765;1710144,47751852;1629315,21487263
2006-09-01;6860849,43152395;415711,402466283;325706,955178659;2835435,25062473;1705732,51254624;1576235,51481999
2006-10-02;6903884,27168793;418641,331300708;303407,714109178;2847289,75765779;1729803,28689747;1602823,19975183
2006-11-01;6954469,92186627;425070,905255124;288738,527359878;2894596,08797342;1761635,12340414;1582659,42566313
2006-12-01;7066552,02131614;427486,622071533;263946,322463503;2891064,22698438;1819108,25699224;1663236,27338442
2007-01-02;7093152,5237489;408646,930683752;241190,882060764;2975423,36245555;1809003,20846497;1657267,79145527
2007-02-01;7186897,37868298;414618,715865658;235154,603703255;3050759,90269539;1819215,14009735;1665527,58401376
2007-03-01;7175137,77096698;406970,317546627;228744,723007446;3076439,71623177;1804610,907125;1656761,4010651
2007-04-03;7309098,17714065;414992,827652343;215517,707929569;3129875,6466673;1888235,42468795;1658880,76526898
2007-05-02;7293072,87366376;418839,059261526;199873,664360913;3074593,03924439;1923767,39805538;1674419,52777802
2007-06-01;7275860,56313454;413719,185925371;187319,358345278;3056987,21554455;1933171,60772631;1683101,69630079
2007-07-02;7285024,385361;410755,383625063;172423,598078599;3020934,57171562;1918178,76272743;1761223,49977223
2007-08-01;7144652,79582302;404273,682554762;152571,281866222;2958951,05844065;1933314,77118625;1694152,91076347
2007-09-03;7001839,67809291;403381,050699199;140286,610459253;2898916,24390578;1890463,61715778;1668022,74431527
2007-10-01;6912701,16200106;403975,134546169;126409,020815924;2808198,95002229;1899406,90153969;1674148,05656101
2007-11-01;6903771,42768804;397442,874265223;113772,602050146;2821816,38968291;1892707,83414781;1677490,37412246
2007-12-03;7114890,53207698;401872,716908511;97390,7178790335;2845936,28865453;1988358,52030778;1781276,38239481
2008-01-02;7164816,95712354;367503,086917545;79172,2259713168;2983871,25209889;1948120,37683618;1786150,01529961
2008-02-01;7168988,01788996;359537,943884716;62069,7905190232;3011213,10668582;1929835,87675583;1806331,30004457
2008-03-03;7003472,85861892;357015,642184389;53504,3130222125;2973644,74666433;1909905,64382534;1709402,51292265
2008-04-01;6904075,4957941;358360,14029131;46248,2152334823;2941076,84980161;1907273,00808117;1651117,28238653
2008-05-02;6709716,69536142;351883,216562496;53166,7054331181;2827634,81433984;1893072,27243258;1583959,68659339
2008-06-02;6527276,17881743;344193,545711296;41890,2742642168;2806207,27403922;1781204,47580594;1553780,60899676
2008-07-01;6577611,87223665;334144,103059972;32147,881354088;2863656,41053905;1731924,31258227;1615739,16470127
2008-08-01;6565851,87263529;326315,472725928;27398,3742339696;2939749,92560158;1749294,74313235;1523093,35694146
2008-09-01;6571184,367514;318164,127516686;21160,0456700669;2974411,37056537;1770936,89341736;1486511,93034452
2008-10-01;6419955,26882499;318545,871388148;17162,8318036368;2895441,92468616;1739329,23287693;1449475,40807012
2008-11-03;6210478,0712666;313786,784081615;16195,6299114709;2788468,16183142;1684409,32894936;1407618,16649273
2008-12-01;6018351,45080088;320583,548369982;10128,1656634394;2481212,04816928;1711880,3127935;1494547,37580467
2009-01-02;6019538,1348118;297944,705728732;5648,02259656503;2476186,89114224;1722462,67179351;1517295,84355076
2009-02-02;6065626,34008996;295919,909065685;4510,56253532813;2567276,72577526;1700969,93965642;1496949,20305726
2009-03-02;5892858,75075506;291971,079122304;3701,24035686282;2536895,91318731;1622681,37453368;1437609,1435549
2009-04-01;5794537,38004398;295923,847026003;2736,17446704977;2445957,11591715;1637936,02917093;1411538,21925469
2009-05-04;5791556,21338396;304253,242414322;1952,55759445672;2433434,18803453;1651187,75434703;1400728,47099361
2009-06-01;5808738,02519577;300432,738783968;1623,96075018361;2377374,79630442;1676789,350509;1452517,1788482
2009-07-01;5752427,24510182;293959,856857633;1400,12857064587;2347354,05716048;1605058,81346905;1504654,38904402
2009-08-03;5723441,48830318;284081,468262321;1166,04260148503;2395572,24051396;1597408,932426;1445212,80449942
2009-09-01;5759370,71274903;274097,037081589;875,538963009833;2430525,59119641;1616026,0409754;1437846,50453262
2009-10-01;5771573,2603282;275430,545235932;783,877069903661;2454849,26427313;1611151,39208315;1429358,18166609
2009-11-02;5891190,17549121;281981,659955503;717,470571432863;2523953,3582969;1643968,8225797;1440568,86408768
2009-12-01;5979671,04216427;297955,598154106;633,488410582166;2450600,48227039;1708997,93687644;1521483,53645276
2010-01-04;5969612,75236536;282541,239292449;612,028439167149;2439780,03200153;1723211,12778351;1523468,3248487
2010-02-01;5743459,30600969;269987,432734243;651,217241874999;2382693,54287686;1643485,99800385;1446641,11515287
2010-03-01;5668756,86760361;269078,020754602;637,202395716033;2375682,01376748;1622606,93694562;1400752,69374019
2010-04-05;5716275,12180863;275126,198922248;617,787930228457;2385535,01502262;1671060,66334187;1383935,45659166
2010-05-03;5713412,19197931;277181,596201279;555,698311722931;2357488,74416441;1700016,45170778;1378169,70159412
2010-06-01;5749832,85975147;275259,448424358;507,921235867311;2341086,37363409;1741465,19908813;1391513,91736903
2010-07-01;5855521,33829054;271283,578101273;501,227796949387;2366595,57487687;1703841,94896264;1513299,00855281
2010-08-02;5917966,43405692;262554,394679843;488,936864051851;2430674,39857777;1743294,98614487;1480953,71779039
2010-09-01;5988081,94232965;260841,706341724;453,092810754153;2486957,29744349;1751034,53930104;1488795,30643264
2010-10-01;5973365,50315457;262626,825218389;439,714334771115;2479940,90932823;1747323,92963447;1483034,12463871
2010-11-01;6026130,25332585;268266,672359185;440,062781711562;2497123,05293881;1770718,75354723;1489581,71169892
2010-12-01;6186467,17743495;280785,61596526;427,851080155421;2469523,05620403;1827623,54257553;1608107,11160997
2011-01-03;6244472,58879749;263245,091511913;373,274020144509;2519901,67449556;1837760,49920147;1623192,0495684
2011-02-01;6274925,93815894;263365,251887167;295,019353411448;2571546,51968826;1841975,45947588;1597743,68775422
2011-03-01;6223762,75602828;265556,070519282;287,845952059557;2579840,55503551;1826181,07365145;1551897,21086998
2011-04-01;6285606,13474139;262514,394205422;279,495600448547;2622558,97745324;1848246,73207091;1552006,53541136
2011-05-02;6378080,32974378;267763,920424235;278,226564123686;2642882,0819413;1896026,59186848;1571129,50894565
2011-06-01;6422655,97223377;270764,385571758;274,369072577672;2620658,40755532;1924608,89429423;1606349,91573989
2011-07-01;6513224,45787083;264928,499262496;266,612774191765;2591123,67229346;1850013,22219482;1806892,45134585
2011-08-01;6495811,08785677;263160,522653694;262,447820315955;2621403,47043897;1877620,32821813;1733364,31872566
2011-09-01;6402230,59878299;258637,715754029;260,543234226164;2602642,16108057;1882651,06618284;1658039,11253132
2011-10-03;6325948,04840934;260929,640276082;256,599523320056;2602540,1373118;1844456,61858881;1617765,05270932
2011-11-01;6346083,6263291;254610,990082662;252,056814363775;2659403,43753041;1821635,00200626;1610182,1398954
2011-12-01;6485704,0018766;271106,690257059;247,393383420942;2653398,20282473;1857124,8382417;1703826,87716969
2012-01-03;6565743,61997315;252687,070703705;218,496426228984;2782747,3631374;1834217,38277347;1695873,30693235
2012-02-01;6662074,09162966;260014,075878006;215,753895561903;2856581,57723959;1845699,99493855;1699562,68967795
2012-03-01;6615630,35643333;246594,778631146;208,458461248327;2886033,69854729;1841141,97846312;1641651,44233052
2012-04-03;6634179,70842504;259965,086397417;203,438449910005;2888407,14485461;1861594,78298368;1624009,25573943
2012-05-02;6735872,27808307;260579,814326277;195,775073134026;2909950,67930092;1923772,05220692;1641373,95717583
2012-06-01;6826677,94192692;265632,73801338;195,905712631163;2917334,32202253;1926852,64846163;1716662,32771676
2012-07-02;6975431,20179584;267875,871029843;175,339109095111;2950418,81186515;1882856,33207432;1874104,84771743
2012-08-01;6995759,44152577;257750,313988829;170,055050258598;3057980,15728769;1881554,77914873;1798304,13605026
2012-09-03;7058661,61463819;258062,577685197;167,487240854611;3130923,83880542;1881632,1017119;1787875,60919482
2012-10-01;7084013,43053073;255374,650725309;159,398773762947;3180462,16717563;1894981,37976589;1753035,83409014
2012-11-01;7156280,54484311;263022,600587975;146,604484767115;3217065,5592251;1936125,55615173;1739920,22439354
2012-12-03;7376023,37804562;273246,505971906;138,984420643425;3220302,46616877;1994154,73736573;1888180,68411858
2013-01-02;7440029,31980666;251693,873837697;138,63611888609;3337191,35089683;1957297,99910236;1893707,45985089
2013-02-01;7444644,30115973;267653,552309534;144,307077670594;3376786,74489094;1934869,29740732;1865190,39947427
2013-03-01;7433257,96145868;257981,860300174;135,120013713303;3420813,51658944;1903882,72145997;1850444,74309538
2013-04-03;7436542,12551992;270919,030498554;129,618356593913;3413312,40012904;1940923,78854533;1811257,2879904
2013-05-02;7441919,70673203;260681,276569281;126,869957200569;3455500,63762425;1933861,34408473;1791749,57849656
2013-06-03;7516878,41171448;269293,805616633;119,2651739379;3422710,7228514;1947728,5004679;1877026,11760461
2013-07-01;7553627,31259103;259165,094086064;105,513233215011;3423333,2183691;1889070,84751769;1981952,63938496
2013-08-01;7530438,22785531;258617,525901406;113,512552181957;3515104,82147657;1854226,72325521;1902375,64466994
2013-09-02;7576536,57494778;259334,244538593;101,109035642582;3552359,24109783;1879706,04484128;1885035,93543444
2013-10-01;7577633,42595607;264110,21078451;98,9510923945926;3557360,73749849;1878339,86100984;1877723,66557084
2013-11-01;7521558,38212872;265042,508593532;97,3708138487367;3562924,23743191;1863159,1949946;1830335,07029483
2013-12-02;7570395,87706598;275781,20347045;94,8194740402951;3446712,61687969;1884588,9911323;1963218,2461095
2014-01-02;7330794,61594381;251886,260106356;83,3906556519139;3391937,47513042;1823046,86912421;1863840,62092717
2014-02-03;7018766,83093983;246723,92284648;71,9808319901283;3342017,2908703;1702355,22874459;1727598,40764648
2014-03-05;6915450,17886631;245732,863877618;80,254901110886;3360938,44302582;1662114,16129646;1646584,45576531
2014-04-01;6972370,07480858;246515,764455532;88,2180325650562;3440939,41999019;1671208,05486651;1613618,61746378
2014-05-05;6942387,42426545;244306,403648559;91,5517143367969;3425110,50278048;1693207,10444679;1579671,86167528
2014-06-02;6993739,74727587;246061,307453141;89,6475186353233;3359735,42404206;1712542,95188477;1675310,41637726
