Fecha;Total;Otros;Plazos Fijos;Cuenta Corriente;Caja de Ahorros;Circulante en Público
2003-12-01;9475231,96426406;585788,061641176;3048394,71995036;1908281,83077651;1252014,12389069;2219281,28129012
2004-01-02;9732041,30812862;607237,238204259;3113776,14000217;1986069,40934302;1339626,25052436;2259615,27708854
2004-02-02;9884051,35186874;623216,700930688;3096533,4181097;2055597,98607425;1440288,4025519;2264328,07964919
2004-03-01;9678128,63165502;621114,952534343;2988525,72138028;1949827,45525411;1479692,89352701;2265861,23564399
2004-04-01;9818244,12480873;625323,005598677;2976055,39780026;2092809,57876404;1538135,93876157;2245071,45630827
2004-05-03;9935632,3030855;574269,54348917;2979590,17062738;2229238,11326198;1535448,55327664;2288336,09498011
2004-06-01;10202794,3971622;624633,95897992;3046335,28284075;2313915,93525924;1594339,32526547;2321465,07593691
2004-07-01;10426655,327113;658818,472893089;3077201,21191056;2334486,67239675;1661494,74844786;2419997,72174546
2004-08-02;10531520,1927408;642794,598292544;3147202,75609895;2304149,48462838;1763315,38121995;2421209,86315028
2004-09-01;10581882,3914609;651491,660290853;3248775,23895158;2272073,08380733;1787279,5180695;2397606,44464167
2004-10-01;10633758,1488574;623512,326941645;3363670,25250123;2341942,18478898;1735348,21335533;2385501,59393698
2004-11-01;10817366,1638716;626196,236393561;3469896,6402246;2376579,37025348;1762896,62122752;2418523,26858431
2004-12-01;11048219,5178052;643892,62923432;3382691,1709067;2484794,52349198;1773212,74302055;2622850,1083492
2005-01-03;11109895,411483;625050,664223174;3480772,05790077;2449251,66874218;1780121,68295668;2648101,89461755
2005-02-01;11039822,9447413;635950,467918403;3600798,51839215;2353561,96516008;1743886,61503692;2590861,71544816
2005-03-01;10999828,187142;627714,766606295;3614045,85440642;2324697,73582203;1750680,15737032;2581926,49221446
2005-04-01;11070481,9192927;629826,994157735;3688752,05623933;2356022,14137715;1718144,91914582;2589964,92118717
2005-05-02;11228427,9647224;649590,548320764;3702861,50954552;2420065,78074139;1747701,58847699;2634411,93464637
2005-06-01;11393396,8416386;651561,844597232;3751983,52498228;2419488,72528571;1819953,80115692;2691594,38864305
2005-07-01;11518680,0793254;636562,727546786;3698588,47685866;2421768,57488047;1903076,29555717;2812488,76428617
2005-08-01;11597095,8879127;649132,577410757;3762809,29564336;2400385,02009352;1918500,17723133;2833767,13848106
2005-09-01;11573319,1784913;636942,388723676;3827797,12040513;2384586,25226854;1868192,63601579;2834919,60242364
2005-10-03;11648158,1990212;676348,025129856;3765986,98929869;2442964,66007859;1886469,59134234;2873762,89807785
2005-11-01;11686644,4606632;706482,920584797;3733943,46045233;2482067,77648906;1868462,96212524;2893033,58838067
2005-12-01;11930898,9525259;682942,041771444;3606631,58374168;2737907,01914551;1863138,1002123;3037824,3502211
2006-01-02;11955804,1517748;647177,1948686;3610919,72998252;2728110,15501781;1878682,68386162;3088788,80082992
2006-02-01;11913311,6232883;652144,810204036;3668195,56866176;2597592,61419785;1947939,35600997;3045296,99337629
2006-03-01;11877675,7403734;637945,79768366;3664760,08159344;2592010,64574889;1970181,78326771;3010636,4717924
2006-04-03;11873095,4695293;647059,145212955;3778750,59670461;2567278,40425242;1871529,02199039;3007128,04038617
2006-05-02;12119137,15176;644690,159617545;3832098,14988612;2677189,3556001;1939921,148587;3023106,46005056
2006-06-01;12385535,7956788;647320,300728837;4036108,11450542;2773269,98021746;1850674,49663322;3076130,87517879
2006-07-03;12627143,9104937;644824,005811284;4103589,51653777;2708150,50776988;1956721,42119304;3211826,9203231
2006-08-01;12737194,6486806;651200,351774118;4306750,61659393;2689846,64127726;1872598,23097406;3214767,02625946
2006-09-01;12823791,0149712;659862,075938608;4420217,31804753;2691108,04918785;1834744,13429965;3215831,64160955
2006-10-02;12908288,9218278;652606,201332257;4434547,34212345;2743451,87258376;1850798,09781269;3224966,4260047
2006-11-01;13105020,9579758;669848,907284989;4471915,83957083;2895916,51400898;1834670,78592678;3230899,05897366
2006-12-01;13344648,8379837;703795,860601466;4389500,33057809;2963622,89577391;1888066,79394689;3397952,63766327
2007-01-02;13431145,0756804;661480,62587291;4466983,16793021;2964084,81961644;1880825,91194751;3456150,20168475
2007-02-01;13481711,7284181;668074,641883856;4594213,66924348;2916433,20206024;1883398,14721429;3417970,63570866
2007-03-01;13443912,4695859;663512,493947343;4665466,83472734;2865940,43719066;1842702,52789886;3404679,46983067
2007-04-03;13463868,9181037;672887,514484449;4630977,99524454;2934247,2415375;1838918,93058077;3385241,43132194
2007-05-02;13541122,6024167;686424,688537657;4603533,0484245;3007607,98436055;1858490,28625342;3383486,409877
2007-06-01;13479866,4548164;690621,692076938;4597200,08931135;2877537,5735814;1883817,5482319;3429128,05232259
2007-07-02;13569460,5721224;701534,492949289;4490850,08158771;2863501,61017572;1965030,18879879;3547035,62916881
2007-08-01;13392013,0114385;740177,609508725;4535860,50045366;2742274,86293743;1898569,00846257;3473741,93906448
2007-09-03;13199885,4110192;729644,968042289;4672872,72098896;2547087,32799514;1866647,06711438;3382863,91532279
2007-10-01;12970413,55353;645139,093295332;4579082,76332071;2549883,31548289;1849384,14848965;3346361,13442546
2007-11-01;12975843,1947715;676450,594904784;4537756,9552844;2573480,01172037;1857899,93069092;3329714,3487515
2007-12-03;13185622,8824928;805756,946062373;4427621,89237739;2558768,53366419;1926053,45238097;3467366,15207552
2008-01-02;13437462,755969;626263,185161898;4476628,83265425;2854489,97800725;1964027,8302101;3516052,92993551
2008-02-01;13315227,3329927;619249,693741406;4693565,45919793;2623029,69093723;1969873,77802391;3409508,71109225
2008-03-03;12926135,1377723;633679,029944834;4697214,97179152;2437015,53134156;1851519,1185839;3306706,48611051
2008-04-01;12723300,4939416;605878,44239407;4585071,96351131;2484825,12450883;1807475,59003436;3240049,37349306
2008-05-02;12591236,27386;609834,949704007;4433561,37429282;2569327,87810976;1754426,98845084;3224085,08330257
2008-06-02;12369501,3149322;517937,257929398;4361366,32573381;2608902,9795006;1698071,19602257;3183223,55574584
2008-07-01;12447157,5773847;499272,17494338;4362414,43349191;2628656,33933879;1758436,04381079;3198378,58579984
2008-08-01;12407655,0479391;487528,119491462;4611765,65553961;2494644,72087412;1685622,07268282;3128094,47935111
2008-09-01;12420363,1424237;491925,29688561;4480080,0901918;2709199,3628414;1664127,75608649;3075030,6364184
2008-10-01;12305080,3514634;490541,375008776;4466641,416779;2678350,6679334;1630330,8110413;3039216,0807009
2008-11-03;12019456,4495172;489352,895956138;4371274,25853116;2571391,88467592;1583817,73266034;3003619,67769366
2008-12-01;11914038,4888541;534233,728892378;3707870,39546495;2870391,20950829;1655532,46119722;3146010,69379131
2009-01-02;11937146,2129923;474136,633764275;3638921,73129039;2995296,27117857;1658630,38676221;3170161,18999687
2009-02-02;11758527,6571917;462682,223022712;3817164,27633614;2763689,83565501;1628319,60914414;3086671,71303365
2009-03-02;11433670,6451524;455832,669998624;3802918,25006586;2636880,46850082;1576534,34244635;2961504,91414072
2009-04-01;11194647,6849966;460564,838938596;3682991,18134583;2623645,66838941;1566820,02270908;2860625,97361368
2009-05-04;11282701,7833557;476226,802620757;3706078,42690687;2640502,81011182;1567447,19118137;2892446,55253493
2009-06-01;11371163,2838152;470930,662213258;3569583,4361324;2737405,29858991;1624040,55169468;2969203,33518493
2009-07-01;11281046,6124808;459745,743506845;3514680,14993931;2591584,6648418;1661472,7385433;3053563,31564959
2009-08-03;11206205,067767;444821,768246019;3617376,59204479;2566112,60782608;1584459,93744173;2993434,16220842
2009-09-01;11308513,1029879;418253,79159413;3665710,57693822;2675029,04345475;1582895,3523163;2966624,33868451
2009-10-01;11235171,0911372;416028,554179812;3695238,16282909;2624143,99029783;1564016,52305372;2935743,86077677
2009-11-02;11268959,1716944;423920,927058504;3736891,41530611;2601302,58291576;1559319,08918741;2947525,15722665
2009-12-01;11468011,0839041;441631,135852413;3457966,06303444;2773871,8152601;1660902,25173892;3133639,81801825
2010-01-04;11477162,9022779;420784,571030217;3417277,68658043;2806953,91558127;1650319,66711142;3181827,06197458
2010-02-01;11132622,9228638;403014,834818258;3381829,02303392;2725722,22503451;1596647,19788199;3025409,64209507
2010-03-01;10969319,9548884;397907,150573321;3572307,88549822;2492600,60789658;1569569,49208401;2936934,81883628
2010-04-05;11002009,7816235;410893,362766483;3653533,43020654;2554008,39396745;1517670,01113306;2865904,58354998
2010-05-03;11170984,6856385;422666,300954819;3858924,23911964;2495182,84726204;1509763,75276989;2884447,5455321
2010-06-01;11376622,4137516;417598,328094792;3967314,72521832;2502334,4353141;1552487,8628265;2936887,06229786
2010-07-01;11721967,5257915;416092,266638339;4025868,0298949;2524463,23652366;1679092,43418883;3076451,55854572
2010-08-02;11794704,6564781;408599,209129998;4230088,99382059;2478735,95205086;1604886,67598486;3072393,82549183
2010-09-01;11931586,7120859;409114,857580466;4355166,34506333;2491529,41580655;1605637,35054615;3070138,74308938
2010-10-01;11940351,6027629;418414,638517259;4325350,89072202;2540839,69163262;1605806,99547875;3049939,38641226
2010-11-01;11955303,6577958;423359,46539373;4351252,77300758;2523694,04369855;1595504,82325689;3061492,55243908
2010-12-01;12264846,8415305;429932,681864546;4193765,9436352;2688770,94234268;1708092,26775651;3244285,00593161
2011-01-03;12625111,4395423;406632,180097424;4154085,36171821;2976264,78187223;1724714,03478771;3363415,08106675
2011-02-01;12625791,0559128;406355,232098628;4511304,6687556;2683870,71320937;1713615,4890001;3310644,95284907
2011-03-01;12581996,1194168;407465,639863339;4568328,87118117;2679812,48414319;1680337,10463635;3246052,01959274
2011-04-01;12538492,9633738;406669,056278037;4574718,92038298;2655749,44970968;1688514,25700822;3212841,27999485
2011-05-02;12751855,4622637;415500,901085511;4629781,44431778;2746957,36536116;1723646,68695625;3235969,06454297
2011-06-01;12876632,527721;417182,094412529;4669135,79248262;2750482,01358271;1735047,30205032;3304785,32519281
2011-07-01;13092141,5007843;412722,98340977;4707465,11081529;2575201,24978861;1949639,23787406;3447112,91889662
2011-08-01;13123986,1016722;413079,626397389;4763702,42544574;2613852,67810401;1888133,89158886;3445217,48013621
2011-09-01;13075132,3305349;409564,489904104;4887387,2320698;2616912,82459159;1761046,06447007;3400221,71949937
2011-10-03;12969639,3948838;411738,312121745;4838987,16870765;2598074,02260842;1749508,37997231;3371331,51147368
2011-11-01;12910593,0748664;403342,514615458;4873186,03078274;2531813,47837001;1695088,07794911;3407162,97314905
2011-12-01;13055155,6566938;420368,232967987;4565867,54507857;2693671,24150478;1807246,42593272;3568002,21120976
