"Fecha","Dólar Futuro","REM","Ritmo últimas 10 ruedas","Suba de 25% en el año","Suba de 30% en el año","Suba de 35% en el año","Suba de 40% en el año","Suba de 50% en el año"
2021-02-25,NA,NA,89.7533,89.7533,89.7533,89.7533,89.7533,89.7533
2021-02-26,89.82,89.2,89.8471243749481,89.7994025309358,89.8108013016065,89.8217711918879,89.8323433551632,89.8524031716256
2021-03-01,89.96,89.3452707560386,90.1291863906616,89.9378522581019,89.9835263333659,90.0274983396868,90.069891334268,90.1503697322267
2021-03-02,90.1,89.4905415120773,90.2234037016428,89.984049585844,90.0411751316531,90.0961787125979,90.1492135030377,90.2499113375346
2021-03-03,90.24,89.6358122681159,90.3177195034908,90.0302706432286,90.0988608631889,90.1649114805406,90.2286055287415,90.3495628539967
2021-03-04,90.38,89.7810830241546,90.4121338991637,90.0765154424448,90.1565835516348,90.2336966834862,90.3080674729005,90.4493244029739
2021-03-05,90.52,89.9263537801932,90.5066469917276,90.1227839956878,90.2143432206678,90.3025343614364,90.38759939709,90.5491961059612
2021-03-08,90.66,90.0716245362319,90.7907794830406,90.2617323016228,90.387844348284,90.5093626457896,90.6266156664088,90.8494733559458
2021-03-09,90.8,90.2168952922705,90.8856883959836,90.3080959930498,90.4457521767364,90.5784106243862,90.7064281275591,90.9497868926079
2021-03-10,90.94,90.3621660483092,90.9806965227654,90.3544834995735,90.5036971043874,90.6475112784541,90.7863108774309,91.0502111927699
2021-03-11,91.08,90.5074368043478,91.0758039671,90.4008948334268,90.561679155005,90.7166646481788,90.8662639779256,91.1507463787339
2021-03-12,91.22,90.6527075603865,91.1710108328098,90.4473300068487,90.6196983523725,90.7858707737758,90.9462874909993,91.2513925729371
2021-03-15,91.36,90.7979783164251,91.4572289980437,90.5867786870115,90.7939790630343,90.9938060884205,91.1867811260719,91.5539984313812
2021-03-16,91.5,90.9432490724638,91.5528345896512,90.6333093412247,90.8521470855377,91.0632236402798,91.2670869101126,91.655089885618
2021-03-17,91.64,91.0885198285024,91.6485401233765,90.6798638962965,90.9103523739356,91.1326941495513,91.3474634173312,91.7562929623104
2021-03-18,91.78,91.2337905845411,91.7443457036948,90.7264423645036,90.9685949521027,91.2022176566354,91.4279107100118,91.8576077847088
2021-03-19,91.92,91.3790613405797,91.8402514351908,90.7730447581293,91.0268748439291,91.2717942019632,91.5084288504933,91.9590344761999
2021-03-22,92.06,91.5243320966184,92.1285705842304,90.9129956144445,91.2019386404938,91.480842472182,91.7504089829557,92.2639870011394
2021-03-23,92.2,91.669602852657,92.2248779684707,90.9596938327026,91.2603680261639,91.5506315754125,91.8312111391283,92.365862405594
2021-03-24,92.34,91.8148736086956,92.3212860284535,91.0064160378899,91.3188348451733,91.6204739195052,91.9120844556206,92.4678502981209
2021-03-25,92.48,91.9601443647343,92.4177948694212,91.0531622423275,91.3773391215039,91.6903695450766,91.9930289951018,92.5699508029262
2021-03-26,92.62,92.1054151207729,92.5144045967261,91.0999324583427,91.4358808791532,91.7603184927742,92.0740448202959,92.6721640443535
2021-03-29,92.76,92.2506858768116,92.8048401518384,91.2403872992239,91.6117312802176,91.9704856755646,92.317520638227,92.9794814338618
2021-03-30,92.9,92.3959566328502,92.9018544802186,91.2872536849508,91.6704232034231,92.0406483188625,92.3988222346206,93.0821468679595
2021-03-31,93.04,92.5412273888889,92.9989702233515,91.3341441439875,91.7291527281649,92.1108644879897,92.4801954311777,93.1849256624588
2021-04-01,93.1795454545455,92.7007170530303,93.0961874872519,91.3810586886994,91.787919878533,92.1811342237801,92.5616402909547,93.2878179425293
2021-04-02,93.3190909090909,92.8602067171717,93.1935063780452,91.4279973314585,91.8467246786325,92.2514575670987,92.6431568770636,93.3908238334785
2021-04-05,93.4586363636364,93.0196963813131,93.4860738747044,91.5689579718315,92.0233652186032,92.4627496513421,92.888137625334,93.7005244267527
2021-04-06,93.5981818181818,93.1791860454545,93.5838003365465,91.6159931306241,92.0823208589894,92.533287834048,92.9699417490015,93.8039860170638
2021-04-07,93.7377272727273,93.338675709596,93.681628957576,91.6630524494182,92.141314269865,92.6038798290755,93.051817915395,93.9075618468708
2021-04-08,93.8772727272727,93.4981653737374,93.7795598445859,91.7101359406238,92.2003454754279,92.674525677477,93.1337661879606,94.0112520423138
2021-04-09,94.0168181818182,93.6576550378788,93.8775931044808,91.7572436166573,92.2594144998917,92.7452254203364,93.2157866302004,94.1150567296722
2021-04-12,94.1563636363636,93.8171447020202,94.1723081921989,91.8987118779841,92.4368487290563,92.9576484269695,93.4622816108236,94.4271590081271
2021-04-13,94.2959090909091,93.9766343661616,94.2707520149169,91.9459164176201,92.4960692715692,93.0285641591252,93.5445913678991,94.5314229287329
2021-04-14,94.4354545454545,94.136124030303,94.3692987467217,91.9931452042616,92.5553277542834,93.0995339916281,93.6269736129986,94.6358019747459
2021-04-15,94.575,94.2956136944444,94.46794849519,92.0403982503632,92.6146242015058,93.1705579657507,93.7094284099603,94.7402962732845
2021-04-16,94.7145454545455,94.4551033585859,94.5667013680113,92.0876755683858,92.6739586375587,93.2416361227964,93.7919558226788,94.8449059516076
2021-04-19,94.8540909090909,94.6145930227273,94.8635798111758,92.2296532786875,92.852190122157,93.4551961049823,94.0399743951642,95.159428539979
2021-04-20,94.9936363636364,94.7740826868687,94.9627462605556,92.2770278091335,92.9116767570666,93.5264914073881,94.1227929109809,95.2645010128395
2021-04-21,95.1331818181818,94.9335723510101,95.0620163744262,92.3244266739022,92.9712015026523,93.5978410997087,94.205684362872,95.3696895038889
2021-04-22,95.2727272727273,95.0930620151515,95.1613902611539,92.3718498854929,93.0307643833299,93.6692452234371,94.2886488150702,95.4749941412313
2021-04-23,95.4122727272727,95.2525516792929,95.2608680292187,92.4192974564117,93.0903654235311,93.740703820098,94.371686331865,95.5804150531124
2021-04-26,95.5518181818182,95.4120413434343,95.5599257079353,92.5617864502924,93.2693977458269,93.9554068633988,94.6212379135734,95.8973767205683
