Fecha;M2;Cuenta Corriente;Caja de Ahorros;Circulante en poder del público
2015-09-23;890502,61116295;309900;205354;375247,55881259
2015-09-24;894464,54090027;313909;205068;375486,48854991
2015-09-25;901187,74237211;317222;207055;376909,69002175
2015-09-28;904699,84737211;324129;204122;376447,69002175
2015-09-29;906178,55912211;319055;211095;376027,50677175
2015-09-30;906598,72912211;303858;227129;375610,27677175
2015-10-01;904446,44196264;292020;234950;377474,98961228
2015-10-02;893596,82886582;276128;235940;381527,37651546
2015-10-05;898227,19356663;280470;233318;384437,74121627
2015-10-06;898329,14042561;275413;237724;385190,68807525
2015-10-07;893745,9448537;271644;235079;387021,19250334
2015-10-08;896803,90526032;276648;231281;388872,90070996
2015-10-09;907068,35506515;291315;226214;389537,16501479
2015-10-13;904980,79468371;301556;215914;387509,00463335
2015-10-14;901928,24437514;307025;210859;384042,85182478
2015-10-15;912694,37436636;319045;210773;382874,748316
2015-10-16;901030,42081165;310857;207603;382568,79476129
2015-10-19;889935,17674987;304511;203929;381494,69089951
2015-10-20;889855,3398523;309305;200780;379769,85400194
2015-10-21;894266,13276741;313738;201097;379430,45991705
2015-10-22;898885,01428235;320309;199041;379534,34143199
2015-10-23;900155,18813458;321177;198852;380125,51528422
2015-10-26;907317,95634509;328488;199680;379148,69349473
2015-10-27;906841,73917177;323026;205508;378306,47632141
2015-10-28;924378,52196694;334635;210971;378771,25911658
2015-10-29;932017,46190638;335326;217311;379379,19905602
2015-10-30;931547,59305007;314660;235856;381030,37669971
2015-11-02;934302,75028334;313936;236660;383705,53393298
2015-11-03;925214,98718997;302765;238034;384414,77083961
2015-11-04;931312,88983451;306546;239416;385349,67348415
2015-11-05;933119,607044;293973;249679;389466,39069364
2015-11-09;921470,46626841;298701;232336;390432,43691805
2015-11-10;920445,59347965;306979;223840;389625,56412929
2015-11-11;926414,83990581;319002;218578;388833,81055545
2015-11-12;917689,87127221;312560;217205;387923,44192185
2015-11-13;919224,60757573;315906;215674;387643,17822537
2015-11-16;919774,54132039;321015;211822;386935,97697003
2015-11-17;911666,92895859;317814;208831;385020,49960823
2015-11-18;910421,14829344;314920;210714;384786,11894308
2015-11-19;912812,19413922;316236;211709;384866,16478886
2015-11-20;912003,51819817;316661;209373;385968,67584781
2015-11-23;930360,52132328;340167;205046;385146,67897292
2015-11-24;948321,4992925;359097;205424;383799,4920114
2015-11-25;959939,74546862;369285;206669;383984,73818752
2015-11-26;967005,43239168;365624;216019;385361,42511058
2015-11-30;996298,55700719;373164;235716;387418,09725509
2015-12-01;1011711,55396819;383981;239453;388277,09421609
2015-12-02;1008882,48996224;377710;239833;391339,07268114
2015-12-03;1007077,98356577;369774;241990;395313,56628467
2015-12-04;1010545,60678085;351782;257614;401149,18949975
2015-12-09;1017309,45493691;369252;243439;404618,03765581
2015-12-10;1018034,22913453;376061;237055;404917,81185343
2015-12-11;1016051,64449624;379896;230769;405386,22721514
2015-12-14;1016797,50270016;389014;223624;404159,2503498
2015-12-15;1016384,15101155;388616;225969;401798,89866119
2015-12-16;1020891,4133923;392447;226210;402234,16104194
2015-12-17;1026144,27307854;387773;234537;403834,02072818
2015-12-18;1033654,09823092;369712;256004;407937,84588056
2015-12-21;1040851,17574026;374858;253483;412509,9233899
2015-12-22;1048748,41403187;379616;252775;416356,96168151
2015-12-23;1047232,9341997;375113;250930;421189,48184934
2015-12-24;1048437,9813971;382074;246337;420026,52904674
2015-12-28;1047552,02689876;383532;241684;422335,5745484
2015-12-29;1051611,97052086;388036;241571;422004,5181705
2015-12-30;1058096,56162984;384504;249216;424376,10927948
2015-12-31;1052636,61876815;373752;253519;425365,16641779
2016-01-04;1040336,31658457;360782;254296;425257,86423421
2016-01-05;1030658,60105067;355020;251809;423829,14870031
2016-01-06;1023708,94734857;349362;250713;423633,69499821
2016-01-07;1019536,4089024;336690;258296;424550,15655204
2016-01-08;1016571,84480908;337074;254374;425123,59245872
2016-01-11;1023375,5595113;355988;242877;424510,30716094
2016-01-12;1014745,7634453;359873;234152;420720,51109494
2016-01-13;1009637,54645127;360592;230668;418377,29410091
2016-01-14;1011050,5751861;368000;226589;416461,32283574
2016-01-15;1003193,19257338;362774;225829;414589,94022302
2016-01-18;996110,68334399;362562;220648;412900,43099363
2016-01-19;993477,65402231;366118;217501;409858,40167195
2016-01-20;999102,22089131;373290;217611;408199,50094095
2016-01-21;1004543,69420237;378978;218375;407189,46325201
2016-01-22;1004175,88471725;379948;217872;406354,65376689
2016-01-25;1008946,82165222;390125;214084;404736,59070186
2016-01-26;1014104,66264333;397769;213787;402547,92069297
2016-01-27;1013162,9468406;391727;219563;401872,20489024
2016-01-28;1014912,32642794;384821;227872;402218,95167758
2016-01-29;1016749,69896668;358811;253104;404834,32421632
2016-02-01;1015193,14958933;352604;255079;407509,77483897
2016-02-02;1006665,35302433;348565;250426;407673,97827397
2016-02-03;1005866,58429813;346788;250159;408919,20954777
2016-02-04;999214,34161488;328926;259213;411074,96686452
2016-02-05;993689,16450064;321094;258478;414116,91215028
2016-02-10;977350,81114064;325546;237229;414575,55879028
2016-02-11;976489,77819802;334956;230075;411458,52584766
2016-02-12;982326,55488759;344544;228395;409387,30253723
2016-02-15;982591,47852059;353736;221991;406864,22617023
2016-02-16;974036,14125441;352890;217429;403716,88890405
2016-02-17;968064,95749568;352236;213778;402050,70514532
2016-02-18;966470,10049378;350947;214653;400869,84814342
2016-02-19;962452,24135568;347154;214576;400721,98900532
2016-02-22;961876,1346065;354081;208073;399721,88225614
2016-02-23;965857,91855755;361772;206435;397650,66620719
2016-02-24;975450,200377;369061;209507;396881,94802664
2016-02-25;973935,88240418;364135;213115;396685,63005382
2016-02-26;975777,41564218;354064;224459;397254,16329182
2016-02-29;986052,2523464;342981;243601;399469,99999604
2016-03-01;990032,0523174;344815;245846;399370,79996704
2016-03-02;983594,9713483;337625;243561;402408,71899794
2016-03-03;978317,16162312;329560;244639;404117,90927276
2016-03-04;979836,14850636;312446;259450;407939,896156
2016-03-07;968976,42494036;308726;249160;411090,17259
2016-03-08;964440,70986424;312703;241413;410324,45751388
2016-03-09;961821,05780993;319105;232861;409854,80545957
2016-03-10;956983,73590072;319631;228618;408734,48355036
2016-03-11;953446,178043;318053;227864;407528,92569264
2016-03-14;945932,05037184;318485;221624;405822,79802148
2016-03-15;939718,70461619;320500;216583;402635,22332383
2016-03-16;927706,09233493;315005;211948;400752,61104257
2016-03-17;930791,18291438;322230;208534;400026,70162202
2016-03-18;934338,98831608;326968;207865;399505,45702372
2016-03-21;935164,75138696;333224;203122;398818,2200946
2016-03-22;933355,20465168;333601;202724;397029,90230132
2016-03-23;949951,71050828;350097;202902;396952,40815792
2016-03-28;952748,79886945;356622;201220;394906,49651909
2016-03-29;956216,29848729;359139;204458;392619,04613693
2016-03-30;953189,99651643;346991;213492;392706,74416607
2016-03-31;959829,31132674;328425;237409;393995,05897638
2016-04-01;958146,63289972;315313;246102;396731,38054936
2016-04-04;946347,97685708;306276;239808;400263,72450672
2016-04-05;943481,57862277;303103;239428;400950,32627241
2016-04-06;939722,26780425;289011;248187;402524,01545389
2016-04-07;935383,73696524;286261;243791;405331,48461488
2016-04-08;928355,32536114;281980;239519;406856,07301078
2016-04-11;927120,10352417;294839;225610;406670,85117381
2016-04-12;928469,21536517;303899;221214;403355,96301481
2016-04-13;927413,21864938;304030;222057;401325,96629902
2016-04-14;935332,21770438;312884;221870;400577,96535402
2016-04-15;917627,21346198;299108;219802;398716,96111162
2016-04-18;906052,09076578;297287;211734;397030,83841542
2016-04-19;907566,26019107;301265;211116;395185,00784071
2016-04-20;909993,31481394;299047;214929;396017,06246358
2016-04-21;931383,31481394;322068;213237;396078,06246358
2016-04-22;927276,11248059;319608;212644;395023,86013023
2016-04-25;920264,29848144;319438;207909;392917,04613108
2016-04-26;920249,75855544;325067;203965;391217,50620508
2016-04-27;924931,5942543;325512;208331;391088,34190394
2016-04-28;937155,24696928;327424;217843;391887,99461892
2016-04-29;946005,86727128;308461;243231;394313,61492092
2016-05-02;952726,55881028;307773;247050;397903,30645992
2016-05-03;940799,11398064;298650;243777;398371,86163028
2016-05-04;946634,43266402;296602;249794;400238,18031366
2016-05-05;952222,67633996;287217;261549;403456,4239896
2016-05-06;944692,0915884;276589;260760;407342,83923804
2016-05-09;942126,45190384;283205;249163;409758,19955348
2016-05-10;932157,41714484;289105;235964;407088,16479448
2016-05-11;949612,07378618;312716;231316;405579,82143582
2016-05-12;942157,43019718;308522;229411;404224,17784682
2016-05-13;947076,70225698;315798;227821;403457,44990662
2016-05-16;950681,45530028;326533;221756;402392,20294992
2016-05-17;949558,43214438;331620;218225;399713,17979402
2016-05-18;950679,14635429;333312;218366;399000,64311172
2016-05-19;946699,12936149;331234;216438;399024,52401892
2016-05-20;944939,19785602;333042;212375;399520,29321345
2016-05-23;947695,32878029;340981;207979;398734,65036272
2016-05-24;945873,49035837;341845;207277;396750,8119408
2016-05-26;965512,45167337;357110;212116;396285,7732558
2016-05-27;970215,02393123;358721;215308;396185,4530565
2016-05-30;976467,24313502;358399;222095;395972,81560966
2016-05-31;968387,03206142;331574;241288;395524,60453606
2016-06-01;966516,25655537;320454;248097;397964,55815726
2016-06-02;961534,40242016;310220;250446;400867,74150966
2016-06-03;961506,16296031;302521;254690;404294,73543495
2016-06-06;964561,69437989;299055;256842;408664,26685453
2016-06-07;955939,0983624;295856;250906;409176,67083704
2016-06-08;953298,5854969;298946;244031;410321,33314654
2016-06-09;956518,9937404;304580;240949;410989,74139004
2016-06-10;958207,87303801;311284;235345;411578,62068765
2016-06-13;955420,96909651;315458;229466;410496,71674615
2016-06-14;964279,41550174;329579;226690;408010,16315138
2016-06-15;967620,99401114;328649;230976;407995,74166078
2016-06-16;951509,3752043;306933;235213;409363,12285394
2016-06-21;972808,43853922;327354;236284;409170,18618886
2016-06-22;993983,08171968;352561;234357;407064,68885096
2016-06-23;998616,77635732;354126;236043;408447,52400696
2016-06-24;994995,60897288;355698;228481;410816,35662252
2016-06-27;1011381,19069188;366961;232547;411872,93834152
2016-06-28;999858,33319188;347120;241158;411580,08084152
2016-06-29;1021290,70769408;346267;261306;413717,45534372
2016-06-30;1035945,82390908;327280;291158;417507,57155872
2016-07-01;1040360,15696708;318271;299316;422772,90461672
2016-07-04;1026028,97644208;308437;289951;427640,72409172
2016-07-05;1018665,2602842;298604;290462;429599,00793384
2016-07-06;1047985,90571224;310133;304385;433467,65336188
2016-07-07;1036073,43220934;299417;298869;437786,93235898
2016-07-11;1030391,43817801;310104;280350;439937,18582765
2016-07-12;1020504,85075059;309270;274002;437232,59840023
2016-07-13;1022194,43813259;315921;270750;435523,18578223
2016-07-14;1023138,75314711;322695;265966;434477,50079675
2016-07-15;1014536,55771911;317301;263091;434144,30536875
2016-07-18;1004927,28049887;314385;257191;433351,02814851
2016-07-19;998549,88817715;312443;254953;431153,63582679
2016-07-20;999832,93206427;317144;251857;430831,67971391
2016-07-21;1002727,81032727;320402;251496;430829,55797691
2016-07-22;1008666,3866129;328501;248826;431339,13426254
2016-07-25;1011560,8066149;335606;245090;430864,55426454
2016-07-26;1016310,4997014;340046;247456;428808,24735104
2016-07-27;1022629,6275759;341245;252611;428773,37522554
2016-07-28;1027392,3159779;337803;259803;429786,06362754
2016-07-29;1033922,0131509;312381;288619;432921,76080054
2016-08-01;1034672,10196092;308238;290393;436040,84961056
2016-08-02;1030430,57075492;307364;286610;436456,31840456
2016-08-03;1022078,65498292;301469;282566;438043,40263256
2016-08-04;1024876,62151424;290797;292709;441370,36916388
2016-08-05;1019393,32706374;282085;292478;444830,07471338
2016-08-08;1021713,89791463;293792;280507;447414,64556427
2016-08-09;1018304,9072379;298585;274281;445438,65488754
2016-08-10;1024956,1782029;311464;269092;444399,92585254
2016-08-11;1015936,26153741;310336;262591;443009,00918705
2016-08-12;1000941,24488856;301324;257691;441925,9925382
2016-08-16;995979,0706945;306168;249538;440272,81834414
2016-08-17;1005887,6318184;322063;246763;437061,37946804
2016-08-18;1006865,18893401;321900;248886;436078,93658365
2016-08-19;1007724,85814981;324133;247130;436461,60579945
2016-08-22;1014676,56177921;341222;237998;435456,30942885
2016-08-23;1015154,75535381;347392;234562;433200,50300345
2016-08-24;1030819,96016576;360803;237405;432611,7078154
2016-08-25;1034113,49556116;362845;238894;432374,2432108
2016-08-26;1032988,01166616;355690;244793;432504,7593158
2016-08-29;1057835,36331796;376089;249572;432174,1109676
2016-08-30;1059449,8409682;372983;256002;430464,58861784
2016-08-31;1050873,15089023;342333;277013;431526,89853987
2016-09-01;1051821,83190593;327380;289952;434489,57955557
2016-09-02;1038604,67531233;310937;288871;438796,42296197
2016-09-05;1046099,64863635;317620;286009;442470,39628599
2016-09-06;1046270,0845713;310311;292211;443747,83222094
2016-09-07;1044364,7334419;309618;288174;446572,48109154
2016-09-08;1041863,16320429;311511;281531;448820,91085393
2016-09-09;1040923,92830669;312262;278871;449790,67595633
2016-09-12;1038992,22602669;319600;270902;448489,97367633
2016-09-13;1032361,77575069;325750;261887;444724,52340033
2016-09-14;1033901,71889381;328789;261988;443124,46654345
2016-09-15;1030861,32622003;325731;262656;442474,07386967
2016-09-16;1018255,64606023;313519;262224;442512,39370987
2016-09-19;1019791,14748773;329397;248895;441498,89513737
2016-09-20;1024307,83410673;339864;244699;439744,58175637
2016-09-21;1027198,31288773;342216;246260;438722,06053737
2016-09-22;1024702,93297433;342855;242897;438950,68062397
2016-09-23;1025826,62093533;341636;244538;439652,36858497
2016-09-26;1037023,54291143;351730;245431;439861,30566107
2016-09-27;1039557,27163943;355112;245295;439149,03438907
2016-09-28;1051219,90055063;356810;255864;438544,66330027
2016-09-29;1030216,93762338;327557;264000;438659,68527302
2016-09-30;1057410,23351425;327629;288673;441107,98116389
2016-10-03;1074149,85365175;340765;288556;444828,60130139
2016-10-04;1058394,20485056;326482;285397;446514,9525002
2016-10-05;1065077,57969256;326964;289355;448758,3273422
2016-10-06;1063598,48368656;311094;300862;451642,2313362
2016-10-07;1056881,34324423;306067;295132;455682,09089387
2016-10-11;1049556,94222982;314062;278458;457036,16487946
2016-10-12;1051209,59968384;323048;274656;453504,69365478
2016-10-13;1054910,28775058;334128;269084;451697,38172152
2016-10-14;1052582,53483368;337356;264111;451114,75748332
2016-10-17;1059505,61660943;351449;258230;449825,83925907
2016-10-18;1053547,91704343;349618;256745;447184,13969307
2016-10-19;1057036,48143063;356243;255410;445382,70408027
2016-10-20;1062390,93068329;361752;255745;444893,15333293
2016-10-21;1057569,73070129;358900;253599;445069,95335093
2016-10-24;1060632,85579529;367770;248508;444354,07844493
2016-10-25;1059036,99972929;368969;247583;442483,98697893
2016-10-26;1066237,67167419;368701;255314;442221,64242383
2016-10-27;1060817,20271979;359179;258180;443457,17346943
2016-10-28;1088545,80271979;370809;273421;444314,77346943
2016-10-31;1091260,70205084;347991;296337;446931,90820048
2016-11-01;1085953,6092994;334937;302891;448124,81544904
2016-11-02;1078958,35185702;326528;301621;450808,55800666
2016-11-03;1079196,13687802;323205;302012;453978,34302766
2016-11-04;1097670,12280452;321397;317509;458763,32895416
2016-11-07;1093918,91845643;325125;305295;463498,64960607
2016-11-08;1080700,57824718;321324;296297;463079,30939682
2016-11-09;1088433,30336638;336150;289516;462767,03451602
2016-11-10;1111029,68164198;366228;282646;462154,80479162
2016-11-11;1106591,60026638;365762;279162;461666,72341602
2016-11-14;1109042,80736438;373560;275115;460366,94701402
2016-11-15;1106863,36396418;378556;270415;457891,50361382
2016-11-16;1107920,27315138;375626;275694;456599,70730102
2016-11-17;1102858,0260559;372484;274326;456047,77370554
2016-11-18;1103955,35286534;375449;272558;455948,10051498
2016-11-21;1112111,34747189;387786;268921;455403,97942998
2016-11-22;1111559,36046929;390309;267299;453950,99242738
2016-11-23;1112823,51617029;389355;269227;454241,14812838
2016-11-24;1111319,15957688;385462;271072;454784,79153497
2016-11-25;1115667,24493883;381895;277598;456173,99258847
2016-11-29;1149616,94644077;407536;285731;456349,69409041
2016-11-30;1156963,86190627;389839;310303;456821,60955591
2016-12-01;1164047,89027079;378046;325200;460801,38242043
2016-12-02;1156629,20325539;365608;324670;466350,69540503
2016-12-05;1168945,02636386;377156;318804;472984,5185135
2016-12-06;1174525,45097886;366263;330547;477714,9431285
2016-12-07;1165235,06061548;355217;326214;483803,55276512
2016-12-12;1164169,06368077;369619;308327;486222,81133041
2016-12-13;1179967,13893977;394665;300301;485000,64742941
2016-12-14;1200313,73893977;413530;300983;485800,24742941
2016-12-15;1199975,36163327;407019;306486;486469,87012291
2016-12-16;1201278,71318401;391734;320363;489181,46083365
2016-12-19;1212663,50142401;395929;322258;494476,24907365
2016-12-20;1210767,08256925;385410;327349;498007,83021889
2016-12-21;1245777,38432818;399186;342994;503597,13197782
2016-12-22;1243476,26085598;382327;348318;512831,00850562
2016-12-23;1250618,44154373;389215;343660;517743,18919337
2016-12-26;1335334,75677273;484247;331981;519106,50442237
2016-12-27;1340640,89441671;494601;326838;519201,64206635
2016-12-28;1371016,23479671;527281;323139;520595,98244635
2016-12-29;1376761,90882522;520187;332687;523887,65647486
2016-12-30;1372320,51712182;494498;350371;527451,26477146
2017-01-02;1359936;471249;360863;527824
2017-01-03;1332826;455267;350555;527004
2017-01-04;1319773;438801;353841;527131
2017-01-05;1318521;419667;369680;529174
2017-01-06;1306226;409073;365100;532053
2017-01-09;1287945;409438;345746;532761
2017-01-10;1287886;423838;334711;529337
2017-01-11;1276046;417578;332223;526245
2017-01-12;1264060;410283;329614;524163
2017-01-13;1249673;402059;325801;521813
2017-01-16;1253684;416307;317007;520370
2017-01-17;1243543;416151;310307;517085
2017-01-18;1247063;421205;310209;515649
2017-01-19;1241913;419572;307430;514911
2017-01-20;1241097;423223;303289;514585
2017-01-23;1243795;433506;297140;513149
2017-01-24;1244280;439089;294130;511061
2017-01-25;1258847;453322;295270;510255
2017-01-26;1262494;454606;297439;510449
2017-01-27;1256778;443794;302626;510358
2017-01-30;1301014;481948;307871;511195
2017-01-31;1299315;456302;331847;511166
2017-02-01;1285513;428804;343514;513192
2017-02-02;1275633;419340;340825;515465
2017-02-03;1241980;378726;344933;518318
