"Fecha";"BADLAR Privada";"BADLAR Total";"PF menores 100.000";"PF Total"
2021-01-13;34,1125;33,13125;36,1880000000001;33,5905548822318
2021-01-14;34,13125;33,1375;36,2080000000001;33,393943694505
2021-01-15;34,1625;33,13125;36,2100000000001;33,4918384555476
2021-01-18;34,175;33,16875;36,2780000000001;33,4620909577185
2021-01-19;34,1625;33,43125;36,2040000000001;33,649979427557
2021-01-20;34,2;33,46875;36,1970000000001;33,7005094856555
2021-01-21;34,21875;33,5;36,0980000000001;33,712882976405
2021-01-22;34,20625;33,55;36,1890000000001;33,6356591829888
2021-01-25;34,15625;33,51875;36,1680000000001;33,6349988369143
2021-01-26;34,13125;33,5;36,1820000000001;33,3835583001313
2021-01-27;34,1375;33,4875;36,1330000000001;33,3755246641318
2021-01-28;34,11875;33,54375;36,1000000000001;33,5045770528718
2021-01-29;34,08125;33,55;36,0770000000001;33,4860827462133
2021-02-01;34,08125;33,54375;36,1380000000001;33,5738214278799
2021-02-02;34,08125;33,5;36,2170000000001;33,57014384512
2021-02-03;34,05;33,34375;35,9950000000001;33,5280313266063
2021-02-04;34,06875;33,28125;36,0750000000001;33,4010545223458
2021-02-05;34,075;33,26875;36,0300000000001;33,4861939825076
2021-02-08;34,10625;33,25;35,9960000000001;33,4732413819289
2021-02-09;34,14375;33,25;35,9970000000001;33,4794460245673
2021-02-10;34,15625;33,30625;36,0790000000001;33,5522577159266
2021-02-11;34,15;33,225;36,0280000000001;33,544120053995
2021-02-12;34,13125;33,25625;36,0090000000001;33,5654196461018
2021-02-17;34,1375;33,2375;35,9610000000001;33,5308205312914
2021-02-18;34,14375;33,30625;35,9450000000001;33,5215740020737
2021-02-19;34,11875;33,38125;36,1600000000001;33,5153333264763
2021-02-22;34,1125;33,44375;36,0810000000001;33,6523897865622
2021-02-23;34,11875;33,475;36,1210000000001;33,500919400953
2021-02-24;34,125;33,5125;36,2090000000001;33,4596582649106
2021-02-25;34,11875;33,4375;36,2020000000001;33,4360698324891
2021-02-26;34,0625;33,34375;36,0950000000001;33,3639113952416
2021-03-01;34,05625;33,34375;36,1500000000001;33,4090890184148
2021-03-02;34,0625;33,35625;36,1680000000001;33,2766349096272
2021-03-03;34,05625;33,40625;36,2300000000001;33,310079295126
2021-03-04;34,01875;33,3625;36,2490000000001;33,241829201674
2021-03-05;34,03125;33,40625;36,0200000000001;33,3150340581605
2021-03-08;34,0375;33,38125;36,0980000000001;33,2980340495753
2021-03-09;34,03125;33,375;36,0410000000001;33,4548871854918
2021-03-10;34,0125;33,31875;35,9230000000001;33,3475541527803
2021-03-11;34,0125;33,3375;35,9380000000001;33,5789201957081
2021-03-12;34,06875;33,38125;36,0460000000001;33,5239528966214
2021-03-15;34,0625;33,40625;36,0030000000001;33,5751425938519
2021-03-16;34,0625;33,41875;36,0150000000001;33,7382043543487
2021-03-17;34,05625;33,375;36,0080000000001;33,3578378271393
2021-03-18;34,075;33,38125;36,0010000000001;33,4137322304532
2021-03-19;34,1;33,44375;36,1550000000001;33,4627244798406
2021-03-22;34,09375;33,49375;36,1330000000001;33,4872236376241
2021-03-23;34,10625;33,425;36,1920000000001;33,4567386271774
2021-03-25;34,10625;33,46875;36,2540000000001;33,5906648152097
