"Fecha","BADLAR Privada","BADLAR Total","PF menores 100.000","PF Total"
2019-01-02,0.959219257370791,0.953819838745829,0.55713363646821,0.815583527969355
2019-02-01,-0.853244054532276,-0.826038436996157,-1.02396917669157,-0.876194007634346
2019-03-01,-1.0872008352667,-1.16014297140918,-1.49784508291673,-1.25709875429378
2019-04-01,0.540034044092419,0.526704455455174,0.0392283307668384,0.359271258687088
2019-05-02,1.36862074114168,1.36369726910859,0.875233474442827,1.19683123435201
2019-06-03,1.42644297846581,1.49284590586873,1.09866256996012,1.34637054177711
2019-07-01,1.89303863238515,1.92077662046746,1.589303801972,1.78955110361692
2019-08-01,0.729587420151745,0.681370957424954,0.296844568404375,0.545250511500894
2019-09-02,-0.904814964154343,-0.973890322069881,-1.29233927312363,-1.05522224690773
2019-10-01,1.3472394375575,1.32150672310325,1.12679644881022,1.2861135566653
2019-11-01,-0.455420814024565,-0.477204889223748,-0.616747450928212,-0.505600779155069
2019-12-02,-0.172029656152617,-0.184431356048576,-0.339372924339354,-0.217546864004792
2020-01-02,0.800890204466453,0.734283353349396,0.648660207645801,0.720293034646091
2020-02-03,0.640791903533167,0.573245027706859,0.46604222199389,0.554648168948901
2020-03-02,-0.804494433642067,-0.892965507041599,-0.983490151798505,-0.903199889914386
2020-04-01,0.143826313799655,0.152936547875959,0.493345505378628,0.234049874628273
2020-05-04,0.441667347980745,0.386055145847175,0.674511550542722,0.447653961608951
2020-06-01,0.180015086895691,0.0989090955637817,0.180895529515457,0.0881025956262382
2020-07-01,0.564160238465883,0.457695270587966,0.571754382135237,0.462212575356613
2020-08-03,-0.175862209019273,-0.264315996617659,0.0485113827907613,-0.207752460761557
2020-09-01,-0.380007958361961,-0.47196766868981,-0.172510522100278,-0.415195763179488
2020-10-01,-1.1110039114418,-1.20487034502953,-0.935941431550591,-1.15705454031404
2020-11-02,-0.438390932615484,-0.514920201932556,-0.280447100898951,-0.497825949669062
2020-12-01,-1.05596499645737,-1.12294243043393,-0.900412779279558,-1.1221889564623
2021-01-04,-1.10492585962092,-1.16875466464124,-0.939751170619396,-1.15663561917975
2021-02-01,-0.927937623208719,-0.987749060624132,-0.782604008395593,-0.976399226724811
2021-03-01,-0.776570068434446,-0.827805010170979,-0.608206042388082,-0.826433780186997
