"Fecha","Cta. Cte. en BCRA","Circulante"
2010-09-01,1.8486550532894,6.27705154269062
2010-10-01,1.80573505007551,6.44475682448534
2010-11-01,1.77371247934249,6.47124937661794
2010-12-01,1.86595475970903,6.34406635030787
2011-01-03,1.89909757927966,6.47996497527685
2011-02-01,1.88449186363342,6.57600980656001
2011-03-01,1.84445101440447,6.59543132696802
2011-04-01,1.88675508132789,6.52086386648975
2011-05-02,1.92471679227974,6.4489745909379
2011-06-01,1.85730540687311,6.45950841330917
2011-07-01,1.89292978608417,6.49766707682813
2011-08-01,1.87910622075447,6.60071771354786
2011-09-01,1.85806621144524,6.68769368138548
2011-10-03,1.88251669937236,6.67261886053191
2011-11-01,1.83181381866278,6.78386905789052
2011-12-01,1.83020134677767,6.84209620453946
2012-01-03,2.08444506849491,6.84965294773414
2012-02-01,1.72196700388633,6.9124177855944
2012-03-01,1.98450586955773,6.96125339688575
2012-04-03,2.04288642612949,7.01254951715644
2012-05-02,2.05755916291731,7.0528831399884
2012-06-01,2.12565714478569,7.26504522938367
2012-07-02,2.230423727981,7.36169755832947
2012-08-01,2.26782880059457,7.44780307216949
2012-09-03,2.240214099564,7.52570932511146
2012-10-01,2.23676186252208,7.52646031586723
2012-11-01,2.22435041104106,7.5930423670664
2012-12-03,2.29063843432127,7.60122678183296
2013-01-02,2.28041129630232,7.62605767497309
2013-02-01,2.22187172553756,7.66813911526434
2013-03-01,2.2987558548018,7.65374744909916
2013-04-03,2.27369960224679,7.51135364856455
2013-05-02,2.27072719928556,7.41579127090802
2013-06-03,2.26253245042216,7.40043806515275
2013-07-01,2.23791112954324,7.36623287657241
2013-08-01,2.21676971309211,7.43455591042803
2013-09-02,2.19342891267868,7.48980874755008
2013-10-01,2.19338165093853,7.50205474120269
2013-11-01,2.1099103330907,7.45406841833924
2013-12-02,2.19915993622462,7.24758976766326
2014-01-02,2.27117984302576,7.05136199450235
2014-02-03,1.94462295827744,6.8462934245137
2014-03-05,2.07732294659429,6.64085068643035
2014-04-01,2.00442095500461,6.45971406529712
2014-05-05,1.98965859293026,6.22153152015681
2014-06-02,1.98992814533181,6.21892538772157
2014-07-01,1.95088272960295,6.30086395634904
2014-08-01,1.97182660880559,6.44664980653053
2014-09-01,1.96660978255439,6.55092221299057
2014-10-01,1.98901728818295,6.52483416213288
2014-11-03,1.96148990559736,6.49836242026251
2014-12-01,2.01484938312552,6.48788952862134
2015-01-02,2.01987129370578,6.50559297556018
2015-02-02,2.08826097986769,6.54763671623862
2015-03-02,2.05275428718505,6.58321068151236
2015-04-01,1.98892183954912,6.57129454914437
2015-05-04,1.98385684571507,6.62655975237422
2015-06-01,1.98575706562359,6.63386766780252
2015-07-01,1.98388961821864,6.67713855376023
2015-08-03,1.94720910891714,6.70923148954616
2015-09-01,1.90975656201692,6.7308368162563
2015-10-01,1.93894023031392,6.79547227634841
2015-11-02,2.01395087791601,6.82746618757786
2015-12-01,2.34777797377921,6.78791811058314
2016-01-04,1.98143116768938,6.58424774065712
2016-02-01,1.55760505946278,6.45105972535609
2016-03-01,1.81006327264784,6.2900231523301
2016-04-01,1.7091710735906,6.09173103041534
2016-05-02,1.69926825809544,5.91539596318102
2016-06-01,1.99114532385436,5.74564993357287
2016-07-01,2.28511601049895,5.73988615142087
2016-08-01,2.24701712397747,5.78778459293957
2016-09-01,2.20265103392261,5.84490091443209
2016-10-03,2.21667451174469,5.91505397568838
2016-11-01,2.26186920960146,6.02196246180667
2016-12-01,2.37491827050406,6.10235945463378
2017-01-02,2.33127183521015,6.23419353082431
2017-02-01,2.49178523759662,6.32128485144571
2017-03-01,2.09473319986777,6.20087421971844
2017-04-03,2.12091016565111,6.14708749527197
2017-05-02,2.00148719982319,6.06632954586354
2017-06-01,2.05477716461617,6.04741030264286
2017-07-03,2.00071672049032,6.05674433337381
2017-08-01,1.94904167027458,5.99590538080788
2017-09-01,1.92835256529171,6.01007844245321
2017-10-02,1.88347461573656,6.07377915316056
2017-11-01,1.84018479293366,6.1412586676164
2017-12-01,1.94343231687705,6.11704977623845
2018-01-02,2.01199371718043,6.18748298663071
2018-02-01,2.10275267749602,6.13701951203222
2018-03-01,2.13107295652274,5.99176408092732
2018-04-03,2.14258243240436,5.87935043005228
2018-05-02,2.18795519408147,5.75223630861072
2018-06-01,2.4046168340099,5.58688743910855
2018-07-02,2.47401110528091,5.43334916129084
2018-08-01,3.0168573648545,5.23478253435154
2018-09-03,3.4111762486023,5.0769124215592
2018-10-01,3.21480464150511,4.84682914408635
2018-11-01,3.1311285857471,4.64199024927554
2018-12-03,3.03476911585583,4.54242000238705
2019-01-02,2.92665013466859,4.63018490532971
2019-02-01,3.14944432232996,4.50528013965599
2019-03-01,2.78081653011545,4.48164015691852
2019-04-01,2.75431297506812,4.44052577764776
2019-05-02,2.69268556554346,4.35397675196083
2019-06-03,2.47963749634003,4.28090500647228
2019-07-01,2.32591122095567,4.26982016440353
2019-08-01,1.95907698121752,4.19749606969675
2019-09-02,1.92028150171163,4.17745658785883
2019-10-01,1.95066058375652,4.09466916761575
2019-11-01,2.58501242974759,3.97160150544904
2019-12-02,2.48180464539022,4.04698138995255
2020-01-02,2.10125605382942,4.18176249521268
2020-02-03,2.87153311274029,4.29238581100733
2020-03-02,2.94272394115156,4.58772647413032
2020-04-01,3.35789755183744,5.53088400860164
2020-05-04,3.44287195010587,6.35443223921578
2020-06-01,2.87084203719991,6.81206854789456
2020-07-01,2.93953190672056,6.85852541510287
2020-08-03,2.66892799083398,6.58078064689956
2020-09-01,2.36945003928461,6.23672808254934
2020-10-01,2.2170148725915,6.0130953220477
2020-11-02,2.12588079292531,5.80700652601876
2020-12-01,1.93959961654198,5.52960240719246
2021-01-04,2.19970381414555,5.3701346445006
2021-02-01,2.29465024849586,5.16165324703058
