Fecha;Total;Otros;Plazos Fijos;Cuenta Corriente;Caja de Ahorros;Circulante en Público
2021-12-06;11457078;221749;4418296;2398550;2281974;2136509
2021-12-07;11596064;220446;4437761;2539732;2250816;2147309
2021-12-09;11460001;235446;4388688;2507555;2165969;2162343
2021-12-10;11525886;244862;4419908;2548381;2148126;2164609
2021-12-13;11436484;251175;4362623;2637567;2011566;2173553
2021-12-14;11553933;222422;4424397;2689273;2045698;2172143
2021-12-15;11560372;218080;4432280;2653199;2078273;2178540
2021-12-16;11658317;220189;4442989;2702639;2102195;2190305
2021-12-17;11880375;304598;4441703;2633342;2287100;2213632
2021-12-20;11925773;239242;4409049;2662905;2346755;2267822
2021-12-21;12007313;222600;4454672;2667046;2371326;2291669
2021-12-22;12008911;219743;4502463;2615859;2344528;2326318
2021-12-23;12253749;204122;4529442;2763466;2407574;2349145
2021-12-27;12347534;213523;4525929;2857334;2364218;2386530
2021-12-28;12372203;237848;4571127;2834013;2344843;2384372
2021-12-29;12379193;203611;4532910;2817395;2431031;2394246
2021-12-30;12590709;233080;4524540;2926370;2490669;2416050
2022-01-03;12502972,3;221304;4457771;2840353;2559302;2424242,3
2022-01-04;12495716;211357;4525772;2806696;2531118;2420773
2022-01-05;12462946;215370;4556937;2736814;2529572;2424253
2022-01-06;12473730;208174;4577995;2678847;2581974;2426740
2022-01-07;12440706;222532;4620778;2646169;2519588;2431639
2022-01-10;12290380;259966;4588038;2644188;2357069;2441119
2022-01-11;12356916;229883;4627926;2762458;2310182;2426467
2022-01-12;12381681;224047;4624462;2813976;2300111;2419085
2022-01-13;12455086;203931;4681906;2859374;2294532;2415343
2022-01-14;12448634;193890;4725325;2846345;2267723;2415351
2022-01-17;12365687;210457;4705727;2821323;2213273;2414907
2022-01-18;12444913;250790;4763387;2817087;2204725;2408924
2022-01-19;12464109;205342;4775562;2880179;2199270;2403756
