"Fecha","Pases Pasivos","LELIQ","LEBAC"
2004-05-28,0.034005818696993,NA,2.67399931293305
2004-06-01,0.102383770275169,NA,2.68662273452754
2004-07-01,0.716229869006806,NA,2.75188887763396
2004-08-02,0.790607484370965,NA,2.84514741066071
2004-09-01,0.9592544837395,NA,2.86031739966001
2004-10-01,1.14367648398002,NA,2.8324842062648
2004-11-01,1.16507039250511,NA,2.89512409272712
2004-12-01,1.10013268684171,NA,2.88293745981102
2005-01-03,1.52953649091605,NA,3.04246082978228
2005-02-01,1.43121141531534,NA,3.19349271467884
2005-03-01,1.02894907794233,NA,3.32914453022412
2005-04-01,0.988807784514349,NA,3.27565109020332
2005-05-02,0.891053552305991,NA,3.23306732473767
2005-06-01,0.935832922208985,NA,3.65000415605054
2005-07-01,0.798885908618111,NA,3.85052479286358
2005-08-01,1.18907097568635,NA,4.09010763837339
2005-09-01,1.27482502672347,NA,4.38422950148019
2005-10-03,0.811630956806739,NA,4.49493158246076
2005-11-01,0.7997328185057,NA,4.35569423810099
2005-12-01,0.910900478422268,NA,4.18882701305423
2006-01-02,0.625194871654986,NA,4.07142077402542
2006-02-01,0.685121878620449,NA,4.07308194626725
2006-03-01,0.489243389984888,NA,4.33441112970397
2006-04-03,0.499621814831449,NA,4.23654388691537
2006-05-02,0.799539210993644,NA,4.23544392383918
2006-06-01,0.791010578456543,NA,4.28010077860282
2006-07-03,0.661977067567376,NA,4.54451184292008
2006-08-01,0.703535678441816,NA,4.85166570940184
2006-09-01,0.417623537906165,NA,5.18844911019904
2006-10-02,0.444631863902752,NA,5.26734132327753
2006-11-01,0.457206176451417,NA,5.41091400891365
2006-12-01,0.231414007496539,NA,5.35270030389399
2007-01-02,0.54476120234156,NA,5.58124271294378
2007-02-01,0.725864929426079,NA,6.1107337216054
2007-03-01,0.530434355904275,NA,6.42075275748544
2007-04-03,0.687892635610918,NA,6.42665189212526
2007-05-02,0.66023326275364,NA,6.52318905451218
2007-06-01,0.368936252557085,NA,6.67211851053243
2007-07-02,0.278855218933325,NA,6.74108609116166
2007-08-01,0.290833504506547,NA,6.66306223511702
2007-09-03,0.380547016532036,NA,6.47735591902016
2007-10-01,0.288675137219852,NA,6.19041811440384
2007-11-01,0.25383169985095,NA,5.7583676717134
2007-12-03,0.226755363142022,NA,5.32708134836531
2008-01-02,0.747644854264722,NA,5.22915198074455
2008-02-01,1.0270672699723,NA,5.44018525701305
2008-03-03,0.803954984133934,NA,5.51280907728625
2008-04-01,0.71658238536941,NA,5.23227377425755
2008-05-02,0.535030755374544,NA,4.72942431478878
2008-06-02,0.379075619314217,NA,4.2689814155071
2008-07-01,0.803510643273141,NA,4.06578843795903
2008-08-01,0.929821655344347,NA,4.13161648647253
2008-09-01,0.928216085388306,NA,4.23543632972091
2008-10-01,0.759164257928109,NA,4.13626146053812
2008-11-03,0.790261405385798,NA,3.84301016159588
2008-12-01,0.87182978255941,NA,3.44883133159686
2009-01-02,1.41549684970451,NA,3.38606709871608
2009-02-02,1.43613769154205,NA,3.43783543291237
2009-03-02,1.4605263355051,NA,3.18672540601693
2009-04-01,1.34698936631142,NA,3.07450074233188
2009-05-04,1.33506486599828,NA,2.94621953859992
2009-06-01,1.17397663271979,NA,2.73251239142772
2009-07-01,0.955130711389456,NA,2.64171942508207
2009-08-03,0.973196871113391,NA,2.79788855890212
2009-09-01,0.856568281785354,NA,3.09547747449092
2009-10-01,0.851220952304559,NA,3.26730124643259
2009-11-02,0.757536583145541,NA,3.4861311257944
2009-12-01,0.503482524793662,NA,3.48486818048685
2010-01-04,0.84811331093279,NA,3.4049514498423
2010-02-01,1.22941949793914,NA,3.37561513383436
2010-03-01,0.954477410065637,NA,3.46976945664625
2010-04-05,1.0098271888876,NA,3.47374905093841
2010-05-03,0.989955268012883,NA,3.39829165278604
2010-06-01,0.923006222963461,NA,3.37129500374879
2010-07-01,0.878283192305793,NA,3.4996868793272
2010-08-02,0.770474594504647,NA,3.82084726681343
2010-09-01,0.757253033713113,NA,4.12834878215993
2010-10-01,0.702345206609749,NA,4.22258744964402
2010-11-01,0.690500798076036,NA,4.12843945501218
2010-12-01,0.511424949866712,NA,4.08245268839073
2011-01-03,0.627965832876228,NA,4.16915845071959
2011-02-01,0.606106996488989,NA,4.33010761462587
2011-03-01,0.700827439185105,NA,4.4099199498391
