"Fecha","Cta. Cte. en BCRA","Circulante","<NA>"
2015-09-30,116137.63201266,413996.72912211,530134.36113477
2015-10-01,124267.44644649,417279.44196264,541546.88840913
2015-10-02,119536.43231124,419825.82886582,539362.26117706
2015-10-05,124894.8438129,422031.19356663,546926.03737953
2015-10-06,122603.4087118,423598.14042561,546201.54913741
2015-10-07,122347.63187179,424703.9448537,547051.57672549
2015-10-08,120964.01773292,426421.90526032,547385.92299324
2015-10-09,117748.28740075,428018.35506515,545766.6424659
2015-10-13,118781.34859439,428239.79468371,547021.1432781
2015-10-14,115660.50660632,426576.24437514,542236.75098146
2015-10-15,127290.50266461,424571.37436636,551861.87703097
2015-10-16,127262.6794303,422761.42081165,550024.10024195
2015-10-19,125833.58084876,421267.17674987,547100.75759863
2015-10-20,131084.18293051,419605.3398523,550689.52278281
2015-10-21,128334.46784751,418232.13276741,546566.60061492
2015-10-22,131168.77039771,417279.01428235,548447.78468006
2015-10-23,129361.88726377,417035.18813458,546397.07539835
2015-10-26,125106.88007981,417840.95634509,542947.8364249
2015-10-27,122067.55340502,419179.73917177,541247.29257679
2015-10-28,111947.72705219,420488.52196694,532436.24901913
2015-10-29,102085.17194641,423640.46190638,525725.63385279
2015-10-30,118914.83245991,424286.59305007,543201.42550998
2015-11-02,136062.01908404,425095.75028334,561157.76936738
2015-11-03,134632.33093424,425959.98718997,560592.31812421
2015-11-04,136950.88492156,426983.88983451,563934.77475607
2015-11-05,138228.51052404,429161.607044,567390.11756804
2015-11-09,138313.26343589,430095.46626841,568408.7297043
2015-11-10,140075.66943477,429733.59347965,569809.26291442
2015-11-11,144176.00226166,428866.83990581,573042.84216747
2015-11-12,134493.96872994,427943.87127221,562437.84000215
2015-11-13,140994.32038377,426977.60757573,567971.9279595
2015-11-16,143092.37084826,426298.54132039,569390.91216865
2015-11-17,142626.4086199,425423.92895859,568050.33757849
2015-11-18,133110.53701913,424662.14829344,557772.68531257
2015-11-19,128362.67475323,424004.19413922,552366.86889245
2015-11-20,120835.00835004,425336.51819817,546171.52654821
2015-11-23,129020.47863493,425933.52132328,554953.99995821
2015-11-24,125690.50066586,427185.4992925,552875.99995836
2015-11-25,121259.5609169,428716.74546862,549976.30638552
2015-11-26,128663.2058924,429818.43239168,558481.63828408
2015-11-30,104191.52497547,432569.55700719,536761.08198266
2015-12-01,176037.8777681,435012.55396819,611050.43173629
2015-12-02,171940.00035583,438922.48996224,610862.49031807
2015-12-03,174814.20343927,443639.98356577,618454.18700504
2015-12-04,165693.64126909,446622.60678085,612316.24804994
2015-12-09,178994.96511216,450254.45493691,629249.42004907
2015-12-10,169764.48065545,452213.22913453,621977.70978998
2015-12-11,163950.98922155,453305.64449624,617256.63371779
2015-12-14,161841.46536624,454812.50270016,616653.9680664
2015-12-15,157426.5410965,454974.15101155,612400.69210805
2015-12-16,150525.06870259,455449.4133923,605974.48209489
2015-12-17,173729.50524449,457041.27307854,630770.77832303
2015-12-18,170632.9084946,458811.09823092,629444.00672552
2015-12-21,173987.75804791,464641.17574026,638628.93378817
2015-12-22,172545.11599466,467461.41403187,640006.53002653
2015-12-23,160714.75963083,472862.9341997,633577.69383053
2015-12-24,157320.62073458,473839.9813971,631160.60213168
2015-12-28,153072.99862116,476137.02689876,629210.02551992
2015-12-29,153823.64063626,478240.97052086,632064.61115712
2015-12-30,130135.5453057,478905.56162984,609041.10693554
2015-12-31,145112.89928303,478776.61876815,623889.51805118
2016-01-04,141332.92769716,478962.31658457,620295.24428173
2016-01-05,144059.64197091,478009.60105067,622069.24302158
2016-01-06,128175.48672066,476522.94734857,604698.43406923
2016-01-07,131644.40770168,475095.4089024,606739.81660408
2016-01-08,138193.37393135,474190.84480908,612384.21874043
2016-01-11,147592.58806091,473013.5595113,620606.14757221
2016-01-12,148848.51136353,471326.7634453,620175.27480883
2016-01-13,133651.30362868,468871.54645127,602522.85007995
2016-01-14,136357.58981459,466549.5751861,602907.16500069
2016-01-15,136403.11393753,464592.19257338,600995.30651091
2016-01-18,126424.35346469,462893.68334399,589318.03680868
2016-01-19,128750.68915246,461188.65402231,589939.34317477
2016-01-20,130989.51621192,459428.22089131,590417.73710323
2016-01-21,135085.55594795,458155.69420237,593241.25015032
2016-01-22,135916.68528704,457257.88471725,593174.57000429
2016-01-25,135352.02875056,456738.82165222,592090.85040278
2016-01-26,141402.80873945,456290.66264333,597693.47138278
2016-01-27,134736.37347364,455983.9468406,590720.32031424
2016-01-28,134576.71674958,456364.32642794,590941.04317752
2016-01-29,131592.17999791,456740.69896668,588332.87896459
2016-02-01,129619.29057759,457414.14958933,587033.44016692
2016-02-02,129027.44202763,458110.35302433,587137.79505196
2016-02-03,123594.02880051,458842.58429813,582436.61309864
2016-02-04,114200.97357373,460729.34161488,574930.31518861
2016-02-05,106708.69981081,462844.16450064,569552.86431145
2016-02-10,100525.56681025,463174.81114064,563700.37795089
2016-02-11,109635.580691,462895.77819802,572531.35888902
2016-02-12,111311.20794684,461780.55488759,573091.76283443
2016-02-15,114112.98333952,460627.47852059,574740.46186011
2016-02-16,102435.85917913,459483.14125441,561919.00043354
2016-02-17,93934.8099626101,458308.95749568,552243.76745829
2016-02-18,92812.549908,457337.10049378,550149.65040178
2016-02-19,93711.08087706,456569.24135568,550280.32223274
2016-02-22,91460.8916356197,455983.1346065,547444.02624212
2016-02-23,95096.3283775499,455110.91855755,550207.2469351
2016-02-24,97995.6109041799,454515.200377,552510.81128118
2016-02-25,97685.4773795899,454903.88240418,552589.35978377
2016-02-26,96294.64549798,454951.41564218,551246.06114016
2016-02-29,103626.64062373,455511.2523464,559137.89297013
2016-03-01,123615.45397392,455560.0523174,579175.50629132
2016-03-02,134048.21858539,455679.9713483,589728.18993369
2016-03-03,140159.83158355,457357.16162312,597516.99320667
2016-03-04,135548.87712017,458004.14850636,593553.02562653
2016-03-07,135046.08475221,458385.42494036,593431.50969257
2016-03-08,133030.81120492,458124.70986424,591155.52106916
2016-03-09,131951.2184136,457943.05780993,589894.27622353
2016-03-10,130541.68913087,457635.73590072,588177.42503159
2016-03-11,126405.61695442,457323.178043,583728.79499742
2016-03-14,118112.88014883,456636.05037184,574748.93052067
2016-03-15,116979.07830553,456054.70461619,573033.78292172
2016-03-16,125706.57544917,454994.09233493,580700.6677841
2016-03-17,134130.81001402,454022.18291438,588152.9929284
2016-03-18,135802.51194885,453296.98831608,589099.50026493
2016-03-21,138316.85065666,452890.75138696,591207.60204362
2016-03-22,129499.43185442,453286.20465168,582785.6365061
2016-03-23,140889.352783,453353.71050828,594243.06329128
2016-03-28,130602.41619622,453344.79886945,583947.21506567
2016-03-29,129965.41135278,453321.29848729,583286.70984007
2016-03-30,109498.66559219,453428.99651643,562927.66210862
2016-03-31,119579.13375466,453440.31132674,573019.4450814
2016-04-01,156291.91402141,453718.63289972,610010.54692113
2016-04-04,150974.07842516,453948.97685708,604923.05528224
2016-04-05,146230.712184,454757.57862277,600988.29080677
2016-04-06,133854.95366152,454620.26780425,588475.22146577
2016-04-07,134616.14441405,455618.73696524,590234.88137929
2016-04-08,127173.88611131,456349.32536114,583523.21147245
2016-04-11,127631.17219533,456278.10352417,583909.2757195
2016-04-12,130205.49039409,455946.21536517,586151.70575926
2016-04-13,131536.21414773,455311.21864938,586847.43279711
2016-04-14,132737.96870999,455308.21770438,588046.18641437
2016-04-15,123907.86409951,454558.21346198,578466.07756149
2016-04-18,118347.74333359,454033.09076578,572380.83409937
2016-04-19,127502.06569065,453442.26019107,580944.32588172
2016-04-20,126670.06221338,453082.31481394,579752.37702732
2016-04-21,112892.30320489,453082.31481394,565974.61801883
2016-04-22,112672.58212717,452704.11248059,565376.69460776
2016-04-25,112941.01402422,451628.29848144,564569.31250566
2016-04-26,119011.70128553,450987.75855544,569999.45984097
2016-04-27,125745.15367387,450593.5942543,576338.74792817
2016-04-28,122311.95880064,450560.24696928,572872.20576992
2016-04-29,121717.72396548,450849.86727128,572567.59123676
2016-05-02,147408.64541583,451426.55881028,598835.20422611
2016-05-03,145009.10961765,451958.11398064,596967.22359829
2016-05-04,146474.86204639,452605.43266402,599080.29471041
2016-05-05,145065.90563805,454318.67633996,599384.58197801
2016-05-06,136471.62014561,455895.0915884,592366.71173401
2016-05-09,142449.90875839,456777.45190384,599227.36066223
2016-05-10,132783.70746092,456462.41714484,589246.12460576
2016-05-11,133838.62860906,456103.07378618,589941.70239524
2016-05-12,124884.77483899,455617.43019718,580502.20503617
2016-05-13,129143.21254502,454740.70225698,583883.914802
2016-05-16,128764.85368754,454184.45530028,582949.30898782
2016-05-17,135174.16363453,453355.43214438,588529.59577891
2016-05-18,129432.29880755,452245.14635429,581677.44516184
2016-05-19,125006.76882495,451587.12936149,576593.89818644
2016-05-20,131195.89560564,451325.19785602,582521.09346166
2016-05-23,129629.64527768,451153.32878029,580782.97405797
2016-05-24,129036.4594472,450936.49035837,579972.94980557
2016-05-26,119874.02596335,450861.45167337,570735.47763672
2016-05-27,121207.49263069,450882.02393123,572089.51656192
2016-05-30,122234.34446281,451411.24313502,573645.58759783
2016-05-31,124325.74580803,451830.03206142,576155.77786945
2016-06-01,159393.58795693,452898.25655537,612291.8445123
2016-06-02,155227.26394581,454382.40242016,609609.66636597
2016-06-03,156066.89576508,455303.16296031,611370.05872539
2016-06-06,155497.91695091,456382.69437989,611880.6113308
2016-06-07,152551.53381461,457215.0983624,609766.63217701
2016-06-08,164438.03241375,457734.5854969,622172.61791065
2016-06-09,162146.2605031,458561.9937404,620708.2542435
2016-06-10,162705.25523974,459364.87303801,622070.12827775
2016-06-13,158585.64166777,459825.96909651,618411.61076428
2016-06-14,152837.47622524,459704.41550174,612541.89172698
2016-06-15,166696.27068647,459847.99401114,626544.26469761
2016-06-16,153716.16124235,460155.3752043,613871.53644665
2016-06-21,160282.8469027,460361.43853922,620644.28544192
2016-06-22,182276.92781116,459858.08171968,642135.00953084
2016-06-23,170321.62052436,459599.77635732,629921.39688168
2016-06-24,159997.66077989,460109.60897288,620107.26975277
2016-06-27,152731.74472492,461699.19069188,614430.9354168
2016-06-28,149120.5226806,462314.33319188,611434.85587248
2016-06-29,159687.77694867,464362.70769408,624050.48464275
2016-06-30,164110.61088222,467120.82390908,631231.4347913
2016-07-01,216972.93305058,470546.15696708,687519.09001766
2016-07-04,207410.50388905,475208.97644208,682619.48033113
2016-07-05,186937.76011835,479630.2602842,666568.02040255
2016-07-06,194660.55637418,485273.90571224,679934.46208642
2016-07-07,193590.59229783,489561.43220934,683152.02450717
2016-07-11,190102.40676112,491128.43817801,681230.84493913
2016-07-12,182055.07346208,490745.85075059,672800.92421267
2016-07-13,187947.22981975,489373.43813259,677320.66795234
2016-07-14,191367.8611797,488244.75314711,679612.61432681
2016-07-15,182098.76898147,487573.55771911,669672.32670058
2016-07-18,178125.99744782,486688.28049887,664814.27794669
2016-07-19,175109.15643738,485465.88817715,660575.04461453
2016-07-20,176097.69598389,484108.93206427,660206.62804816
2016-07-21,176111.86594371,482891.81032727,659003.67627098
2016-07-22,176372.22502994,482054.3866129,658426.61164284
2016-07-25,179441.33877654,481384.8066149,660826.14539144
2016-07-26,188241.84332242,480602.4997014,668844.34302382
2016-07-27,189079.69504025,480352.6275759,669432.32261615
2016-07-28,187388.17746954,481316.3159779,668704.49344744
2016-07-29,177850.78913024,483279.0131509,661129.80228114
2016-08-01,201910.79633451,485926.10196092,687836.89829543
2016-08-02,196112.56968302,487725.57075492,683838.14043794
2016-08-03,181977.26342046,489591.65498292,671568.91840338
2016-08-04,181232.39525731,492196.62151424,673429.01677155
2016-08-05,180140.50802592,494345.32706374,674485.83508966
2016-08-08,189660.60093116,495560.89791463,685221.49884579
2016-08-09,185360.53261802,496132.9072379,681493.43985592
2016-08-10,193353.99761212,495949.1782029,689303.17581502
2016-08-11,183238.30691067,496027.26153741,679265.56844808
2016-08-12,178526.2123198,494948.24488856,673474.45720836
2016-08-16,167786.50462758,493946.0706945,661732.57532208
2016-08-17,184307.29965096,492006.6318184,676313.93146936
2016-08-18,183467.27207196,490267.18893401,673734.46100597
2016-08-19,185103.50639511,488026.85814981,673130.36454492
2016-08-22,186857.9008957,486542.56177921,673400.46267491
2016-08-23,185055.61987434,485574.75535381,670630.37522815
2016-08-24,188736.80513996,484167.96016576,672904.76530572
2016-08-25,186172.37727389,483679.49556116,669851.87283505
2016-08-26,185734.71687418,483083.01166616,668817.72854034
2016-08-29,197343.02602875,484218.36331796,681561.38934671
2016-08-30,199059.81916537,485180.8409682,684240.66013357
2016-08-31,193738.87271033,485991.15089023,679730.02360056
2016-09-01,217361.57732103,488443.83190593,705805.40922696
2016-09-02,202189.18362011,490331.67531233,692520.85893244
2016-09-05,200504.99271756,492513.64863635,693018.64135391
2016-09-06,188762.42574249,493885.0845713,682647.51031379
2016-09-07,200212.56138065,495342.7334419,695555.29482255
2016-09-08,202281.73667081,497778.16320429,700059.8998751
2016-09-09,196412.84607445,498778.92830669,695191.77438114
2016-09-12,191591.04141583,498034.22602669,689625.26744252
2016-09-13,184794.48943483,497212.77575069,682007.26518552
2016-09-14,193061.82119782,495375.71889381,688437.54009163
2016-09-15,191164.7328026,494009.32622003,685174.05902263
2016-09-16,182757.58094142,493059.64606023,675817.22700165
2016-09-19,187671.42008949,491532.14748773,679203.56757722
2016-09-20,181931.96738102,490566.83410673,672498.80148775
2016-09-21,185684.98773709,489592.31288773,675277.30062482
2016-09-22,185058.81012956,488738.93297433,673797.74310389
2016-09-23,178497.69068389,488186.62093533,666684.31161922
2016-09-26,176659.58113687,488641.54291143,665301.1240483
2016-09-27,172761.49476598,489446.27163943,662207.76640541
2016-09-28,172083.01899177,489986.90055063,662069.9195424
2016-09-29,160931.23677095,491750.93762338,652682.17439433
2016-09-30,189884.81754967,492770.23351425,682655.05106392
2016-10-03,190807.77796952,496007.85365175,686815.63162127
2016-10-04,188135.8615085,499508.20485056,687644.06635906
2016-10-05,190674.37981969,501980.57969256,692654.95951225
2016-10-06,186581.41499777,506000.48368656,692581.89868433
2016-10-07,198327.3120974,508678.34324423,707005.65534163
2016-10-11,202763.35156191,509130.94222982,711894.29379173
2016-10-12,201690.05718586,507932.59968384,709622.6568697
2016-10-13,201351.54849533,506509.28775058,707860.83624591
2016-10-14,202545.2842556,504982.53483368,707527.81908928
2016-10-17,200690.8490625,503435.61660943,704126.46567193
2016-10-18,198496.55414438,501592.91704343,700089.47118781
2016-10-19,185755.84017718,499563.48143063,685319.32160781
2016-10-20,193792.68473984,497858.93068329,691651.61542313
2016-10-21,191396.66432171,497407.73070129,688804.395023
2016-10-24,188721.48140088,497788.85579529,686510.33719617
2016-10-25,189301.16339172,498528.99972929,687830.16312101
2016-10-26,173266.7237696,500285.67167419,673552.39544379
2016-10-27,167930.36815213,501974.20271979,669904.57087192
2016-10-28,199615.59322021,501867.80271979,701483.39594
2016-10-31,169879.4795944,504329.70205084,674209.18164524
2016-11-01,210814.01219827,507083.6092994,717897.62149767
2016-11-02,194672.89884064,509401.35185702,704074.25069766
2016-11-03,192955.42174795,511843.13687802,704798.55862597
2016-11-04,207017.01471628,514501.12280452,721518.1375208
2016-11-07,207481.42688164,515835.91845643,723317.34533807
2016-11-08,207482.60631792,516803.57824718,724286.1845651
2016-11-09,209636.60055516,517811.30336638,727447.90392154
2016-11-10,206611.24955508,518654.68164198,725265.93119706
2016-11-11,200179.22441593,518819.60026638,718998.82468231
2016-11-14,199173.9526624,518428.80736438,717602.76002678
2016-11-15,200283.81873549,517586.36396418,717870.18269967
2016-11-16,220548.45436913,516362.27315138,736910.72752051
2016-11-17,217766.53825334,515242.0260559,733008.56430924
2016-11-18,213089.40975611,515189.35286534,728278.76262145
2016-11-21,213162.58720806,515210.34747189,728372.93467995
2016-11-22,210021.73115018,515077.36046929,725099.09161947
2016-11-23,196379.64004281,515103.51617029,711483.1562131
2016-11-24,188329.40707655,516315.15957688,704644.56665343
2016-11-25,185702.81120403,517560.24493883,703263.05614286
2016-11-29,207898.87322165,520059.94644077,727958.81966242
2016-11-30,193723.17426749,522965.86190627,716689.03617376
2016-12-01,232214.47044074,526345.89027079,758560.36071153
2016-12-02,225728.75045414,531078.20325539,756806.95370953
2016-12-05,222995.63882471,538444.02636386,761439.66518857
2016-12-06,211081.60004948,546186.45097886,757268.05102834
2016-12-07,222826.43546416,549539.06061548,772365.49607964
2016-12-12,224503.82324207,553752.06368077,778255.88692284
2016-12-13,221459.12385439,558572.13893977,780031.26279416
2016-12-14,245682.59540082,558886.73893977,804569.33434059
2016-12-15,231533.60253826,559980.36163327,791513.96417153
2016-12-16,229943.68939463,561545.71318401,791489.40257864
2016-12-19,226832.03852407,564294.50142401,791126.53994808
2016-12-20,232779.99939151,568192.08256925,800972.08196076
2016-12-21,248114.1052125,573268.38432818,821382.48954068
2016-12-22,227086.12403308,579921.26085598,807007.38488906
2016-12-23,213956.37058106,584806.44154373,798762.81212479
2016-12-26,211939.48088285,587099.75677273,799039.23765558
2016-12-27,209579.66455145,587846.89441671,797426.55896816
2016-12-28,223067.65034914,588732.23479671,811799.88514585
2016-12-29,225959.51107423,592060.90882522,818020.41989945
2016-12-30,227048.72846385,594615.51712182,821664.24558567
2017-01-02,259033,595918,854951
2017-01-03,259940,596588,856528
2017-01-04,254678,597658,852336
2017-01-05,243980,599162,843142
2017-01-06,240121,599999,840120
2017-01-09,238790,600509,839299
2017-01-10,246349,600714,847063
2017-01-11,199013,600288,799301
2017-01-12,197504,600366,797870
2017-01-13,193653,600434,794087
2017-01-16,189999,599984,789983
2017-01-17,168020,599733,767753
