Fecha;Total;Otros;Plazos Fijos UVA;Plazos Fijos Tradicionales;Cuenta Corriente;Caja de Ahorros
2021-05-17;7294796;171047;156621,239;3576087,761;1956463;1434577
2021-05-18;7376345;222116;156992,145;3602724,855;1979378;1415134
2021-05-19;7393220;162171;158346,027;3598333,973;2067030;1407339
2021-05-20;7415950;161014;159002,379;3614923,621;2085649;1395361
2021-05-21;7396598;163128;161695,124;3622509,876;2065417;1383848
2021-05-26;7398697;181972;161776,124;3600542,876;2074979;1379427
2021-05-27;7476960;175664;162788,554;3616599,446;2116599;1405309
2021-05-28;7502045;178457;164597,96;3606713,04;2062026;1490251
2021-05-31;7510121;202150;165486,236;3566986,764;2033799;1541699
2021-06-01;7521206;200463;166483,417;3608346,583;1940584;1605329
2021-06-02;7499043;173201;167888,244;3618223,756;1926641;1613089
2021-06-03;7471464;185506;168798,67;3644014,33;1859653;1613492
2021-06-04;7458820;173862;170912,029;3611021,971;1807668;1695356
2021-06-07;7356313;186564;172104,234;3590765,766;1783471;1623408
2021-06-08;7363607;180572;173210,013;3622803,987;1802954;1584067
2021-06-09;7428750;189537;175020,597;3600322,403;1865641;1598229
2021-06-10;7451622;202424;175870,864;3624931,136;1899255;1549141
2021-06-11;7438752;183307;177734,168;3651723,832;1916169;1509818
2021-06-14;7457224;178295;178780,95;3630381,05;1948380;1521387
2021-06-15;7492121;180786;179997,522;3660528,478;1965097;1505712
2021-06-16;7467212;178940;181653,373;3662504,627;1926003;1518111
2021-06-17;7541244;239545;182114,701;3688235,299;1921717;1509632
2021-06-18;7579418;179296;184083,531;3725082,469;1988795;1502161
2021-06-22;7563390;200275;184894,906;3710330,094;2004614;1463276
2021-06-23;7593642;183518;185632,729;3738131,271;1989645;1496715
2021-06-24;7611611;177297;186322,922;3767607,078;1981145;1499239
2021-06-25;7698042;176366;187685,931;3759588,069;2015472;1558930
2021-06-28;7712752;186562;187667,263;3730639,737;2019417;1588466
2021-06-29;7818112;195379;187235,69;3714492,31;2055930;1665075
2021-06-30;7873849;207190;189524,009;3709307,991;1955333;1812494
2021-07-01;7804871;174026;191163,506;3716966,494;1873664;1849051
2021-07-02;7791291;193361;192519,607;3745279,393;1794367;1865764
2021-07-05;7704228;193976;192614,773;3715743,227;1765711;1836183
2021-07-06;7806984;186985;192896,132;3724822,868;1827100;1875180
2021-07-07;7776280;183969;194476,361;3707148,639;1808125;1882561
2021-07-08;7713925;189006;194696,452;3740969,548;1737880;1851373
2021-07-12;7632415;233892;196001,394;3667023,606;1820861;1714637
2021-07-13;7700982;201151;196395,278;3711186,722;1924859;1667390
2021-07-14;7755422;193520;197610,393;3725273,607;1984573;1654445
2021-07-15;7809562;175891;198124,605;3756901,395;1988249;1690396
2021-07-16;7770686;175250;199396,871;3795677,129;1887462;1712900
2021-07-19;7830577;250355;199477,823;3804332,177;1876319;1700093
2021-07-20;7836323;180825;199571,728;3828394,272;1971051;1656481
2021-07-21;7869661;172603;199901,221;3865820,779;1993388;1637948
2021-07-22;7917702;175396;200396,372;3840478,628;2060267;1641164
2021-07-23;7945538;167539;201202,993;3881453,007;2067620;1627723
2021-07-26;7935837;178317;200231,597;3844660,403;2116759;1595869
2021-07-27;7952733;180035;199963,407;3876526,593;2114083;1582125
2021-07-28;7996214;169117;201543,085;3860808,915;2110248;1654497
2021-07-29;8027161;177376;201761,005;3835500,995;2101117;1711406
2021-07-30;8039388;187651;203743,789;3864586,211;1981046;1802361
2021-08-02;8013876;186013;203640,979;3820651,021;2004839;1798732
2021-08-03;7994400;191201;203215,289;3844145,711;1983145;1772693
2021-08-04;7970445;199804;203758,195;3832848,805;1926648;1807386
2021-08-05;7967265;189251;203597,288;3830407,712;1858032;1885977
2021-08-06;7982955;191970;205760,678;3850930,322;1846052;1888242
2021-08-09;7850741;211609;203885,191;3807335,809;1887159;1740752
2021-08-10;7888640;208426;203791,607;3838173,393;1946538;1691711
2021-08-11;7965738;199657;203382,168;3821764,832;2055019;1685915
2021-08-12;8037731;180259;203311,074;3840529,926;2107254;1706377
2021-08-13;8037047;177878;204988,673;3922210,327;2008340;1723630
2021-08-17;7961008;198354;201520,268;3905410,732;1998808;1656915
2021-08-18;8075168;272665;200630,672;3914482,328;2023419;1663971
2021-08-19;8076181;177769;200520,661;3952915,339;2087021;1657955
2021-08-20;8078301;175032;201731,566;3989787,434;2087351;1624399
2021-08-23;8142923;180185;202816,378;3960365,622;2185708;1613848
2021-08-24;8176396;178058;200265,276;4014088,724;2167309;1616675
2021-08-25;8231823;172379;198339,526;4018005,474;2197700;1645399
2021-08-26;8256214;166240;201505,863;4056548,137;2141093;1690827
2021-08-27;8280477;176325;202185,272;4068510,728;2090750;1742706
2021-08-30;8285549;194337;199673,6;3974327,4;2154083;1763128
2021-08-31;8308204;197268;199520,908;4025881,092;2025252;1860282
2021-09-01;8256746;179061;198620,786;4013106,214;1948407;1917551
2021-09-02;8245758;203981;198040,356;4028825,644;1909631;1905280
2021-09-03;8275920;189163;198983,894;4041183,106;1900806;1945784
2021-09-06;8194530;200933;196935,262;3965101,738;1895732;1935828
2021-09-07;8172072;187244;196291,169;4006775,831;1868313;1913448
2021-09-08;8240837;181437;194057,373;4001565,627;1954158;1909619
2021-09-09;8226115;198065;195152,141;4012874,859;1958580;1861443
2021-09-10;8247251;205447;195702,378;4016286,622;2006741;1823074
2021-09-13;8260371;208861;192361,104;3990122,896;2077006;1792020
2021-09-14;8311346;177670;192016,464;4064776,536;2084240;1792643
2021-09-15;8412840;180868;191594,391;4103965,609;2152211;1784201
2021-09-16;8335739;183599;190884,686;4099455,314;2085356;1776444
2021-09-17;8409908;256343;191780,378;4111729,622;2078729;1771326
2021-09-20;8397877;196284;189187,993;4081834,007;2181588;1748983
2021-09-21;8421541;186686;188380,22;4121240,78;2179733;1745501
2021-09-22;8507205;182125;188028,64;4146337,36;2214729;1775985
2021-09-23;8529831;172498;187785,75;4175021,25;2218489;1776037
2021-09-24;8545861;177696;188265,406;4203093,594;2195552;1781254
2021-09-27;8546882;182964;185534,719;4167982,281;2219357;1791044
2021-09-28;8612525;186172;184641,35;4195760,65;2235808;1810143
2021-09-29;8619685;184308;184091,059;4150960,941;2235505;1864820
2021-09-30;8614235;198123;183214,845;4156427,155;2133121;1943349
2021-10-01;8596959;182809;184014,385;4156023,615;2044140;2029972
2021-10-04;8684732;219873;180419,453;4113589,547;2157286;2013564
2021-10-05;8666946;197389;179386,401;4144288,599;2108264;2037618
2021-10-06;8639872;192684;177767,862;4118389,138;2066226;2084805
2021-10-07;8551119;195237;179341,649;4128957,351;2020562;2027021
2021-10-12;8422081;242338;174585,332;4060174,668;2077844;1867139
2021-10-13;8512647;219279;175081,012;4069015,988;2216529;1832742
2021-10-14;8562217;206331;175128,669;4110698,331;2234745;1835314
2021-10-15;8690894;192890;176209,535;4163978,465;2346000;1811816
2021-10-18;8637315;210132;173886,535;4134467,465;2351019;1767810
2021-10-19;8757034;253465;174665,229;4193096,771;2336384;1799423
2021-10-20;8780539;193029;174465,07;4201232,93;2409069;1802743
2021-10-21;8818630;199135;174309,654;4241845,346;2403281;1800059
2021-10-22;8804354;183518;175727,153;4253494,847;2390282;1801332
2021-10-25;8822518;192678;173232,965;4237869,035;2429851;1788887
2021-10-26;8863325;185343;172455,289;4282545,711;2436657;1786324
2021-10-27;8899103;188650;172795,862;4265881,138;2432357;1839419
2021-10-28;9030476;194942;172552,526;4239231,474;2518652;1905098
2021-10-29;9072182;201875;173655,032;4251422,968;2417064;2028165
2021-11-01;8997631;203357;171514,636;4201632,364;2357580;2063547
2021-11-02;8974536;197721;171009,133;4231973,867;2322345;2051487
2021-11-03;9033593;196499;171407,334;4202901,666;2402170;2060615
2021-11-04;9027167;221372;171582,123;4181140,877;2325994;2127078
2021-11-05;8982497;197965;172827,939;4180877,061;2310066;2120761
2021-11-08;8828166;212951;171455,866;4176915,134;2292559;1974285
2021-11-09;8828253;212780;171209,638;4204450,362;2279147;1960666
2021-11-10;8888575;223413;170956,953;4223020,047;2366020;1905165
2021-11-11;8936739;210685;172377,774;4182623,226;2446259;1924794
2021-11-12;8962394;190506;174347,727;4211556,273;2464051;1921933
2021-11-15;8994225;204205;173522,763;4191624,237;2528142;1896731
2021-11-16;8993658;204718;173835,205;4258178,795;2484486;1872440
2021-11-17;9087068;261197;174545,703;4252772,297;2484382;1914171
2021-11-18;9097175;197044;174908,065;4286279,935;2530789;1908154
2021-11-19;9107927;199108;176681,766;4310884,234;2491425;1929828
2021-11-23;9066892;205435;174392,258;4275324,742;2534893;1876847
2021-11-24;9140452;200452;174808,838;4292823,162;2563538;1908830
2021-11-25;9179985;197718;176096,696;4305337,304;2580381;1920452
2021-11-26;9309284;201871;177256,667;4322936,333;2664792;1942428
2021-11-29;9355283;226317;175971,372;4268915,628;2694122;1989957
2021-11-30;9439840;215307;175411,569;4322694,431;2638239;2088188
2021-12-01;9368559;207407;176170,905;4267001,095;2478680;2239300
2021-12-02;9312449;224349;176911,869;4290283,131;2406055;2214850
2021-12-03;9374996;205671;178091,061;4296276,939;2399879;2295078
2021-12-06;9320569;221749;177057,79;4241238,21;2398550;2281974
2021-12-07;9448755;220446;177273,224;4260487,776;2539732;2250816
2021-12-09;9296292;235443;176936,429;4211611,571;2506503;2165798
2021-12-10;9361277;244862;177811,484;4242096,516;2548381;2148126
2021-12-13;9262931;251175;177277,9;4185345,1;2637567;2011566
2021-12-14;9381790;222422;177048,214;4247348,786;2689273;2045698
2021-12-15;9381832;218080;177008,146;4255271,854;2653199;2078273
2021-12-16;9468012;220189;177470,507;4265518,493;2702639;2102195
2021-12-17;9664288;304722;178530,481;4262673,519;2631370;2286992
2021-12-20;9657951;239242;178764,055;4230284,945;2662905;2346755
2021-12-21;9715918;222600;179591,351;4275221,649;2667182;2371323
2021-12-22;9682593;219743;181436,671;4321026,329;2615859;2344528
2021-12-23;9903749;204122;181902,018;4347120,982;2762910;2407694
2021-12-27;9957991;213438;182704,288;4343161,712;2854665;2364022
2021-12-28;9983665;238319;183151,902;4387765,098;2829261;2345168
2021-12-29;9980490;203845;183379,844;4349236,156;2813396;2430633
2021-12-30;10176074;233471;184450,935;4338761,065;2923405;2495986
2022-01-03;10074728;221681;184995,264;4272345,736;2836683;2559023
2022-01-04;10074879;212589;185621,483;4338983,517;2806789;2530896
2022-01-05;10036955;215801;185737,775;4368537,225;2737102;2529777
