"Fecha","Dólar Futuro","REM","Ritmo últimas 10 ruedas","Suba de 25% en el año","Suba de 30% en el año","Suba de 35% en el año","Suba de 40% en el año","Suba de 50% en el año"
2021-02-22,NA,NA,89.4383,89.4383,89.4383,89.4383,89.4383,89.4383
2021-02-23,NA,NA,89.5299505484567,89.4848072384575,89.4960568492284,89.506883178809,89.5173169743247,89.5371142168087
2021-02-24,NA,NA,89.6216950144302,89.5313386603266,89.553850996277,89.5755189486491,89.596403758588,89.6360376066388
2021-02-25,NA,NA,89.7135334941608,89.5778942781826,89.6116824652317,89.6442073498483,89.6755604144656,89.7350702901081
2021-02-26,89.8,89.2,89.8054660839879,89.6244741046072,89.6695512801941,89.7129484227652,89.7547870036877,89.8342123879676
2021-03-01,89.935652173913,89.3452707560386,90.0818294789209,89.7643589612082,89.8433820423752,89.9194880758759,89.9928869895412,90.1322963773994
2021-03-02,90.0713043478261,89.4905415120773,90.1741394745014,89.8110357478554,89.9014004826943,89.9884402398719,90.0723939305347,90.2318773430003
2021-03-03,90.2069565217391,89.6358122681159,90.2665440633571,89.8577368060781,89.9594563897621,90.0574452778446,90.1519711143427,90.3315683287505
2021-03-04,90.3426086956522,89.7810830241546,90.359043342421,89.9044621484972,90.0175497877736,90.126503230339,90.2316186030233,90.4313694562038
2021-03-05,90.4782608695652,89.9263537801932,90.4516374087255,89.9512117877405,90.0756807009394,90.1956141379309,90.3113364586895,90.5312808470481
2021-03-08,90.6139130434783,90.0716245362319,90.729989302898,90.0916066127893,90.2502987737042,90.4032649975188,90.5509128495548,90.8316778188245
2021-03-09,90.7495652173913,90.2168952922705,90.8229634904786,90.1384535657362,90.3085799899067,90.4725881318834,90.6309127953913,90.9320314828039
2021-03-10,90.8852173913044,90.3621660483092,90.916032951955,90.1853248787439,90.3668988425516,90.5419644246927,90.7109834196024,91.0324960206338
2021-03-11,91.0208695652174,90.5074368043478,91.0091977849579,90.2322205644792,90.4252553559434,90.6113939167096,90.791124784631,91.1330715548112
2021-03-12,91.1565217391304,90.6527075603865,91.1024580872176,90.2791406356158,90.4836495544023,90.6808766487285,90.8713369529751,91.2337582079682
2021-03-15,91.2921739130435,90.7979783164251,91.3828127883466,90.4200472882688,90.659058503621,90.889644693209,91.1123989037111,91.5364861096728
2021-03-16,91.4278260869565,90.9432490724638,91.4764559469439,90.4670650278789,90.717603685866,90.9593407938044,91.1928949114039,91.6376184677827
2021-03-17,91.5634782608696,91.0885198285024,91.570195064955,90.5141072163574,90.7761866750155,91.0290903388429,91.2734620357322,91.7388625600688
2021-03-18,91.6991304347826,91.2337905845411,91.664030240713,90.5611738664176,90.8348074954841,91.0988933693067,91.354100339526,91.8402185099783
2021-03-19,91.8347826086956,91.3790613405797,91.7579615726515,90.6082649907792,90.8934661717023,91.1687499262096,91.4348098856711,91.941686441095
2021-03-22,91.9704347826087,91.5243320966184,92.0403334914013,90.7496853369706,91.0696695793957,91.3786411661626,91.6773666079037,92.2467633595757
2021-03-23,92.1060869565217,91.669602852657,92.1346504344182,90.7968744858689,91.1284799232325,91.4487122395889,91.758361753422,92.3486804540923
2021-03-24,92.2417391304348,91.8148736086956,92.2290640272993,90.844088172767,91.187328245208,91.5188370449954,91.8394284565542,92.4507101497863
2021-03-25,92.3773913043478,91.9601443647343,92.3235743690853,90.8913264104248,91.2462145698474,91.5890156235848,91.9205667805199,92.5528525710628
2021-03-26,92.5130434782609,92.1054151207729,92.418181558918,90.9385892116082,91.3051389216919,91.6592480165915,92.0017767885949,92.6551078424646
2021-03-29,92.6486956521739,92.2506858768116,92.7025852096409,91.0805251240745,91.4821403861044,91.8702684949345,92.2458375510695,92.962552004914
2021-03-30,92.784347826087,92.3959566328502,92.7975807851138,91.1278863071558,91.5412170924972,91.9407165585875,92.3273349294558,93.0652599249986
2021-03-31,92.92,92.5412273888889,92.8926737058694,91.1752721176935,91.6003319490385,92.0112186433048,92.4089043091688,93.1680813199891
2021-04-01,93.0531818181818,92.7007170530303,92.9878640716607,91.2226825684937,91.6594849803646,92.0817747905108,92.4905457538203,93.2710163152563
2021-04-02,93.1863636363636,92.8602067171717,93.0831519823432,91.2701176723691,91.7186762111277,92.1523850416617,92.5722593270782,93.3740650363091
2021-04-05,93.3195454545454,93.0196963813131,93.3696019838258,91.4125710306744,91.8964793468009,92.3645408338237,92.8178334560135,93.6838948113539
2021-04-06,93.4527272727273,93.1791860454545,93.465281074674,91.4601048751117,91.9558236221533,92.4353679159532,92.8998361815021,93.7873996934164
2021-04-07,93.5859090909091,93.338675709596,93.5610582112268,91.507663436788,92.0152062204431,92.5062493097862,92.9819113547816,93.8910189308933
2021-04-08,93.7190909090909,93.4981653737374,93.6569334939553,91.555246728556,92.074627166418,92.5771850569702,93.0640590398581,93.9947526501279
2021-04-09,93.8522727272727,93.6576550378788,93.7529070234331,91.6028547632753,92.1340864848422,92.6481751991845,93.1462793007945,94.0986009776033
2021-04-12,93.9854545454545,93.8171447020202,94.0414180996476,91.7458274538357,92.3126949226883,92.8614724132811,93.3933761802391,94.4108348764016
2021-04-13,94.1186363636364,93.9766343661616,94.1377856239239,91.7935345890884,92.372307978868,92.9326805530489,93.4758873863749,94.5151429044674
2021-04-14,94.2518181818182,94.136124030303,94.2342518993667,91.8412665316901,92.4319595315564,93.0039432967233,93.5584714895341,94.6195661752884
2021-04-15,94.385,94.2956136944444,94.3308170271698,91.8890232945403,92.4916496056136,93.0752606861757,93.6411285541199,94.7241048161881
2021-04-16,94.5181818181818,94.4551033585859,94.4274811086305,91.9368048905454,92.5513782259156,93.1466327633097,93.7238586445923,94.8287589546312
2021-04-19,94.6513636363636,94.6145930227273,94.7180680894915,92.0802988066541,92.7307956132922,93.361077540319,93.9724877167832,95.1434156319781
2021-04-20,94.7845454545455,94.7740826868687,94.8151290006354,92.1281798644765,92.7906786676556,93.4326687878578,94.0555105565414,95.2485330380577
2021-04-21,94.9177272727273,94.9335723510101,94.9122893734835,92.1760858200862,92.8506003928853,93.5043149330784,94.1386067453413,95.3537665811184
2021-04-22,95.0509090909091,95.0930620151515,95.0095493099578,92.22401668643,92.9105608139538,93.5760160180774,94.2217763479853,95.459116389472
2021-04-23,95.1840909090909,95.2525516792929,95.1069089120844,92.2719724764611,92.9705599558501,93.647772084984,94.3050194293332,95.5645825915719
2021-04-26,95.3172727272727,95.4120413434343,95.3995867342111,92.4159895183138,93.1507899566341,93.8633705989228,94.5551901950565,95.8816808470146
2021-04-27,95.4504545454545,95.5715310075758,95.4973460213033,92.4640451327632,93.2109442320511,93.9353470153954,94.6387278409633,95.9876139114757
2021-04-28,95.5836363636364,95.7310206717172,95.5952054857499,92.5121257357681,93.2711373534817,94.0073786249055,94.722339290733,96.0936640140827
2021-04-29,95.7168181818182,95.8905103358586,95.6931652302062,92.5602313403223,93.3313693460116,94.0794654697762,94.8060246095696,96.1998312841429
2021-04-30,95.85,96.05,95.7912253574325,92.6083619594265,93.3916402347427,94.1516075923632,94.8897838627352,96.3061158511066
2021-05-03,95.9919047619048,96.2,96.0860090649166,92.7529040341462,93.5726865294054,94.3683660504656,95.1415058816893,96.6256746300672
2021-05-04,96.1338095238095,96.35,96.1844717529353,92.8011348415915,93.6331132542848,94.440729708124,95.2255615259432,96.73242968201
2021-05-05,96.2757142857143,96.5,96.2830353391078,92.8493907286913,93.6935790011182,94.5131488557647,95.3096914317011,96.839302680256
2021-05-06,96.417619047619,96.65,96.3816999268282,92.8976717084869,93.7540837951051,94.5856235359384,95.3938956645717,96.946293755116
2021-05-07,96.5595238095238,96.8,96.4804656195961,92.9459777940262,93.814627661461,94.6581537912287,95.4781742902216,97.0534030370446
2021-05-10,96.7014285714286,96.95,96.7773703647751,93.0910468156885,93.9964939471433,94.8760784341242,95.7314571813825,97.3754414319523
2021-05-11,96.8433333333333,97.1,96.8765415148544,93.1394534548186,94.0571943554572,94.9488314163694,95.8160340359757,97.4830248495877
2021-05-12,96.9852380952381,97.25,96.9758142890734,93.1878852650344,94.1179339624627,95.0216401871392,95.9006856125521,97.5907271287304
2021-05-13,97.1271428571429,97.4,97.0751887915699,93.2363422594245,94.1787127934731,95.0945047892133,95.9854119771271,97.6985484007024
