Fecha;Pases y Leliq;Otros;Compras de divisas;Intereses;Financiamiento del Tesoro;Total
2021-02-09;114457,480240875;-59692,0621890501;8269,9564;112010,456586926;-56888,83103875;118157
2021-02-10;116149,783155576;-60754,3894218901;8269,9564;113467,435775435;-56383,78590912;120749
2021-02-11;52557,9934807675;-61950,2313179501;18837,7514;119493,925873373;-56296,43943619;72643
2021-02-12;25382,2823646525;-62941,5561113901;18859,5389;120644,963420448;-56926,22857371;45019
2021-02-17;246880,328881083;-63051,7973215101;23168,5619;133757,967409758;-56397,06086933;284358
2021-02-18;186419,934541598;-62626,1730102501;23194,9739;139365,611960723;-57065,34739207;229289
2021-02-19;194391,030262071;-62946,7164775901;23608,5473;140955,95828019;-55840,81936467;240168
2021-02-22;102570,887219406;-63484,8727496101;18334,7153;141250,928891995;-15090,65866179;183581
2021-02-23;-6893,48731026245;-62808,7857571901;23256,3553;147903,389922923;-15262,47215547;86195
2021-02-24;-42975,8606039055;-62711,0493248601;23256,3553;150348,110531336;-14969,55590257;52948
2021-02-25;-88520,7097282355;-62584,9506834901;24129,0153;157710,678930026;-15167,0338183;15567
2021-02-26;-157822,281960415;-62098,2247251201;29019,8241;159008,124482766;-29481,44189723;-61374
2021-03-01;-75676,0787457114;-63485,3186422901;42270,2211;160220,567522582;-21116,39123458;42213
2021-03-02;-85679,6570216725;-65583,5293312901;51641,1107;169023,001021523;-31115,92536856;38285
2021-03-03;-5347,65634857345;-67769,4751467101;62584,8767;171475,719636984;-1070,4648417;159873
2021-03-04;-20373,0223817545;-68753,0329966501;79396,9747;178989,950887785;-1025,87020938;168235
2021-03-05;-23320,0093552455;-70157,1790531301;85722,2747;180804,022261266;-1882,10855288999;171167
2021-03-08;-68141,1041893665;-71401,0403340801;90042,4637;181863,232087317;-5751,55126386999;126612
2021-03-09;-99798,8389594594;-71483,1311650401;90132,9909;189951,65550929;-4448,67628478999;104354
2021-03-10;-103996,786675989;-71898,7681596801;92258,0299;191708,31238024;56465,21255543;164536
2021-03-11;-181500,438240143;-72123,8689772501;103779,4167;199558,508693934;57368,38182346;107082
2021-03-12;-219864,173927543;-72799,6598015101;97118,6667;201109,273916064;74104,89311299;79669
2021-03-15;-240820,550757806;-73466,4584149901;110296,3527;202513,151236617;75032,50523618;73555
2021-03-16;-340367,981496971;-74098,1201413701;119646,2907;210336,000346062;73979,81059228;-10504
2021-03-17;-362986,000812133;-74568,2651026601;123239,5707;212166,067709604;75386,62750519;-26762
2021-03-18;-312438,391153993;-73933,8591575901;123262,1915;219104,515703004;1052,54310858002;-42953
2021-03-19;-287060,907393035;-74087,8673383201;123289,0101;221044,538828776;1123,22580258002;-15692
2021-03-22;-273347,900500001;-72918,9854485101;116695,1951;222426,439695902;3260,25115261002;-3885
2021-03-23;-311590,390262063;-73303,6030477401;114826,9181;229631,254182414;17208,82102739;-23227
2021-03-25;-310875,731994795;-73534,6671542001;117488,1131;240114,147507826;50746,13854117;23938
2021-03-26;-350196,061557217;-73369,8667560601;121639,1421;241945,802190048;50823,98402323;-9157
2021-03-29;-320496,037539673;-73871,5456101001;127225,4501;243401,558712574;55419,5743372;31679
2021-03-30;-320012,986629424;-73292,2241927501;135712,4351;253657,575412065;55627,20031011;51692
2021-03-31;-483952,411308068;-73881,8150827302;129773,6351;261063,953981099;129031,6373097;-37965
2021-04-05;-80569,0260620294;-75985,6001419802;135920,0891;270444,1965388;142317,34056521;392127
2021-04-06;-159199,10686431;-75432,3507742301;144022,2731;279762,589622471;142039,59491607;331193
2021-04-07;-174802,456621928;-75878,1547854602;151916,4881;281888,926798429;142219,19650896;325344
2021-04-08;-346860,681039615;-75876,1020697701;163739,0816;287302,563498286;142278,1380111;170583
2021-04-09;-470779,254200819;-76718,4698347901;177868,8474;287376,08383787;142221,79279774;59969
2021-04-12;-429859,140515694;-76923,4280715501;188588,3284;290593,220094625;142397,02009262;114796
2021-04-13;-467733,833533868;-77076,7229280601;201851,5124;300906,812184449;141981,23187748;99929
2021-04-14;-511737,282487517;-77450,0898702601;206628,6324;302801,501512268;140168,23844551;60411
2021-04-15;-536594,975243239;-77969,6641014201;205348,0804;309177,06878544;141238,49015922;41199
2021-04-16;-605669,314384786;-78228,0202187101;205485,9634;310330,751332787;102174,61987071;-65906
2021-04-19;-567712,727922269;-78272,7950803901;218934,3794;313242,54117942;137414,60242324;23606
2021-04-20;-587390,912653447;-78386,0218145501;226409,1384;321685,761399498;137554,0346685;19872
2021-04-21;-592603,512507643;-78739,0514378801;231804,2984;323525,003204544;138043,26234098;22030
2021-04-22;-594492,455937007;-79451,7090162501;238090,2315;330564,647418408;138129,28603485;32840
2021-04-23;-515781,257816935;-79898,3145476401;247039,0635;332362,916197226;14939,59266735;-1338
2021-04-26;-505917,871211863;-79791,9842138701;244486,7645;335060,503313264;23246,58761247;17084
2021-04-27;-529932,088586787;-80023,4982338801;252152,3675;345084,586338068;25212,6329826;12494
2021-04-28;-583078,588481778;-80325,7287981801;252189,9999;346913,542344639;84241,77503532;19941
2021-04-29;-673813,543748065;-80387,0860000901;252264,0261;354134,408087626;84322,19556053;-63480
2021-04-30;-750452,50464117;-82196,8267705101;242994,8875;355861,075141991;133648,36876969;-100145
2021-05-03;-638568,672952984;-83225,0490178501;213164,3595;358416,804070715;173847,55840012;23635
2021-05-04;-630049,538167353;-83806,4164290001;227956,4715;370229,942337454;174482,5407589;58813
2021-05-05;-643156,119277364;-85806,1506719901;239515,7465;372353,780354005;177258,74309535;60166
2021-05-06;-665720,207186694;-88845,7606383601;252083,6065;379826,233367785;188268,12795727;65612
2021-05-07;-665973,383621682;-92612,2731237001;260884,7717;381817,199021873;135007,68602351;19124
2021-05-10;-680692,160786676;-93733,8411842401;273977,8787;383832,430936737;148932,69233418;32317
2021-05-11;-662096,762866765;-93815,2009154901;286139,6922;395067,540969396;149463,73061286;74759
2021-05-12;-691234,790671715;-94844,5222649501;307564,7576;397213,414374596;149747,14096207;68446
2021-05-13;-707457,633150719;-94741,0091122401;317779,8134;405598,63330444;154983,19555852;76163
2021-05-14;-764860,470555713;-94799,9421346301;330804,3534;407602,708894004;176597,35039634;55344
2021-05-17;-825114,275760721;-95180,3419579801;349197,3554;409798,558106732;176581,70421197;15283
2021-05-18;-825192,541664551;-95075,3374736001;361798,7709;418368,757567092;176296,35067106;36196
2021-05-19;-811207,495169494;-95205,7909041801;359895,7309;420774,922547435;180571,63262624;54829
2021-05-20;-832767,689187796;-96448,9856272901;364896,3968;427706,194240187;180731,0837749;44117
2021-05-21;-904586,716377765;-98109,3148438401;369520,0833;430096,328384806;236649,6195368;33570
2021-05-26;-758849,011076973;-100203,9225906;382888,9898;445682,915481094;237572,02838648;207091
2021-05-27;-779446,133620752;-101754,31036568;384779,2648;456613,601273903;233466,57791253;193659
2021-05-28;-754775,205055732;-103005,53620811;392847,083;459752,289899143;170369,3683647;165188
2021-05-31;-878634,013106869;-104233,5444699;392893,333;460380,82443363;176530,40014314;46937
2021-06-01;-926147,089906647;-103524,39913861;396886,194;469719,468784248;178158,82626101;15093
2021-06-02;-750660,401986584;-104006,25199703;396970,734;474489,485802885;177553,43418073;194347
2021-06-03;-794788,828778152;-104077,67656617;403180,229;483889,809058243;177369,46728608;165573
2021-06-04;-818356,975013116;-104733,77322873;403180,229;485810,212085257;173165,30715659;139065
2021-06-07;-770908,912598152;-106802,51487665;407278,5062;487868,857568133;166162,06370667;183598
2021-06-08;-851903,521527161;-106869,54776947;414128,7272;497932,169856742;177076,17223989;130364
2021-06-09;-875789,559417126;-107164,7518964;416544,2872;501276,482683667;240778,54142986;175645
2021-06-10;-862445,158199667;-118252,61142287;416558,5522;509414,152560648;241741,06486189;187016
2021-06-11;-760086,66887958;-106276,17073792;421476,7732;511509,015170041;79011,05124746;145634
2021-06-14;-713683,153179863;-106259,95249626;413378,2062;513437,616915804;96461,28256032;203334
2021-06-15;-683352,495699759;-105927,63593452;415741,1502;521933,16884222;98341,81259206;246736
2021-06-16;-702110,726934678;-106327,9491777;424062,0362;525147,687574409;98577,95233797;239349
2021-06-17;-690416,132475563;-106507,13143524;424144,0582;532037,164481234;90755,04122957;250013
2021-06-18;-658355,862675448;-107871,47801762;425929,9632;533872,173229739;77161,20426333;270736
2021-06-22;-521832,843989447;-109628,28814993;429721,7211;544327,140249758;79298,27078962;421886
2021-06-23;-601271,213804316;-110541,38628199;429721,7211;547425,114208387;80705,76477792;346040
2021-06-24;-589841,462959434;-112669,36058545;432559,3911;556732,281962485;82258,1504824;369039
2021-06-25;-610873,034929353;-114704,38503579;432635,8551;558576,066104404;134006,49876074;399641
2021-06-28;-753368,078599343;-117963,55815158;432635,7251;558816,110357324;138967,8012936;259088
2021-06-29;-801997,932824369;-120888,03674635;432723,2531;568885,48638739;179423,23008333;258146
2021-06-30;-864177,695474051;-130170,47479506;442151,5831;572302,290701162;245191,29646795;265297
2021-07-01;-800818,112163495;-132565,44654154;444860,2631;584294,643507906;250047,65209713;345819
2021-07-02;-859971,758628452;-137287,75726362;463175,3111;586021,811979443;247693,39281263;299631
2021-07-05;-875618,849388426;-139298,21691779;464182,0511;587392,100415657;255504,91479056;292162
2021-07-06;-916796,864104797;-141612,64436279;469249,5746;597728,322485158;331641,61138243;340210
2021-07-07;-891826,846279735;-146468,35953052;458780,1666;601237,487230016;346194,55198024;367917
2021-07-08;-919959,111405746;-149425,87488364;458962,5076;611148,342818337;299582,13587105;300308
2021-07-12;-765644,357520656;-152447,0019195;477628,2974;615728,011709687;330522,05033047;505787
2021-07-13;-826842,721014507;-154318,27687463;497784,6544;624085,588223798;331258,75526534;471968
2021-07-14;-793869,004629426;-154450,29690648;498840,6946;627381,747002997;331944,85993291;509848
2021-07-15;-772925,369777303;-155374,12774996;496958,8306;635498,718338444;356555,94858882;560714
2021-07-16;-955827,197567306;-156779,01609361;498477,7278;635593,699676037;356952,78618488;378418
2021-07-19;-900031,309037266;-158507,9129486;504664,5888;638241,938352007;358280,69483386;442648
2021-07-20;-909209,530158766;-161434,58113255;507275,1108;646987,580763397;359101,41972792;442720
2021-07-21;-934600,634178766;-165173,00722313;510483,8988;649921,467874117;360950,27472778;421582
2021-07-22;-915999,063906666;-170092,73753201;510765,6098;659388,954290467;403090,23734821;487153
2021-07-23;-973623,594666706;-173194,86129973;512549,3798;661157,548139997;404245,52802644;431134
2021-07-26;-1007572,41200173;-178533,47252269;462548,8998;663549,723479627;457002,26124479;396995
2021-07-27;-1074551,14996412;-182887,36264272;455834,6033;674042,185875177;458882,72343166;331321
2021-07-28;-1100620,88926416;-188576,86694297;447475,6883;677097,045984067;458840,02192306;294215
2021-07-29;-1053203,58375905;-194141,11746954;440630,9463;687224,805579067;458962,94934952;339474
2021-07-30;-1077652,82565922;-198965,89451221;429517,8403;689621,282707807;470297,59716362;312818
2021-08-02;-949867,369899136;-204116,59633395;389614,6103;692264,107108397;550885,24882469;478780
2021-08-03;-894747,118207646;-209221,98480035;396225,4313;705083,396401637;548863,27530636;546203
2021-08-04;-902267,201677646;-215262,38825573;400582,7813;707986,056807517;538829,75182586;529869
2021-08-05;-1009677,34239139;-221084,02432658;400582,7813;717665,367474917;614612,21794305;502099
2021-08-06;-1080612,6570164;-224602,58118617;400582,7813;720069,226709027;665673,23019354;481110
2021-08-09;-1095930,04996646;-227186,59873737;400582,7813;722223,069796077;671905,79760775;471595
2021-08-10;-1105000,37632013;-229583,91352015;400669,4411;730729,262562867;672777,58617741;469592
2021-08-11;-1119318,58253435;-231140,87562699;400706,8771;733652,677292487;710075,90376885;493976
2021-08-12;-1148775,90209892;-233206,45146592;401753,5321;741632,147557097;710506,67390774;471910
2021-08-13;-1168981,48048392;-235865,04894881;406705,2171;744470,384554397;713413,92777833;459743
2021-08-17;-1115838,82474864;-237195,76074891;406705,2171;755168,212811757;710812,15558579;519651
2021-08-18;-1119399,92345378;-237357,9078818;409282,3421;758164,350932627;712546,13830295;523235
2021-08-19;-1144316,71399443;-238577,9511452;414064,4021;767565,840323717;705683,42271591;504419
2021-08-20;-1053427,68562448;-238690,93314445;416905,8461;770633,646483597;611221,12618533;506642
2021-08-23;-1295140,11296115;-241550,13131777;411083,9535;770925,786464737;681271,50431418;326591
2021-08-24;-1251832,76326729;-243327,90216608;411759,1625;783653,708882087;682943,79405128;383196
2021-08-25;-1253734,4287523;-245930,47351194;411758,7025;786661,872796817;683994,32696742;382750
2021-08-26;-1231548,51196922;-248421,95434708;396687,7475;796802,406925107;684766,31189119;398286
2021-08-27;-1203276,70612924;-250756,02774428;396686,8225;798882,696204947;685873,21516857;427410
2021-08-30;-1239574,1712535;-252549,76103736;390921,1725;800761,458306887;687697,30148397;387256
2021-08-31;-1244975,94017059;-257137,58884252;377433,6969;814189,847346657;707061,98476645;396572
2021-09-01;-1153150,73597454;-259973,29561613;368726,5269;817270,239692877;706824,26499779;479697
2021-09-02;-1131427,66547436;-263135,01969454;361241,7719;829019,346425507;713490,56684339;509189
2021-09-03;-1221395,37648937;-267282,4827525;361239,6219;831141,656135077;771340,58120679;475044
2021-09-06;-1246537,67672441;-270782,94562178;355336,9194;833081,563894617;764140,13905157;435238
2021-09-07;-1241748,05148009;-274049,80624591;346242,2514;843596,335487917;773355,27083808;447396
2021-09-08;-1270139,6679301;-276991,44921128;336572,2654;846590,405495057;853637,44624632;489669
2021-09-09;-1254129,53499675;-281125,530537;327368,7064;855553,077650927;854690,28148282;502357
2021-09-10;-1254058,69806678;-284266,50360833;328104,1964;858299,343179377;853612,66209573;501691
2021-09-13;-1301419,30748185;-279460,30388563;329629,3204;860563,791573677;846294,4993938;455608
2021-09-14;-1363250,02750813;-281663,49876666;319088,6754;868996,580741417;847112,27013337;390284
2021-09-15;-1375217,46283506;-284916,62337251;320614,3074;872139,178330137;907697,60047743;440317
2021-09-16;-1398741,02764753;-285821,80128417;320614,2874;881437,957739357;901209,58379234;418699
2021-09-17;-1332565,34254756;-286856,49786821;306337,735;884048,203292147;902916,90212362;473881
2021-09-20;-1368843,4705376;-289988,05958024;717371,03121125;886621,462772937;460065,03613365;405226
2021-09-21;-1380057,72962881;-292317,65690633;713537,09871125;898861,004446307;461558,28337758;401581
2021-09-22;-1412753,04189299;-294888,10659572;713454,00971125;902046,754710197;512483,38406726;420343
2021-09-23;-1364257,74123382;-296692,38810388;713453,84971125;911449,091243757;513574,18838269;477527
2021-09-24;-1351727,47539383;-299545,42606589;713825,14811125;913715,370322847;514705,38302562;490973
2021-09-27;-1378077,5015589;-303568,12791767;714830,81241125;916544,764450187;522992,05261513;472722
2021-09-28;-1366405,93409794;-306977,22621947;705326,12241125;929589,110330127;532722,92757603;494255
2021-09-29;-1376622,63082296;-312429,35213727;698808,39241125;932952,508193037;531402,08235594;474111
2021-09-30;-1346264,17488294;-319266,36675901;679163,87301125;944324,573330357;512119,09530034;470077
2021-10-01;-1329836,08567492;-329490,57145244;673382,94801125;946508,577802927;512213,13131318;472778
2021-10-04;-1389867,76025993;-335987,02239209;667967,19761125;949543,664393217;675140,92064755;566797
2021-10-05;-1343391,76989785;-341734,73747762;657578,89761125;960501,414997107;671541,19476711;604495
2021-10-06;-1351266,03801789;-348918,60309689;667558,89561125;963592,342771827;671704,4027317;602671
2021-10-07;-1408759,83509084;-353284,16313042;674583,33561125;972275,619709557;563400,04290045;448215
2021-10-12;-1140936,39747491;-353876,97244612;663482,41461125;990944,982485487;585196,97282429;744811
2021-10-13;-1190292,24708493;-356772,10232309;675672,63444477;994229,409570577;586002,30539267;708840
2021-10-14;-1226971,36830494;-358704,2176701;686346,13194477;1002982,13912417;604345,3149061;707998
2021-10-15;-1400460,62970497;-360471,4189109;689470,30194477;1003165,27040237;675268,47626873;606972
2021-10-18;-1525460,26346009;-361164,94150838;701134,52694477;1003542,39572345;635251,28230025;453303
2021-10-19;-1408235,33253877;-361503,95914445;707439,08394477;1019563,58121002;631128,62652843;588392
2021-10-20;-1463300,9885188;-362890,19665933;707493,71544477;1022889,47659098;632181,99314238;536374
2021-10-21;-1505747,21527391;-364160,26446864;707692,43544477;1031447,52632786;633443,51796992;502676
2021-10-22;-1513696,69297396;-366839,42405326;708142,66304477;1033225,5918405;634548,86214195;495381
2021-10-25;-1564274,698259;-368487,12852284;710530,08304477;1035047,51900397;635451,2247331;448267
2021-10-26;-1559152,16000898;-369584,66598415;712619,75304477;1048687,71462761;636955,35832075;469526
2021-10-27;-1451915,10508405;-373960,47274351;712678,95304477;1052452,79170277;639525,83308002;578782
2021-10-28;-1510830,56183029;-377976,49944321;708345,96904477;1060286,2187919;734414,87343683;614240
2021-10-29;-1592066,26011132;-382202,1567393;678547,18434477;1062356,5910153;772393,64149055;539029
2021-11-01;-1565129,25500038;-385759,81497051;676382,33434477;1064699,40872841;770043,32689771;560236
2021-11-02;-1573282,07348038;-374777,36429029;672141,53734477;1076035,75624506;765106,14418084;565224
2021-11-03;-1624622,2316604;-381071,55317358;663299,84234477;1079197,6876375;861783,25485171;598587
2021-11-04;-1593898,11393612;-387651,1314345;655329,26434477;1092074,74851435;861868,2325115;627723
2021-11-05;-1653242,40794113;-394495,16398641;676005,45934477;1094565,93945239;862868,17313038;585702
2021-11-08;-1597264,61717117;-402404,60316637;676016,30754477;1097231,78510688;782982,12768589;556561
2021-11-09;-1458856,24735829;-408534,78205684;664862,39854477;1111379,72011174;793750,91075862;702602
2021-11-10;-1404857,95524333;-417110,68224193;646529,93154477;1114882,27971727;846289,42622322;785733
2021-11-11;-1316361,82721341;-422857,38896221;642473,68654477;1123133,11368202;847796,41594883;874184
2021-11-12;-1329652,93415343;-428459,22316872;612443,60054477;1125824,46049344;850415,09628394;830571
2021-11-15;-1403092,02816848;-439587,57913184;608672,88054477;1128261,22319407;902609,50356148;796864
2021-11-16;-1488786,83154451;-452609,25500593;613637,78004477;1143327,51709646;902605,78940921;718175
2021-11-17;-1485621,03294455;-459064,43465751;613678,24904477;1146517,40291227;904948,81564502;720459
2021-11-18;-1576781,28956367;-452792,54944384;605738,73904477;1155186,94503057;904988,15493217;636340
2021-11-19;-1620013,68011371;-453382,41655523;599833,23664477;1158003,77524063;904996,08478354;589437
2021-11-23;-1461629,98766577;-452903,27577425;601858,78744477;1173428,83378183;816542,64221342;677297
2021-11-24;-1457385,01904579;-455195,52970915;614850,68644477;1176713,76840583;814363,09390434;693347
2021-11-25;-1415754,82973946;-456792,3617865;614851,53644477;1184092,91878328;816880,73629791;743278
2021-11-26;-1523688,88507446;-456053,80629829;609249,41244477;1187422,15147257;897050,12745541;713979
2021-11-29;-1572232,73357958;-455695,18111134;601921,74744477;1188282,54983466;901782,61741149;664059
2021-11-30;-1575557,82639619;-454530,16598438;588280,55244477;1201134,16655992;906555,27337588;665882
2021-12-01;-1449309,17578253;-457862,25193615;588973,15244477;1204393,28945801;906599,9858159;792795
2021-12-02;-1412635,86868813;-461808,83437911;581236,20294477;1216169,35037509;906560,14974738;829521
2021-12-03;-1474395,61455315;-463841,85701049;563824,05824477;1218973,14345736;986458,26986151;831018
2021-12-06;-1561924,69866318;-468062,3895357;566625,51064477;1220605,2759033;986641,30165081;743885
2021-12-07;-1642991,11645538;-472413,65530895;561613,22064477;1231185,55544409;1109777,99567547;787172
2021-12-09;-1509287,36425792;-473506,95065025;551795,19164477;1242982,9655993;1109798,1576641;921782
2021-12-10;-1524475,76403297;-475440,45897022;549301,91164477;1246201,95371901;1110184,35763941;905772
2021-12-13;-1513465,43133304;-475494,34210778;549609,92724477;1248773,32813247;1109873,51806358;919297
2021-12-14;-1496312,86604221;-475621,94210164;549708,14724477;1265258,45401378;1110447,2068853;953479
2021-12-15;-1615961,25072724;-477817,10775624;550874,83724477;1265422,56318629;1004384,95805242;726904
2021-12-16;-1632063,04916682;-478365,90389357;550925,19724477;1275141,00703523;1135360,74878039;850998
2021-12-17;-1642441,53394183;-480456,99196359;551130,84724477;1278661,24618115;1236090,4324795;942984
2021-12-20;-1760467,66547697;-481008,90357931;551514,70324477;1281408,20862623;1332261,65718528;923708
2021-12-21;-1763269,06241186;-480916,11599098;551603,82874477;1295656,59391085;1331835,75574722;934911
2021-12-22;-1855549,46801189;-480707,73520589;551945,00524477;1297547,07091067;1332118,12706234;845353
2021-12-23;-1832778,15044898;-482282,24597441;552812,30524477;1304330,39813983;1477440,69303879;1019523
2021-12-27;-1843091,92000398;-483215,70045912;555560,17724477;1312964,03220155;1477432,41101678;1019649
2021-12-28;-1809049,15297041;-486037,44093456;556007,46224477;1330028,78797682;1477524,34368338;1068474
2021-12-29;-1814777,32447041;-486543,09561849;551210,83824477;1332918,89605587;1477936,68578826;1060746
2021-12-30;-1888348,69963649;-488954,1732373;539956,07824477;1346054,04204784;1675068,75258118;1183776
2022-01-03;-1557733,33205135;-491408,33567581;540442,05824477;1352158,39330322;1608978,51617917;1452437,3
2022-01-04;-1640098,76128329;-495773,65666479;540514,51124477;1363630,88793053;1612765,01877278;1381038
2022-01-05;-1542462,7339633;-501003,79746945;542509,89624477;1367234,69199995;1613885,94318803;1480164
2022-01-06;-1176200,45070793;-502095,46960952;542613,10624477;1377911,57316326;1613846,24090942;1856075
2022-01-07;-1747415,89901297;-503562,36233413;550792,68924477;1378028,37893615;1613825,19316618;1291668
2022-01-10;-1738750,61850801;-506349,56005652;549595,83524477;1382648,50086001;1622849,84245975;1309994
