Fecha;Variacion;sma30
2010-01-05;16,2994005203511;NA
2010-01-06;16,8838591010234;NA
2010-01-07;17,3709973234339;NA
2010-01-08;17,6514753741817;NA
2010-01-12;17,5077075753699;NA
2010-01-13;17,9417413791775;NA
2010-01-14;18,4503324000279;NA
2010-01-15;18,5282444376387;NA
2010-01-19;18,4569040749;NA
2010-01-20;18,5737005908208;NA
2010-01-21;18,8481389210799;NA
2010-01-22;19,0643312070541;NA
2010-01-26;18,9923417559302;NA
2010-01-27;19,4141636477299;NA
2010-01-28;19,9476287608795;NA
2010-01-29;19,8006558385844;NA
2010-02-02;18,971199498998;NA
2010-02-03;19,1239929936762;NA
2010-02-04;19,2088426678375;NA
2010-02-05;18,8806911081146;NA
2010-02-09;18,1707113169376;NA
2010-02-10;18,1254067235063;NA
2010-02-11;18,7122692268877;NA
2010-02-12;18,8407490454572;NA
2010-02-16;18,3692278714695;NA
2010-02-17;18,5894131608459;NA
2010-02-18;18,831412476308;NA
2010-02-19;18,8836633885085;NA
2010-02-23;18,7294022047599;NA
2010-02-24;18,8405924971669;18,5336399029552
2010-02-25;19,3567181161464;18,6355504894817
2010-02-26;19,2169121207834;18,7133189234737
2010-03-02;19,0085414409351;18,7679037273904
2010-03-03;19,1058984559223;18,8163844967818
2010-03-04;19,8163346335877;18,8933387320557
2010-03-05;19,6949854176271;18,951780200004
2010-03-09;19,2246416220934;18,9775905074062
2010-03-10;19,4619156349969;19,0087128806515
2010-03-11;20,0818629515684;19,0628781765404
2010-03-12;20,3075134108385;19,1206719372077
2010-03-16;20,1739907061018;19,1648669967084
2010-03-17;20,4602588726764;19,2113979188958
2010-03-18;21,1786725634312;19,2842756124792
2010-03-19;21,5926472779238;19,3568917334857
2010-03-23;21,5433090780201;19,4100810773904
2010-03-25;22,1202882894296;19,4874021590852
2010-03-26;22,3643888306526;19,6005084701403
2010-03-30;23,5136614067999;19,7468307505778
2010-03-31;23,6693093523781;19,8955129733958
2010-04-06;20,6954086828718;19,9560035592211
2010-04-07;19,6271589349606;20,0045518131552
2010-04-08;19,5142207136464;20,0508456128265
