Fecha;Brecha con CCL;Brecha con MEP
2019-01-02;-1,1593119845078;-0,528553436669987
2019-01-03;-0,246278669824818;0,528000769316583
2019-01-04;-0,212964641054036;0,484829417258581
2019-01-07;-0,0119116841176381;0,154831878463391
2019-01-08;-0,098961762998051;0,970300649279876
2019-01-09;-0,496128858535627;-0,00529754151240569
2019-01-10;-0,823288064872207;-0,00298591907066381
2019-01-11;0,316553429539068;-0,0458330761855197
2019-01-14;-0,671754232561994;-0,278016124277691
2019-01-15;-0,645597683674237;0,336895558858097
2019-01-16;1,07340215073264;0,594646435157076
2019-01-17;-0,411327295391473;0,188884530569311
2019-01-18;0,591650015522549;0,687899730961927
2019-01-21;1,7249674687017;0,122225411350096
2019-01-22;-0,939109404396599;0,223696803250784
2019-01-23;0,214690613028123;0,261949524113314
2019-01-24;0,294975321800028;-0,120620495048485
2019-01-25;-0,694056922168096;0,305279815113102
2019-01-28;0,639838552330141;0,535981025384125
2019-01-29;0,90402671996106;1,2376943778085
2019-01-30;-0,655575597774116;-0,255617233169847
2019-01-31;0,127936703478593;1,49397772881545
2019-02-01;-0,221511862554979;0,555658859556285
2019-02-04;-0,432049925503553;-0,16524004784787
2019-02-05;-0,0475386390558441;0,16066272708164
2019-02-06;0,894383573571811;0,691025727731787
2019-02-07;-1,53412434593677;0,039583058450976
2019-02-08;-0,0423362976792685;0,0889316147633767
2019-02-11;-0,944423876502754;-0,706242560823711
2019-02-12;1,03975382052026;0,643366554987623
2019-02-13;0,443144528660788;0,320957166107783
2019-02-14;0,220977973398884;0,109500063841828
2019-02-15;1,45553090457802;1,35109722460314
2019-02-18;-0,772282157316695;0,175621449754826
2019-02-19;0,438544479458236;0,947736691211531
2019-02-20;-0,367725330569035;-0,406655780248411
2019-02-21;-0,297133234863789;0,310282453621524
2019-02-22;0,245425870333049;0,519228191170984
2019-02-25;0,631510348847208;0,596070428272077
2019-02-26;0,0926761733363701;0,00957585833483154
2019-02-27;0,683126307526316;0,463730764421655
2019-02-28;0,914196843285264;0,835463965023031
2019-03-01;2,13569175122301;1,90462920962235
2019-03-04;4,81198404613692;1,90462920962235
2019-03-05;6,22403489894905;1,90462920962235
2019-03-06;-0,0329712439942953;0,863463685105126
2019-03-07;3,28251637689176;3,80277992911762
2019-03-08;0,934573918723181;0,260652184062238
2019-03-11;0,870528177390506;1,26397721904274
2019-03-12;-0,379660228052359;0,553800437372409
2019-03-13;-1,24853429811926;-0,96520075204849
2019-03-14;-0,373541793046117;-0,225162373035559
2019-03-15;0,473654287356529;0,329284325209445
2019-03-18;0,593331815544262;0,603890887939307
2019-03-19;0,0140017244713242;0,505670782641054
2019-03-20;-0,630906870552461;-0,537484114699616
2019-03-21;0,874430173756302;1,11561975912637
2019-03-22;-0,0514050993519199;0,394126443903775
2019-03-25;0,526392201601578;0,741060075294508
2019-03-26;0,594885977634552;0,578342903603035
2019-03-27;0,846759279912623;0,809746770602326
2019-03-28;0,111032659460286;0,359347152085188
2019-03-29;0,243892948876656;0,800660082251903
2019-04-01;-0,527284531368644;-0,0801634437921583
2019-04-02;1,72009871969274;-0,0801634437921583
2019-04-03;-0,0309705157380047;0,697530254707468
2019-04-04;0,565702374067523;0,88307760135351
2019-04-05;0,373203142847678;0,40614918723294
2019-04-08;-1,02927516019261;-0,344781300877028
2019-04-09;-1,15829800934978;-0,80642257450495
2019-04-10;-0,10338884301957;0,169238470002631
2019-04-11;-0,0837552360787197;0,00117815759295148
2019-04-12;-0,457813318029077;0,290643381682809
2019-04-15;0,581102829729585;0,600891392715153
2019-04-16;1,8433475997037;2,97766317339432
2019-04-17;1,5590213019699;1,43653555606367
2019-04-18;7,55193919581698;1,43653555606367
2019-04-22;-0,0243318305017337;0,109293379682307
2019-04-23;-0,0761523602528458;0,198039093472246
2019-04-24;2,50597767488006;1,93481950126599
2019-04-25;-1,62215177996891;-1,62959246351653
2019-04-26;3,90438964847597;3,88474780910055
2019-04-29;-0,310610406711598;-0,415475936805998
2019-04-30;0,953434415240872;0,598956838140885
2019-05-01;0,401185262726456;0,598956838140885
2019-05-02;0,347495605471604;0,682489964687583
2019-05-03;0,360176020149927;0,593708985434094
2019-05-06;0,105893936354695;-0,0567045061692695
2019-05-07;0,878626252865855;1,95643799260123
2019-05-08;0,715928602526406;0,430916474295673
2019-05-09;-1,19328037059415;-0,446062814392978
2019-05-10;0,357695322507512;0,291176314674702
2019-05-13;-0,019745059144316;-0,340603546416629
2019-05-14;-0,0480048311077175;0,417718490217189
2019-05-15;0,101895101251359;-0,450085981143844
2019-05-16;1,20045443018295;0,154344306146359
2019-05-17;0,70458106110991;0,984065421860691
2019-05-20;0,552774170744486;0,00487486938316462
2019-05-21;0,39108359885982;0,412961687929236
2019-05-22;0,180356542768245;0,711641131842389
2019-05-23;0,366946227173592;0,547195622435037
2019-05-24;0,0491545351348988;0,482159028598672
2019-05-27;0,540155129245168;0,17750678634747
2019-05-28;-0,183337816649221;0,0264248058793992
2019-05-29;0,486853541411869;0,24170426233765
2019-05-30;1,02920647459313;0,958147617250726
2019-05-31;-0,262999619457294;-0,00786975099182907
2019-06-03;-0,148998300195924;0,451931744614176
2019-06-04;-0,554006314872724;-0,0182750067382664
2019-06-05;0,134543364896511;0,434097248286247
2019-06-06;-0,0468076188142375;0,190089336163002
2019-06-07;-0,0364887460719721;0,437859592638712
2019-06-10;-0,68780851108553;0,099032429888668
2019-06-11;-1,57773528464549;-1,02049158301213
2019-06-12;-1,02719464925566;-0,335755100164492
2019-06-13;-0,086015099600234;0,259381680979054
2019-06-14;0,774484564642908;1,03731221910968
2019-06-17;-0,239865861097432;1,03731221910968
2019-06-18;-0,287284915231978;-0,866685333180683
2019-06-19;-0,247913658786414;-0,0196213814564805
2019-06-20;-3,66774595079743;-0,0196213814564805
2019-06-21;-0,0316691097930089;0,319296781363354
2019-06-24;-0,580991798764918;-0,070755216947338
2019-06-25;0,344196416083964;0,69185320298637
2019-06-26;0,0274120282872881;0,661947357186277
2019-06-27;0,298826304761279;0,393287545409438
2019-06-28;0,752080627268059;0,773487518712157
2019-07-01;0,482167579728521;0,745175250591523
2019-07-02;-0,741923001681888;-0,529899136871259
