"Fecha","M2","Cuenta Corriente","Caja de Ahorros","Circulante en poder del público"
2005-02-01,15.5016052824094,5.55957606697564,4.07458385009908,5.86743676914668
2005-03-01,15.6196048983148,5.60655480897185,4.10911870779717,5.90393380762061
2005-04-01,15.7298281070275,5.64171958317387,4.13225979686456,5.95585112913597
2005-05-02,15.7920037173456,5.64876729805821,4.15090672057648,5.99233129337937
2005-06-01,15.7988990387288,5.6226375137299,4.1605216845563,6.0157414104203
2005-07-01,15.8006186713312,5.58934951823224,4.1710766980505,6.0401939990118
2005-08-01,15.7963284590847,5.55983859414824,4.16676803522297,6.06972334871761
2005-09-01,15.7991965901671,5.5386971496759,4.15182503823968,6.10867589757852
2005-10-03,15.8228644341202,5.51668021180223,4.15004748498355,6.15613820906257
2005-11-01,15.8389782283691,5.49756550432794,4.14036636505745,6.20104780633307
2005-12-01,15.8608849421049,5.5052782980681,4.12409269606065,6.23151536999279
2006-01-02,15.8823793319565,5.51307550304344,4.1069496263673,6.2623549176177
2006-02-01,15.8996079190852,5.50622659694181,4.10598955530124,6.28739176684213
2006-03-01,15.9139553544151,5.50196216129045,4.10703455096265,6.30495798600838
2006-04-03,15.9175833379635,5.49300180556513,4.09871426543482,6.32601704648947
2006-05-02,15.9444271372288,5.49760975530551,4.10109497791706,6.3458703380992
2006-06-01,15.9595416836079,5.51991851969329,4.07445030041353,6.36531842894518
2006-07-03,15.9608206574693,5.52521599019415,4.05121618497188,6.3845316906739
2006-08-01,15.9298453959798,5.52656564237095,4.00780664637476,6.39561391288007
2006-09-01,15.8886118592488,5.52543821196419,3.96302949886941,6.40028251537161
2006-10-02,15.8418047152518,5.5236002674484,3.91888856224061,6.39945183476688
2006-11-01,15.8115772968058,5.54144889424655,3.87503459467487,6.39522742054424
2006-12-01,15.7810493705775,5.53378170021821,3.84534283155744,6.40205625006279
2007-01-02,15.7718990407488,5.53526043493765,3.81737444278646,6.41939354213188
2007-02-01,15.7829039604382,5.55540411028363,3.7837888647877,6.44383846302029
2007-03-01,15.7824494645283,5.5686813684695,3.74110957162746,6.47278411698418
2007-04-03,15.7959893981561,5.59264525195854,3.71080342850537,6.4925407176922
2007-05-02,15.782855484024,5.60760095274624,3.67121009900291,6.50404443227484
2007-06-01,15.7483723026175,5.58390502978135,3.65032790252352,6.51413937031259
2007-07-02,15.7369655999163,5.57391750497693,3.63211260941199,6.53093548552738
2007-08-01,15.7258775485106,5.55624483553339,3.62257707054962,6.54705564242759
2007-09-03,15.6772987345742,5.5087283004277,3.61636993160628,6.55220050254024
2007-10-01,15.6046048664536,5.4533110661956,3.60385897113644,6.54743482912157
2007-11-01,15.491339542203,5.37310681316385,3.58974312802651,6.52848960101266
2007-12-03,15.3543940425919,5.27653018013606,3.57579567179113,6.50206819066472
2008-01-02,15.2717480387756,5.23068676747882,3.56793141328168,6.47312985801512
2008-02-01,15.1591005557934,5.1575803496718,3.56399229542128,6.43752791070027
2008-03-03,15.0167799980399,5.06879029103651,3.55102968219665,6.39696002480679
2008-04-01,14.8579484973882,4.9803125191088,3.53047082364397,6.34716515463543
2008-05-02,14.6703099804025,4.89124651542691,3.49296461927066,6.28609884570496
2008-06-02,14.4761033061307,4.82583117258044,3.44103587037498,6.20923626317532
2008-07-01,14.2860052952935,4.76990082298462,3.391712543273,6.12439192903587
2008-08-01,14.0988306028311,4.71217262543225,3.34268093234522,6.04397704505365
2008-09-01,14.0072315238264,4.72633702613568,3.30143998997833,5.97945450771237
2008-10-01,13.9307070317811,4.74215307500244,3.26333292551245,5.92522103126619
2008-11-03,13.8612803986595,4.74990111116536,3.22634267783464,5.88503660965951
2008-12-01,13.8864831971555,4.8205162801756,3.20072933530919,5.86523758167067
2009-01-02,13.9150213877819,4.8817214361933,3.17763524448727,5.85566470710131
2009-02-02,13.9498406975791,4.94225301605377,3.15299500789663,5.85459267362868
2009-03-02,13.9951752005144,5.00997861450714,3.13667896839609,5.84851761761117
2009-04-01,14.0375065088415,5.07239421971353,3.12668707560924,5.83842521351869
2009-05-04,14.0931298169392,5.12815327671978,3.12602593650349,5.83895060371598
2009-06-01,14.1884847061899,5.19191969678228,3.14142277853027,5.85514223087738
2009-07-01,14.2506307214787,5.22274570956707,3.15078300882943,5.87710200308219
2009-08-03,14.3126155099993,5.2643416674767,3.15476666506709,5.89350717745551
2009-09-01,14.3368507056211,5.28096761011497,3.15504380850889,5.90083928699729
2009-10-01,14.3395773262845,5.28629820940285,3.15296257153763,5.90031654534398
2009-11-02,14.3358718078668,5.29194201614197,3.15002860315634,5.89390118856848
2009-12-01,14.317008310599,5.27562333485027,3.15011481379069,5.89127016195801
2010-01-04,14.2714732800745,5.2403978378855,3.14422194161584,5.88685350057312
2010-02-01,14.2308484957985,5.22785038416422,3.13416413869769,5.86883397293656
2010-03-01,14.146146748343,5.18229864196819,3.12116009253511,5.84268801383974
2010-04-05,14.0367113928272,5.13844981965056,3.09301966686443,5.80524190631224
2010-05-03,13.8890198257053,5.07358279914928,3.05857003323444,5.75686699332157
2010-06-01,13.716745428672,4.99304919744661,3.02150562572819,5.70219060549715
