"Fecha","Total","Otros","Plazos Fijos UVA","Plazos Fijos Tradicionales","Cuenta Corriente","Caja de Ahorros"
2005-02-01,14.4995395156539,1.08038294407662,0.69408305341701,5.34165678863492,3.47660956636497,3.34188653567539
2005-03-01,14.5098799166971,1.07209561171607,0.774248914379102,5.30378508425137,3.48556874159477,3.3666539825331
2005-04-01,14.5470398386398,1.06552155138294,0.851415784971481,5.29492531266074,3.49001009068002,3.38979032209319
2005-05-02,14.5883236919854,1.06907506473814,0.91577627489502,5.29150305361218,3.49994894282069,3.40977908438345
2005-06-01,14.5786954987428,1.05955575885112,0.96188648112008,5.28778483830634,3.50085675542893,3.41763155461795
2005-07-01,14.5443379181101,1.04118936455555,0.992970442230888,5.27954294563414,3.50383890577175,3.42350507083303
2005-08-01,14.5235363859886,1.0251559696809,1.0194869620034,5.2821747100583,3.51324154614716,3.42515733833939
2005-09-01,14.5015920823295,1.00966675798245,1.04591465516731,5.2912605183169,3.52799269840365,3.40931006553362
2005-10-03,14.4911801572203,1.00435143661446,1.06962420045108,5.29356856762099,3.54721745951815,3.39506461246008
2005-11-01,14.4659012942162,0.997475831544744,1.08478526005189,5.28762917891029,3.56626884103109,3.37985315597333
2005-12-01,14.4140653871213,0.988590330980411,1.09196307827134,5.26738332997842,3.57939365199182,3.36374838260817
2006-01-02,14.3282320505379,0.978342783791245,1.08696582329139,5.23859943561521,3.57894413765041,3.34640465066683
2006-02-01,14.2291884847105,0.967161887532013,1.07317372122649,5.21316509137677,3.57337533318922,3.32469179540724
2006-03-01,14.121257160394,0.955399729593635,1.05732551658288,5.1858454657099,3.56602329779622,3.29749854230686
2006-04-03,14.0315285131484,0.947345335140235,1.03848056799146,5.16473425782407,3.56507332371982,3.27236909001568
2006-05-02,13.9616418350486,0.936432676122465,1.02080844994299,5.15052442511362,3.56755321526888,3.25560162217787
2006-06-01,13.9049190470756,0.926247621039732,1.00532841918532,5.14402941238419,3.56486797777185,3.24372668147212
2006-07-03,13.8622066885953,0.918363302693226,0.986089487171278,5.14672707416589,3.55294790490793,3.24504191718343
2006-08-01,13.8177041350642,0.908983247609902,0.954404861365763,5.16902337160455,3.54065113557805,3.23682706449803
2006-09-01,13.7742625370895,0.898665683087762,0.916382348112281,5.20002105545023,3.52511454043169,3.22946584408627
2006-10-02,13.7301930306245,0.884053945458223,0.8723313386789,5.23566269232864,3.50803464974729,3.2256609370489
2006-11-01,13.6944370365122,0.872211046421316,0.82735906551742,5.27809082458816,3.49653800955306,3.21598034658509
2006-12-01,13.677961939925,0.861348428187504,0.782102053763115,5.33229138027518,3.48670558451688,3.21141956436402
2007-01-02,13.6914120117868,0.852058923848907,0.736718617913083,5.40507923405536,3.48596506945832,3.20761300054583
2007-02-01,13.7271423778531,0.844764658565135,0.692127381776244,5.48558988204729,3.49123140767334,3.2095649719414
2007-03-01,13.766178279904,0.837576881517103,0.64847155035784,5.56730282838262,3.49508037393648,3.21399443842292
2007-04-03,13.8052542046894,0.829238730594555,0.605868975822301,5.64417437403333,3.50417502143487,3.21815982295169
2007-05-02,13.8168750812242,0.822035189487462,0.563499761394118,5.69769918853687,3.51061234507368,3.21950838795897
2007-06-01,13.8120539553475,0.814569052168239,0.521074004866908,5.73612283244025,3.52048842885885,3.2163818680471
2007-07-02,13.8102101383503,0.807873794813014,0.482096985885184,5.76883258658851,3.53835755354946,3.20973689394023
2007-08-01,13.8013096828937,0.802279488266046,0.448625749334146,5.77832882127136,3.56087620504262,3.20800463912086
2007-09-03,13.7771768073901,0.797747963788265,0.417246440099247,5.76788539376087,3.57901785637521,3.21230570990609
2007-10-01,13.727356159357,0.792772102391834,0.387299130653,5.73807073128049,3.59372349984278,3.21275516728303
2007-11-01,13.648157317131,0.78460981657928,0.357588271760148,5.69554520125995,3.59640834423437,3.21148718726951
