Fecha;Total;Otros;Plazos Fijos UVA;Plazos Fijos Tradicionales;Cuenta Corriente;Caja de Ahorros
2017-07-13;1549088;71996;1492;684698;414564;376338
2017-07-14;1545044;62803;1496;686370;415582;378793
2017-07-17;1535541;67386;1395;680852;419361;366547
2017-07-18;1536885;71827;1397;686553;416128;360980
2017-07-19;1555887;61704;1399;690988;434122;367674
2017-07-20;1559502;62147;1401;709316;425508;361130
2017-07-21;1558052;62359;1356;711215;423815;359307
2017-07-24;1570936;68371;1353;706293;443642;351277
2017-07-25;1580443;62394;1354;710246;458719;347730
2017-07-26;1590853;61545;1360;711462;465077;351409
2017-07-27;1597046;61970;1362;712247;462793;358674
2017-07-28;1603773;62205;1368;714193;453063;372944
2017-07-31;1597372;67779;1369;706640;426327;395257
2017-08-01;1590443;63404;1365;705199;416005;404470
2017-08-02;1575282;63383;1368;701035;409198;400298
2017-08-03;1566348;64580;1371;701452;401991;396954
2017-08-04;1561254;64941;1375;690186;384164;420588
2017-08-07;1550000;69836;1378;681849;394692;402245
2017-08-08;1542718;66527;1380;686716;395328;392767
2017-08-09;1547941;68935;1382;684904;403394;389326
2017-08-10;1552156;68528;1384;685117;414906;382221
2017-08-11;1550542;69341;1388;686025;418430;375358
2017-08-14;1558452;69428;1385;684239;435019;368381
2017-08-15;1556267;65558;1387;687972;438580;362770
2017-08-16;1576811;66985;1588;690980;438792;378466
2017-08-17;1570331;71929;1589;694637;432215;369961
2017-08-18;1559873;62582;1592;701591;428448;365660
2017-08-22;1577175;67121;1592;697754;455820;354888
2017-08-23;1582027;68190;1593;699620;459436;353188
2017-08-24;1578788;64288;1593;701378;461870;349659
2017-08-25;1586221;65126;1597;703930;461152;354416
2017-08-28;1589809;63102;1598;700082;473775;351252
2017-08-29;1606319;63690;1598;706890;480372;353769
2017-08-30;1608328;62574;1593;705159;473319;365683
2017-08-31;1609734;65984;1597;703073;445412;393668
2017-09-01;1605615;62685;1592;700320;429729;411289
2017-09-04;1587468;70411;1593;693154;427266;395044
2017-09-05;1581349;68981;1585;695969;417744;397070
2017-09-06;1575841;67772;1587;684527;410150;411805
2017-09-07;1563705;68446;1590;686552;401484;405633
2017-09-08;1562785;69201;1692;686059;406123;399710
2017-09-11;1569815;76591;1648;680864;429609;381103
2017-09-12;1574227;74506;1676;686845;442713;368487
2017-09-13;1576201;74932;1675;686734;450534;362326
2017-09-14;1573644;65781;1677;687961;454758;363467
2017-09-15;1559962;65848;1753;691114;440062;361185
2017-09-18;1573049;69042;1385;688384;457689;356549
2017-09-19;1579286;76265;1327;694148;459224;348322
2017-09-20;1595678;62968;1329;698054;484988;348339
2017-09-21;1583225;64974;1332;698623;452232;366064
2017-09-22;1579295;65273;1340;699108;450337;363237
2017-09-25;1575980;66277;1318;696006;453436;358943
2017-09-26;1613912;64041;1317;701218;488039;359297
2017-09-27;1611267;65859;1331;702529;487166;354382
2017-09-28;1617593;64274;1333;706896;475846;369244
2017-09-29;1618537;66877;1337;706802;443242;400279
2017-10-02;1614329;70247;1294;698871;436801;407116
2017-10-03;1589613;69814;1337;703667;411778;403017
2017-10-04;1602145;70868;1539;699561;424513;405664
2017-10-05;1591560;67375;2090;692988;408906;420201
2017-10-06;1581956;68042;2093;691876;401279;418666
2017-10-09;1557964;73861;2094;688676;392125;401208
2017-10-10;1555553;73641;2090;690681;398945;390196
2017-10-11;1570422;72749;2099;690017;420696;384861
2017-10-12;1583980;71216;2101;694706;433558;382399
2017-10-13;1579096;73926;2102;695873;428614;378581
2017-10-17;1558609;75199;2074;690523;428860;361953
2017-10-18;1574147;81794;2075;694898;432413;362967
2017-10-19;1572330;68461;2080;698795;444840;358154
2017-10-20;1577246;66664;2086;712835;441888;353773
2017-10-23;1579608;68925;2063;708471;456306;343843
2017-10-24;1587037;69614;2067;711881;461406;342069
2017-10-25;1595559;66746;2065;712816;465575;348357
2017-10-26;1597987;63340;2067;713632;465463;353485
2017-10-27;1631659;66248;2072;723384;478046;361909
2017-10-30;1636855;68782;2063;719796;475828;370386
2017-10-31;1641514;70616;2057;724370;442824;401647
2017-11-01;1638597;69714;2040;720161;432937;413745
2017-11-02;1639609;70322;2044;720114;438023;409106
2017-11-03;1633884;72546;2051;717440;413067;428780
2017-11-07;1616584;80193;2035;707650;417724;408982
2017-11-08;1606376;76075;2028;709377;415922;402974
2017-11-09;1617544;74801;2034;707702;431531;401476
2017-11-10;1613039;75016;2039;712491;425412;398081
2017-11-13;1616215;83192;2028;709133;436126;385736
2017-11-14;1623320;73203;2032;717433;446559;384093
2017-11-15;1626456;68563;2034;723658;443322;388879
2017-11-16;1612271;67964;2037;724584;429888;387798
2017-11-17;1611879;77356;2029;733412;420783;378299
2017-11-21;1619749;77283;2044;728886;446580;364956
2017-11-22;1638155;75120;2091;733980;463732;363232
2017-11-23;1636885;69548;2169;736208;472780;356180
2017-11-24;1660361;69867;2175;741746;482559;364014
2017-11-27;1666858;72052;2218;732562;501224;358802
2017-11-28;1672123;71176;2321;737840;495048;365738
2017-11-29;1681110;70653;2534;736086;486333;385504
2017-11-30;1682224;72757;2545;737907;451083;417932
2017-12-01;1678294;69225;2599;737249;435394;433827
2017-12-04;1665328;78652;2589;725933;438483;419671
2017-12-05;1661274;74840;2809;728188;435530;419907
2017-12-06;1664156;73852;2818;725159;430235;432092
2017-12-07;1656994;76729;2827;722481;424637;430320
2017-12-11;1653048;86106;2826;703966;449690;410460
2017-12-12;1695789;83779;2836;713413;488989;406772
2017-12-13;1706730;81517;2843;713238;503404;405728
2017-12-14;1713970;84746;2844;710706;507187;408487
2017-12-15;1777041;76043;2842;715006;555166;427984
2017-12-18;1764194;87118;2837;694897;540594;438748
2017-12-19;1763525;91210;2837;698220;511070;460188
2017-12-20;1801173;81407;2905;704887;534785;477189
2017-12-21;1806304;79282;2916;722618;511310;490178
2017-12-22;1823070;78232;2924;725066;526628;490220
2017-12-26;1808490;77897;2927;714832;548276;464558
2017-12-27;1820409;78255;2943;706900;561588;470723
2017-12-28;1837665;80119;3037;712247;568032;474230
2017-12-29;1829256;74875;3048;728247;521132;501954
2018-01-02;1845596;75148;3044,936;722101,064;532894;512408
2018-01-03;1819486;73648;3144,607;722516,393;516161;504016
2018-01-04;1819085;75716;3262,382;725175,618;509184;505747
2018-01-05;1808856;72593;3267,459;733035,541;479394;520566
2018-01-08;1789329;82541;3331,069;733432,931;475599;494425
2018-01-09;1799374;80322;3528,816;737968,184;491590;485965
2018-01-10;1806507;83810;3640,884;734878,116;513875;470303
2018-01-11;1808541;79403;3942,853;739323,147;515517;470355
2018-01-12;1811708;73099;4048,217;745229,783;512691;476640
2018-01-15;1807785;77102;4432,826;747752,174;504231;474267
2018-01-16;1808793;72286;4513,793;758826,207;496010;477157
2018-01-17;1834569;79267;4663,088;754515,912;516084;480039
2018-01-18;1863925;70832;5810,972;769313,028;547815;470154
2018-01-19;1859724;69337;6034,955;824500,045;495811;464041
2018-01-22;1857682;73430;6380,153;813944,847;515895;448032
2018-01-23;1857975;71600;6566,279;831581,721;509931;438296
2018-01-24;1864604;70718;6696,492;837442,508;523521;426226
2018-01-25;1899312;68633;6953,275;830187,725;558200;435338
2018-01-26;1899214;69125;7073,424;862312,576;526335;434368
2018-01-29;1893786;73260;7285,937;855321,063;524234;433685
2018-01-30;1901172;73563;7422,977;853002,023;516396;450788
2018-01-31;1901097;72544;7518,301;854367,699;491613;475054
2018-02-01;1909596;71821;7535,115;848173,885;494912;487154
2018-02-02;1902161;76276;7551,782;870955,218;462801;484577
2018-02-05;1888778;78043;7574,968;870962,032;453317;478881
2018-02-06;1883188;75286;7583,068;869348,932;442020;488950
2018-02-07;1909819;79856;7591,568;867727,432;469384;485260
2018-02-08;1903050;77554;7801,545;907872,455;436541;473281
2018-02-09;1961422;84152;7831,651;897668,349;502580;469190
2018-02-14;1967562;93988;7733,803;894493,197;526916;444431
2018-02-15;1970359;93741;7759,888;901462,112;539640;427756
2018-02-16;1966367;78014;7682,113;980717,887;470880;429073
2018-02-19;1971220;96189;7697,458;965448,542;467910;433975
2018-02-20;1976542;94386;7726,126;958689,874;482918;432822
2018-02-21;2008525;82915;7887,321;978479,679;497952;441291
2018-02-22;2015456;78464;7894,313;989463,687;506238;433396
2018-02-23;2060396;72187;7916,401;1004990,599;554070;421232
2018-02-26;2044839;76761;7928,269;1017020,731;515973;427156
2018-02-27;2053662;79596;7941,614;1024777,386;508770;432577
2018-02-28;2063271;75388;7993,06;1025581,94;481523;472785
2018-03-01;2043530;72875;7922,599;1026778,401;451441;484513
2018-03-02;2030305;73848;7803,735;1029736,265;425704;493213
2018-03-05;2005720;77239;7810,722;991897,278;440213;488560
2018-03-06;2018162;75114;7876,222;990704,778;461128;483339
2018-03-07;2005905;76577;7894,495;990383,505;460745;470305
2018-03-08;2001149;75576;7910,998;991595,002;464371;461696
2018-03-09;1993777;78878;7822,298;992991,702;460356;453729
2018-03-12;1995035;85177;7927,513;949545,487;519307;433078
2018-03-13;1996722;84436;8053,693;956275,307;526374;421583
2018-03-14;2008431;71968;8288,596;961894,404;545288;420992
2018-03-15;2007153;71308;8310,008;1036188,992;463703;427643
2018-03-16;2036086;72469;8332,015;1036458,985;482234;436592
2018-03-19;2017588;86629;8451,783;1032197,217;463732;426578
2018-03-20;2024521;78060;8864,375;990753,625;535693;411150
2018-03-21;2056622;74421;9010,858;992954,142;554810;425426
2018-03-22;2051730;73733;9026,714;1004749,286;543546;420675
2018-03-23;2043216;71788;9103,834;1013821,166;522993;425510
2018-03-26;2049110;76643;9157,039;1003834,961;526986;432489
2018-03-27;2058499;78032;9673,402;983245,598;543870;443678
2018-03-28;2067922;76620;9823,604;981291,396;508803;491384
2018-04-03;2038707;82544;9922,972;956046,028;496834;493360
2018-04-04;2025915;84035;10045,556;956082,444;484436;491316
2018-04-05;2026723;81726;10230,714;961900,286;473178;499688
2018-04-06;2017815;85023;10243,744;952463,256;456568;513517
2018-04-09;1998738;92380;10269,831;954281,169;453454;488353
2018-04-10;1990872;85968;10298,055;957067,945;463273;474265
2018-04-11;2008395;88543;10310,021;959674,979;482013;467854
2018-04-12;2020773;77549;10346,33;964919,67;524743;443215
2018-04-13;2004436;78972;10491,052;974619,948;497810;442543
2018-04-16;1992821;78750;10625,213;971623,787;487554;444268
2018-04-17;1997387;96042;10633,704;961323,296;493484;435904
2018-04-18;2068240;105655;10742,594;968809,406;527209;455824
2018-04-19;2055796;80331;10885,491;1005002,509;515975;443602
2018-04-20;2053729;78520;11015,38;1016903,62;512047;435243
2018-04-23;2047617;81542;11054,517;1017011,483;519372;418637
2018-04-24;2054703;78706;11150,352;1023626,648;530883;410337
2018-04-25;2063405;77245;11350,042;1020839,958;534205;419765
2018-04-26;2064838;77823;11467,516;1024906,484;508962;441679
2018-04-27;2103541;81597;11738,121;1024592,879;510570;475043
2018-05-02;2084463;78579;11764,976;1019545,024;507691;466883
2018-05-03;2084408;84410;11836,097;1016783,903;500236;471142
2018-05-04;2078458;82384;11930,612;1015684,388;484309;484150
2018-05-07;2063084;84372;12082,558;1002986,442;477254;486389
2018-05-08;2048051;82261;12104,775;1010832,225;474557;468296
2018-05-09;2056496;87371;12269,69;1010635,31;480351;465869
2018-05-10;2072918;87000;12327,94;1013817,06;497690;462083
2018-05-11;2083987;86421;12410,854;1017206,146;499948;468001
2018-05-14;2099053;84218;12490,606;1014001,394;520259;468084
2018-05-15;2101185;82672;12732,613;1022609,387;517102;466069
2018-05-16;2128776;83460;12926,333;1031338,667;518668;482383
2018-05-17;2130273;83646;12968,99;1046317,01;514855;472486
2018-05-18;2140276;73525;13248,492;971462,508;618689;463351
2018-05-21;2137784;79094;13321,293;965166,707;634255;445947
2018-05-22;2133481;80123;13318,178;974956,822;642887;422196
2018-05-23;2141077;77332;13370,727;977561,273;652849;419964
2018-05-24;2125092;74145;13420,224;982175,776;637919;417432
2018-05-28;2136170;82146;13527,236;965107,764;657985;417404
2018-05-29;2123752;80238;13668,25;972690,75;638647;418508
2018-05-30;2153655;76525;13641,926;976217,074;649333;437938
2018-05-31;2141835;77351;13716,596;970945,404;609217;470605
2018-06-01;2131967;73435;13781,736;967637,264;590564;486549
2018-06-04;2114677;85261;13862,387;950162,613;576799;488592
2018-06-05;2112199;83335;13963,851;954747,149;572363;487790
2018-06-06;2107004;80580;13944,925;942207,075;568000;502272
2018-06-07;2097135;80764;14013,115;942796,885;568013;491548
2018-06-08;2070840;79933;14249,509;944180,491;543300;489177
2018-06-11;2058333;93401;14328,07;938007,93;549688;462908
2018-06-12;2071181;93225;14396,197;945729,803;572502;445328
2018-06-13;2075166;92600;14463,814;946884,186;582851;438367
2018-06-14;2081038;81121;14518,646;953293,354;597555;434550
2018-06-15;2094730;80877;14578,425;885606,575;659047;454621
2018-06-18;2088397;82003;14679,018;881809,982;650822;459083
2018-06-19;2108541;95548;14732,915;891042,085;654438;452780
2018-06-21;2221970;86305;14816,926;886799,074;779347;454702
2018-06-22;2217970;84886;14912,756;897314,244;756527;464330
2018-06-25;2219637;91580;14916,011;882329,989;774639;456172
2018-06-26;2220751;85259;14948,861;897081,139;762320;461142
2018-06-27;2236794;87446;15151,253;876476,747;766660;491060
2018-06-28;2249544;82898;15202,219;939545,781;707604;504294
2018-06-29;2244420;83560;15541,249;939798,751;651103;554417
2018-07-02;2233614;79195;15313,831;933668,169;648454;556983
2018-07-03;2214315;81719;15388,496;941582,504;629535;546090
2018-07-04;2196619;82047;15576,068;935371,932;611062;552562
2018-07-05;2187400;78264;15605,805;930684,195;602630;560216
2018-07-06;2176110;82350;15649,031;1028937,969;491821;557352
2018-07-10;2152091;97998;15120,27;1016486,73;498436;524050
2018-07-11;2156838;92614;15157,572;1020783,428;514052;514231
2018-07-12;2175168;95269;15190,414;1024531,586;536097;504080
2018-07-13;2173384;83806;15223,7;1031397,3;542218;500739
2018-07-16;2155600;85865;14824,837;1026621,163;529837;498452
2018-07-17;2178252;95970;13771,737;1037133,263;516528;514849
2018-07-18;2269504;82527;13819,309;1045178,691;600341;527638
2018-07-19;2327104;77746;13954,934;1050694,066;659956;524753
2018-07-20;2302657;77367;13987,12;1062578,88;639881;508843
2018-07-23;2294794;81548;13652,627;1054956,373;649389;495248
2018-07-24;2299301;82039;13706,452;1065663,548;652537;485355
2018-07-25;2304709;75974;13901,402;1073421,598;664416;476996
2018-07-26;2310263;77020;13851,43;1173227,57;559281;486883
2018-07-27;2312821;80003;13891,831;1175582,169;554630;488714
2018-07-30;2328490;85243;13872,771;1165602,229;566081;497691
2018-07-31;2318895;84574;13949,504;1168445,496;528342;523584
2018-08-01;2310909;78854;13791,607;1167771,393;519017;531475
2018-08-02;2296551;80719;13773,895;1169321,105;501190;531547
2018-08-03;2292692;81685;13802,435;1172335,565;482931;541938
2018-08-06;2272214;84308;13596,831;1161157,169;485695;527457
2018-08-07;2267628;84769;13590,79;1168520,21;486340;514408
2018-08-08;2260900;81771;13630,771;1172563,229;476253;516682
2018-08-09;2269541;88196;13624,973;1174565,027;486050;507105
2018-08-10;2286933;90181;13675,8;1146592,2;546868;489616
2018-08-13;2294134;97490;13644,307;1142525,693;561340;479134
2018-08-14;2293287;82697;13627,235;1151314,765;561768;483880
2018-08-15;2368135;82072;13675,183;1158564,817;578458;535365
2018-08-16;2367753;80666;13630,801;1168958,199;556423;548075
2018-08-17;2399076;95434;13707,825;1182164,175;565141;542629
2018-08-21;2390221;86974;13678,047;1183399,953;570601;535568
2018-08-22;2391635;85137;13728,491;1185098,509;588824;518847
2018-08-23;2398626;80264;13774,654;1196425,346;600343;507819
2018-08-24;2438924;78793;13826,919;1203979,081;660202;482123
2018-08-27;2439436;82397;13779,422;1205184,578;663514;474561
2018-08-28;2443729;82547;13839,703;1215233,297;663780;468329
2018-08-29;2454813;76968;13956,069;1141537,931;744278;478073
2018-08-30;2460415;84893;13978,378;1124240,622;738281;499022
2018-08-31;2448414;81235;14175,921;1121203,079;696409;535391
2018-09-03;2431386;82636;13980,524;1107402,476;693863;533504
2018-09-04;2425220;86280;13994,609;1115279,391;675273;534393
2018-09-05;2420422;83539;13993,996;1043756,004;740828;538305
2018-09-06;2412335;82163;13628,4;1045587,6;728877;542079
2018-09-07;2399461;81431;14002,708;1052145,292;709629;542253
2018-09-10;2375145;94190;13946,317;1041570,683;700004;525434
2018-09-11;2387972;90041;13861,769;1051138,231;723308;509623
2018-09-12;2395672;92049;13897,342;1053075,658;743918;492732
2018-09-13;2406705;82100;13915,101;1057638,899;754469;498582
2018-09-14;2378663;78846;14186,224;1060339,776;711233;514058
2018-09-17;2355075;84463;14055,973;1055360,027;684954;516242
2018-09-18;2358384;95347;14069,584;1067064,416;676706;505197
2018-09-19;2394004;80883;14285,075;1096985,925;683534;518316
2018-09-20;2404016;79875;15687,781;1122199,219;671410;514844
2018-09-21;2422348;80034;15841,459;1122088,541;708832;495552
2018-09-24;2422070;84665;16821,953;1120490,047;703023;497070
2018-09-25;2440827;85858;17255,826;1113410,174;733206;491097
2018-09-26;2448859;82820;17743,127;1122846,873;725370;500079
2018-09-27;2469770;84469;18375,364;1207108,636;627622;532195
2018-09-28;2482642;87761;18481,081;1201009,919;602001;573389
2018-10-01;2469781;82270;18692,633;1196639,367;583369;588810
2018-10-02;2463642;83101;18711,131;1204799,869;570786;586244
2018-10-03;2443434;82875;18693,987;1206397,013;549498;585970
2018-10-04;2432582;84131;20112,55;1200610,45;539880;587848
2018-10-05;2412811;82028;20213,028;1203725,972;526866;579978
2018-10-08;2391370;86760;26009,211;1207587,789;519517;551496
2018-10-09;2388498;91556;26098,403;1215417,597;521805;533621
2018-10-10;2399994;94401;26911,016;1212120,984;547328;519233
2018-10-11;2413375;90590;27280,741;1219450,259;569385;506669
2018-10-12;2391238;87761;27595,402;1241599,598;535330;498952
2018-10-16;2374891;89386;28084,214;1243408,786;523307;490705
2018-10-17;2462920;98062;29240,501;1273490,499;543797;518330
2018-10-18;2460083;85463;32761,679;1302811,321;523215;515832
2018-10-19;2515952;83835;32921,222;1349149,778;541475;508571
2018-10-22;2504362;86405;33380,322;1358509,678;552612;473455
2018-10-23;2511239;87712;33286,86;1376003,14;556912;457325
2018-10-24;2530687;84487;33463,712;1385026,288;541401;486309
2018-10-25;2542839;79708;33581,158;1398080,842;546222;485247
2018-10-26;2555884;79380;33839,304;1408071,696;549189;485404
2018-10-29;2568923;82736;33955,791;1376123,209;590712;485396
2018-10-30;2613651;99101;34101,18;1380360,82;602112;497976
2018-10-31;2590379;84718;34421,436;1375548,564;566390;529301
2018-11-01;2583957;81014;34897,444;1377337,556;545341;545367
2018-11-02;2573367;83277;35459,95;1421543,05;485625;547462
2018-11-05;2551193;85886;35559,009;1403130,991;479593;547024
2018-11-07;2541756;90642;35669,393;1401194,607;475222;539028
2018-11-08;2533444;85984;35707,528;1407341,472;473326;531085
2018-11-09;2562251;119411;35662,419;1412062,581;471982;523133
2018-11-12;2531286;95351;35692,541;1382444,459;529959;487839
2018-11-13;2541615;94415;35687,368;1403536,632;535180;472796
2018-11-14;2553960;81915;35611,898;1410708,102;557554;468171
2018-11-15;2577643;103388;35598,089;1414877,911;546246;477533
2018-11-16;2586562;105323;36408,848;1418929,152;544838;481063
2018-11-20;2574087;99273;36599,543;1409582,457;561961;466671
2018-11-21;2668425;90074;36682,387;1426739,613;594808;520121
2018-11-22;2659456;85023;36796,47;1437108,53;600109;500419
2018-11-23;2701274;87668;36817,23;1454431,77;625357;497000
2018-11-26;2694865;88035;36716,151;1471539,849;616805;481769
2018-11-27;2729629;86816;36681,945;1481787,055;639077;485267
2018-11-28;2723536;89411;36674,118;1455822,882;622089;519539
2018-11-29;2725949;87182;36767,499;1453907,501;614749;533343
2018-12-03;2698999;93730;36551,308;1425181,692;593339;550197
2018-12-04;2690843;91902;36546,284;1435972,716;584606;541816
2018-12-05;2684834;88309;36327,078;1427718,922;571061;561418
2018-12-06;2680302;88061;36297,835;1429232,165;555620;571091
2018-12-07;2654417;88287;36321,128;1417941,872;538634;573233
2018-12-10;2629204;98595;36284,166;1411062,834;528277;554985
2018-12-11;2637522;98172;36212,03;1419582,97;542342;541213
2018-12-12;2639617;100200;36210,166;1419877,834;561368;521961
2018-12-13;2644686;88438;36186,695;1404129,305;596747;519185
2018-12-14;2639447;86742;36074,04;1411744,96;578055;526831
2018-12-17;2627868;96262;35969,462;1385708,538;574111;535817
2018-12-18;2638891;103343;35704,964;1370872,036;574300;554671
2018-12-19;2679664;91606;34843,461;1380538,539;586798;585878
2018-12-20;2686029;92344;34665,503;1384759,497;583927;590333
2018-12-21;2673704;88101;34492,64;1380576,36;566720;603814
2018-12-26;2679435;100856;32997,312;1236559,688;728182;580840
2018-12-27;2698145;102815;32132,268;1244956,732;731350;586891
2018-12-28;2742633;91929;32179,649;1237330,351;753686;627508
2019-01-02;2705859;92311;31809,671;1242108,329;728567;611063
2019-01-03;2693669;89781;31695,082;1255585,918;706207;610400
2019-01-04;2690409;90017;31600,226;1381860,774;573446;613485
2019-01-07;2681085;93182;31580,433;1384160,567;567609;604553
