Fecha;Variacion;sma30
2010-01-05;18,4079346317899;NA
2010-01-06;19,0772972562134;NA
2010-01-07;17,8964663184482;NA
2010-01-08;18,0816094510764;NA
2010-01-12;16,6242666528218;NA
2010-01-13;16,806121908595;NA
2010-01-14;16,2286535085386;NA
2010-01-15;17,245674365709;NA
2010-01-19;16,4831561979181;NA
2010-01-20;17,340737057296;NA
2010-01-21;16,0855697316322;NA
2010-01-22;15,6081956815487;NA
2010-01-26;14,6638153692338;NA
2010-01-27;15,6963725929243;NA
2010-01-28;18,3723659940752;NA
2010-01-29;20,0424640008711;NA
2010-02-02;13,8886078510724;NA
2010-02-03;16,6887924431963;NA
2010-02-04;19,2126701411729;NA
2010-02-05;14,0157249597109;NA
2010-02-09;13,8217852283521;NA
2010-02-10;14,9854548313547;NA
2010-02-11;15,7844514538659;NA
2010-02-12;18,8406577141473;NA
2010-02-16;20,1251592180318;NA
2010-02-17;18,331079775932;NA
2010-02-18;17,3609584524071;NA
2010-02-19;18,0153769566901;NA
2010-02-23;21,6580665393278;NA
2010-02-24;23,4016713414105;17,3597052541788
2010-02-25;25,527886160202;17,5970369717925
2010-02-26;29,0319877077804;17,9288599868448
2010-03-02;22,0845274055715;18,0684620230822
2010-03-03;24,3776260504202;18,2783292430603
2010-03-04;25,9969464068525;18,590751901528
2010-03-05;21,3122915318365;18,7409575556361
2010-03-09;21,4013709063214;18,9133814688955
2010-03-10;21,6390892756577;19,0598286325604
2010-03-11;21,1055549516252;19,2139085910173
2010-03-12;19,5194950072103;19,2865338560145
2010-03-16;20,6648823777997;19,4391776108867
2010-03-17;19,8330324909747;19,5800055045343
2010-03-18;16,3777972795086;19,6371382348768
2010-03-19;17,8957415153131;19,7104505322897
2010-03-23;18,4876605280547;19,7142936834224
2010-03-25;20,1352999245108;19,7173882142104
2010-03-26;21,4066392445397;19,9679892606593
2010-03-30;21,4448540793066;20,1265246485296
2010-03-31;18,4692610225626;20,1017443445759
2010-04-06;19,9614372443263;20,2999347540631
2010-04-07;19,1731239804241;20,4783127124655
2010-04-08;21,1213949682962;20,6828440503636
2010-04-13;17,1702663884448;20,7290378815162
2010-04-14;16,7628022855905;20,6597760338976
2010-04-15;17,5454069398892;20,5737842912929
2010-04-16;18,3978800342286;20,5760109665694
2010-04-20;18,0516642384848;20,599034492772
2010-04-21;17,5541252194266;20,5836594348633
2010-04-22;17,4459824442944;20,4432566316955
2010-04-23;18,9455074282129;20,2947178345889
2010-04-27;16,0487994664295;19,9787482781298
2010-04-28;14,6300095746136;19,4986823403576
2010-04-29;15,5154320157145;19,279712494029
2010-04-30;19,3207586064729;19,1111502458974
2010-05-04;17,5662842329509;18,8301281734341
2010-05-05;20,488643467389;18,8026732379525
2010-05-06;21,6516378827246;18,8110154704992
2010-05-07;17,1088814567075;18,6600085432009
2010-05-11;17,195272813413;18,5296658052605
2010-05-12;19,1695687114921;18,5180015954032
2010-05-13;18,7639714301292;18,4546378971475
2010-05-14;18,6754500108436;18,4160518144765
2010-05-18;19,2690009493494;18,5124252701379
2010-05-19;17,7834764187758;18,5086831002533
2010-05-20;16,1135724038006;18,4295468294448
2010-05-21;15,8455430041382;18,2865549320991
2010-05-26;15,4869399265104;18,0892316214981
2010-05-27;15,7585095951814;17,8996868053606
2010-05-28;20,2241594022416;17,9581834180165
2010-06-01;19,2220429565393;17,933536941757
2010-06-02;17,9895508891791;17,8940845053821
2010-06-03;18,4328581397667;17,8044666110978
2010-06-04;18,8788148433179;17,8614182262603
2010-06-08;19,3182393759814;17,9465994626066
2010-06-09;18,8591534826382;17,9903910140316
2010-06-10;18,5736983304248;17,9962516239048
2010-06-11;17,5748072651248;17,9803563914595
2010-06-16;18,6122668098242;18,0156277778061
2010-06-17;19,4208203251157;18,0814557071668
2010-06-18;18,9677213167146;18,0821961701168
2010-06-22;18,8156612152063;18,1744248950761
2010-06-23;19,5701450146107;18,3390960764093
2010-06-24;20,4486673382157;18,503537253826
2010-06-25;15,1968869188744;18,3660748642394
2010-06-29;20,5240061951471;18,4646655963126
2010-06-30;20,3820133393894;18,4611112587126
2010-07-01;22,3818966522804;18,4854532176978
2010-07-02;21,5608252639327;18,6338513446053
2010-07-06;23,4968141434084;18,8439027222718
2010-07-07;25,8513649228522;19,0666292626505
2010-07-08;27,2427038928187;19,3492536780735
2010-07-13;26,3194617493147;19,6040540693558
2010-07-14;25,4855885808564;19,8112736570727
2010-07-15;27,1815903394851;20,1245441210964
2010-07-16;25,3147277415441;20,4312492990212
2010-07-20;25,204026465515;20,7431987477337
2010-07-21;24,6395535114464;21,0482858672316
2010-07-22;24,778274860686;21,3489447094151
2010-07-23;25,1371333174338;21,5127105065881
2010-07-27;25,8608117961598;21,7340028012422
2010-07-28;26,2316767000513;22,0087403282712
2010-07-29;30,2212628170534;22,4016871508475
2010-07-30;30,6403071814031;22,7937368954503
2010-08-03;24,475228810187;22,9656365432572
2010-08-04;29,7130484557378;23,3274330423605
2010-08-05;32,5452900765225;23,7931527672304
2010-08-06;26,9049368378641;24,1041570863217
2010-08-10;25,2572706935123;24,325657215778
2010-08-11;24,431335299705;24,4926743815976
2010-08-12;25,0400630834584;24,6950857738224
2010-08-13;24,8814132970949;24,8972775098854
2010-08-18;26,1925997999946;25,1180260027315
2010-08-19;25,7348578825306;25,2942323542087
2010-08-20;24,9042352306447;25,6178106312677
2010-08-24;23,4705045419722;25,7160272428285
2010-08-25;25,3335885376791;25,8810797494382
2010-08-26;26,0325983782171;26,0027698069694
2010-08-27;25,4023359707196;26,1308201638623
