Fecha;Total;Otros;Plazos Fijos;Cuenta Corriente;Caja de Ahorros;Circulante en Público
2017-07-25;2156255;62394;711600;458719;347730;575812
2017-07-26;2165689;61545;712822;465077;351409;574836
2017-07-27;2172974;61970;713609;462793;358674;575928
2017-07-28;2181786;62205;715561;453063;372944;578013
2017-07-31;2178231;67779;708009;426327;395257;580859
2017-08-01;2172311;63404;706564;416005;404470;581868
2017-08-02;2159613;63383;702403;409198;400298;584331
2017-08-03;2153507;64580;702823;401991;396954;587159
2017-08-04;2153070;64941;691561;384164;420588;591816
2017-08-07;2147246;69836;683227;394692;402245;597246
2017-08-08;2139252;66527;688096;395328;392767;596534
2017-08-09;2143884;68935;686286;403394;389326;595943
2017-08-10;2147596;68528;686501;414906;382221;595440
2017-08-11;2144619;69341;687413;418430;375358;594077
2017-08-14;2151266;69428;685624;435019;368381;592814
2017-08-15;2145780;65558;689359;438580;362770;589513
2017-08-16;2164341;66985;692568;438792;378466;587530
2017-08-17;2157277;71929;696226;432215;369961;586946
2017-08-18;2147490;62582;703183;428448;365660;587617
2017-08-22;2163937;67121;699346;455820;354888;586762
2017-08-23;2166195;68190;701213;459436;353188;584168
2017-08-24;2162777;64288;702971;461870;349659;583989
2017-08-25;2170349;65126;705527;461152;354416;584128
2017-08-28;2173634;63102;701680;473775;351252;583825
2017-08-29;2188414;63690;708488;480372;353769;582095
2017-08-30;2190956;62574;706752;473319;365683;582628
2017-08-31;2194130;65984;704670;445412;393668;584396
2017-09-01;2194498;62685;701912;429729;411289;588883
2017-09-04;2182344;70411;694747;427266;395044;594876
2017-09-05;2176772;68981;697554;417744;397070;595423
2017-09-06;2175238;67772;686114;410150;411805;599397
2017-09-07;2167016;68446;688142;401484;405633;603311
2017-09-08;2168409;69201;687751;406123;399710;605624
2017-09-11;2175789;76591;682512;429609;381103;605974
2017-09-12;2175974;74506;688521;442713;368487;601747
2017-09-13;2175284;74932;688409;450534;362326;599083
2017-09-14;2171207;65781;689638;454758;363467;597563
2017-09-15;2157172;65848;692867;440062;361185;597210
2017-09-18;2168902;69042;689769;457689;356549;595853
2017-09-19;2172095;76265;695475;459224;348322;592809
2017-09-20;2187186;62968;699383;484988;348339;591508
2017-09-21;2173985;64974;699955;452232;366064;590760
2017-09-22;2171721;65273;700448;450337;363237;592426
2017-09-25;2169529;66277;697324;453436;358943;593549
2017-09-26;2207191;64041;702535;488039;359297;593279
2017-09-27;2204006;65859;703860;487166;354382;592739
2017-09-28;2212654;64274;708229;475846;369244;595061
2017-09-29;2217093;66877;708139;443242;400279;598556
2017-10-02;2218331;70247;700165;436801;407116;604002
2017-10-03;2194649;69814;705004;411778;403017;605036
2017-10-04;2209519;70868;701100;424513;405664;607374
2017-10-05;2203281;67375;695078;408906;420201;611721
2017-10-06;2199405;68042;693969;401279;418666;617449
2017-10-09;2179547;73861;690770;392125;401208;621583
2017-10-10;2174149;73641;692771;398945;390196;618596
2017-10-11;2186646;72749;692116;420696;384861;616224
2017-10-12;2198445;71216;696807;433558;382399;614465
2017-10-13;2193290;73926;697975;428614;378581;614194
2017-10-17;2172268;75199;692597;428860;361953;613659
2017-10-18;2183301;81794;696973;432413;362967;609154
2017-10-19;2180030;68461;700875;444840;358154;607700
2017-10-20;2185308;66664;714921;441888;353773;608062
2017-10-23;2186445;68925;710534;456306;343843;606837
2017-10-24;2192321;69614;713948;461406;342069;605284
2017-10-25;2200580;66746;714881;465575;348357;605021
2017-10-26;2203559;63340;715699;465463;353485;605572
2017-10-27;2239256;66248;725456;478046;361909;607597
2017-10-30;2245973;68782;721859;475828;370386;609118
2017-10-31;2250715;70616;726427;442824;401647;609201
2017-11-01;2251475;69714;722201;432937;413745;612878
2017-11-02;2255073;70322;722158;438023;409106;615464
2017-11-03;2254943;72546;719491;413067;428780;621059
2017-11-07;2239360;80193;709685;417724;408982;622776
2017-11-08;2230556;76075;711405;415922;402974;624180
2017-11-09;2244308;74801;709736;431531;401476;626764
2017-11-10;2242654;75016;714530;425412;398081;629615
2017-11-13;2241026;83192;711161;436126;385736;624811
2017-11-14;2244316;73203;719465;446559;384093;620996
2017-11-15;2246249;68563;725692;443322;388879;619793
2017-11-16;2231554;67964;726621;429888;387798;619283
2017-11-17;2231883;77356;735441;420783;378299;620004
2017-11-21;2238717;77283;730930;446580;364956;618968
2017-11-22;2254042;75120;736071;463732;363232;615887
2017-11-23;2251763;69548;738377;472780;356180;614878
2017-11-24;2276364;69867;743921;482559;364014;616003
2017-11-27;2282742;72052;734780;501224;358802;615884
2017-11-28;2287055;71176;740161;495048;365738;614932
2017-11-29;2297401;70653;738620;486333;385504;616291
2017-11-30;2304076;72757;740452;451083;417932;621852
2017-12-01;2304633;69225;739848;435394;433827;626339
2017-12-04;2298000;78652;728522;438483;419671;632672
2017-12-05;2296072;74840;730997;435530;419907;634798
2017-12-06;2303209;73852;727977;430235;432092;639053
2017-12-07;2302149;76729;725308;424637;430320;645155
2017-12-11;2301826;86106;706792;449690;410460;648778
2017-12-12;2340448;83779;716249;488989;406772;644659
2017-12-13;2350613;81517;716081;503404;405728;643883
2017-12-14;2358003;84746;713550;507187;408487;644033
2017-12-15;2423511;76043;717848;555166;427984;646470
2017-12-18;2413803;87118;697734;540594;438748;649609
2017-12-19;2415315;91210;701057;511070;460188;651790
2017-12-20;2459872;81407;707792;534785;477189;658699
2017-12-21;2475942;79282;725534;511310;490178;669638
2017-12-22;2504267;78232;727990;526628;490220;681197
2017-12-26;2495997;77897;717759;548276;464558;687507
2017-12-27;2511377;78255;709843;561588;470723;690968
2017-12-28;2533484;80119;715284;568032;474230;695819
2017-12-29;2530076;74875;731295;521132;501954;700820
2018-01-02;2547928;75148;725146;532894;512408;702332
2018-01-03;2520581;73648;725661;516161;504016;701095
2018-01-04;2520196;75716;728438;509184;505747;701111
2018-01-05;2512005;72593;736303;479394;520566;703149
2018-01-08;2495391;82541;736764;475599;494425;706062
2018-01-09;2502223;80322;741497;491590;485965;702849
2018-01-10;2506379;83810;738519;513875;470303;699872
2018-01-11;2505164;79403;743266;515517;470355;696623
2018-01-12;2505364;73099;749278;512691;476640;693656
2018-01-15;2498613;77102;752185;504231;474267;690828
2018-01-16;2495393;72286;763340;496010;477157;686600
2018-01-17;2519250;79267;759179;516084;480039;684681
2018-01-18;2546869;70832;775124;547815;470154;682944
2018-01-19;2541489;69337;830535;495811;464041;681765
2018-01-22;2538009;73430;820325;515895;448032;680327
2018-01-23;2534361;71600;838148;509931;438296;676386
2018-01-24;2539804;70718;844139;523521;426226;675200
2018-01-25;2574072;68633;837141;558200;435338;674760
2018-01-26;2574175;69125;869386;526335;434368;674961
2018-01-29;2568804;73260;862607;524234;433685;675018
2018-01-30;2575976;73563;860425;516396;450788;674804
2018-01-31;2577038;72544;861886;491613;475054;675941
2018-02-01;2587160;71821;855709;494912;487154;677564
2018-02-02;2582516;76276;878507;462801;484577;680355
2018-02-05;2574206;78043;878537;453317;478881;685428
2018-02-06;2570075;75286;876932;442020;488950;686887
2018-02-07;2599860;79856;875319;469384;485260;690041
2018-02-08;2596327,1;77554;915674;436541;473281;693277,1
2018-02-09;2654762,3;84152;905500;502580;469190;693340,3
2018-02-14;2652047,1;93988;902227;526916;444431;684485,1
2018-02-15;2649672,4;93741;909222;539640;427756;679313,4
2018-02-16;2643053,7;78014;988400;470880;429073;676686,7
2018-02-19;2647564;96189;973146;467910;433975;676344
2018-02-20;2650351,8;94386;966416;482918;432822;673809,8
2018-02-21;2675400;82915;986367;497952;441291;666875
2018-02-22;2681863,9;78464;997358;506238;433396;666407,9
2018-02-23;2726273,1;72187;1012907;554070;421232;665877,1
2018-02-26;2709714;76761;1024949;515973;427156;664875
2018-02-27;2719317;79596;1032719;508770;432577;665655
2018-02-28;2730018,8;75388;1033575;481523;472785;666747,8
2018-03-01;2713007,6;72875;1034701;451441;484513;669477,6
2018-03-02;2704880,1;73848;1037540;425704;493213;674575,1
2018-03-05;2685876;77239;999708;440213;488560;680156
2018-03-06;2699896;75114;998581;461128;483339;681734
2018-03-07;2689418,2;76577;998278;460745;470305;683513,2
2018-03-08;2686425;75576;999506;464371;461696;685276
2018-03-09;2679219;78878;1000814;460356;453729;685442
2018-03-12;2678288;85177;957473;519307;433078;683253
2018-03-13;2672619;84436;964329;526374;421583;675897
2018-03-14;2679992,4;71968;970183;545288;420992;671561,4
2018-03-15;2676445;71308;1044499;463703;427643;669292
2018-03-16;2704003,1;72469;1044791;482234;436592;667917,1
2018-03-19;2683827;86629;1040649;463732;426578;666239
2018-03-20;2686585;78060;999618;535693;411150;662064
2018-03-21;2716780,4;74421;1001965;554810;425426;660158,4
2018-03-22;2711769,7;73733;1013776;543546;420675;660039,7
2018-03-23;2704184,7;71788;1022925;522993;425510;660968,7
2018-03-26;2710364,2;76643;1012992;526986;432489;661254,2
2018-03-27;2719245,9;78032;992919;543870;443678;660746,9
2018-03-28;2733150;76620;991115;508803;491384;665228
2018-04-03;2704208;82544;965969;496834;493360;665501
2018-04-04;2688916,7;84035;966128;484436;491316;663001,7
2018-04-05;2694443;81726;972131;473178;499688;667720
2018-04-06;2687115;85023;962707;456568;513517;669300
2018-04-09;2671315;92380;964551;453454;488353;672577
2018-04-10;2661289;85968;967366;463273;474265;670417
2018-04-11;2677807;88543;969985;482013;467854;669412
2018-04-12;2686600;77549;975266;524743;443215;665827
2018-04-13;2668292;78972;985111;497810;442543;663856
2018-04-16;2654865;78750;982249;487554;444268;662044
2018-04-17;2657869;96042;971957;493484;435904;660482
2018-04-18;2727031;105655;979552;527209;455824;658791
2018-04-19;2708242;80331;1015888;515975;443602;652446
2018-04-20;2705050;78520;1027919;512047;435243;651321
2018-04-23;2697369;81542;1028066;519372;418637;649752
2018-04-24;2701828;78706;1034777;530883;410337;647125
2018-04-25;2709453;77245;1032190;534205;419765;646048
2018-04-26;2712888;77823;1036374;508962;441679;648050
2018-04-27;2757897;81597;1036331;510570;475043;654356
2018-05-02;2742680;78579;1031310;507691;466883;658217
2018-05-03;2742168;84410;1028620;500236;471142;657760
2018-05-04;2740842;82384;1027615;484309;484150;662384
2018-05-07;2731532,3;84372;1015069;477254;486389;668448,3
2018-05-08;2716221;82261;1022937;474557;468296;668170
2018-05-09;2724522;87371;1022905;480351;465869;668026
2018-05-10;2739791;87000;1026145;497690;462083;666873
2018-05-11;2749266;86421;1029617;499948;468001;665279
2018-05-14;2761997;84218;1026492;520259;468084;662944
2018-05-15;2759674;82672;1035342;517102;466069;658489
2018-05-16;2783964;83460;1044265;518668;482383;655188
2018-05-17;2783759;83646;1059286;514855;472486;653486
2018-05-18;2793180;73525;984711;618689;463351;652904
2018-05-21;2788894,2;79094;978488;634255;445947;651110,2
2018-05-22;2781012,7;80123;988275;642887;422196;647531,7
2018-05-23;2787710;77332;990932;652849;419964;646633
2018-05-24;2771438;74145;995596;637919;417432;646346
2018-05-28;2781170;82146;978635;657985;417404;645000
2018-05-29;2766279;80238;986359;638647;418508;642527
2018-05-30;2796049;76525;989859;649333;437938;642394
2018-05-31;2785938;77351;984662;609217;470605;644103
2018-06-01;2781034;73435;981419;590564;486549;649067
2018-06-04;2769861;85261;964025;576799;488592;655184
2018-06-05;2768124;83335;968711;572363;487790;655925
2018-06-06;2765561;80580;956152;568000;502272;658557
2018-06-07;2759386;80764;956810;568013;491548;662251
2018-06-08;2735897;79933;958430;543300;489177;665057
2018-06-11;2724425;93401;952336;549688;462908;666092
2018-06-12;2731817;93225;960126;572502;445328;660636
2018-06-13;2732231;92600;961348;582851;438367;657065
2018-06-14;2737546;81121;967812;597555;434550;656508
2018-06-15;2752570;80877;900185;659047;454621;657840
2018-06-18;2744554;82003;896489;650822;459083;656157
2018-06-19;2761448;95548;905775;654438;452780;652907
2018-06-21;2874033;86305;901616;779347;454702;652063
2018-06-22;2871294;84886;912227;756527;464330;653324
2018-06-25;2875726;91580;897246;774639;456172;656089
2018-06-26;2876434;85259;912030;762320;461142;655683
2018-06-27;2893903;87446;891628;766660;491060;657109
2018-06-28;2910728;82898;954748;707604;504294;661184
2018-06-29;2914557;83560;955340;651103;554417;670137
2018-07-02;2914261;79195;948982;648454;556983;680647
2018-07-03;2896819;81719;956971;629535;546090;682504
2018-07-04;2882366;82047;950948;611062;552562;685747
2018-07-05;2878219;78264;946290;602630;560216;690819
2018-07-06;2872581;82350;1044587;491821;557352;696471
2018-07-10;2852912;97998;1031607;498436;524050;700821
2018-07-11;2852386;92614;1035941;514052;514231;695548
2018-07-12;2866537;95269;1039722;536097;504080;691369
2018-07-13;2862715;83806;1046621;542218;500739;689331
2018-07-16;2842385;85865;1041446;529837;498452;686785
2018-07-17;2860051;95970;1050905;516528;514849;681799
2018-07-18;2948248;82527;1058998;600341;527638;678744
2018-07-19;3004630;77746;1064649;659956;524753;677526
2018-07-20;2979835,4;77367;1076566;639881;508843;677178,4
2018-07-23;2970542;81548;1068609;649389;495248;675748
2018-07-24;2971549;82039;1079370;652537;485355;672248
2018-07-25;2975964;75974;1087323;664416;476996;671255
2018-07-26;2980666;77020;1187079;559281;486883;670403
2018-07-27;2983819;80003;1189474;554630;488714;670998
2018-07-30;3000430;85243;1179475;566081;497691;671940
2018-07-31;2990702;84574;1182395;528342;523584;671807
2018-08-01;2984581;78854;1181563;519017;531475;673672
2018-08-02;2973546;80719;1183095;501190;531547;676995
2018-08-03;2973906;81685;1186138;482931;541938;681214
2018-08-06;2959388;84308;1174754;485695;527457;687174
2018-08-07;2953197;84769;1182111;486340;514408;685569
2018-08-08;2945357;81771;1186194;476253;516682;684457
2018-08-09;2953815,8;88196;1188190;486050;507105;684274,8
2018-08-10;2970848,4;90181;1160268;546868;489616;683915,4
2018-08-13;2975810,2;97490;1156170;561340;479134;681676,2
2018-08-14;2968205;82697;1164942;561768;483880;674918
2018-08-15;3039857,9;82072;1172240;578458;535365;671722,9
2018-08-16;3037871,6;80666;1182589;556423;548075;670118,6
2018-08-17;3068679;95434;1195872;565141;542629;669603
2018-08-21;3056062;86974;1197078;570601;535568;665841
2018-08-22;3053620;85137;1198827;588824;518847;661985
2018-08-23;3059858;80264;1210200;600343;507819;661232
2018-08-24;3100436;78793;1217806;660202;482123;661512
2018-08-27;3099354;82397;1218964;663514;474561;659918
2018-08-28;3101293;82547;1229073;663780;468329;657564
2018-08-29;3111233;76968;1155494;744278;478073;656420
2018-08-30;3116675;84893;1138219;738281;499022;656260
2018-08-31;3108431;81235;1135379;696409;535391;660017
2018-09-03;3096816;82636;1121383;693863;533504;665430
2018-09-04;3091013;86280;1129274;675273;534393;665793
2018-09-05;3088123;83539;1057750;740828;538305;667701
2018-09-06;3083541;82163;1059216;728877;542079;671206
2018-09-07;3073820;81431;1066148;709629;542253;674359
2018-09-10;3050761;94190;1055517;700004;525434;675616
2018-09-11;3058782;90041;1065000;723308;509623;670810
2018-09-12;3060698;92049;1066973;743918;492732;665026
2018-09-13;3068275;82100;1071554;754469;498582;661570
2018-09-14;3038383;78846;1074526;711233;514058;659720
2018-09-17;3012973;84463;1069416;684954;516242;657898
2018-09-18;3011766;95347;1081134;676706;505197;653382
2018-09-19;3045172;80883;1111271;683534;518316;651168
2018-09-20;3054605;79875;1137887;671410;514844;650589
2018-09-21;3071847;80034;1137930;708832;495552;649499
2018-09-24;3071497;84665;1137312;703023;497070;649427
2018-09-25;3090429;85858;1130666;733206;491097;649602
2018-09-26;3097070;82820;1140590;725370;500079;648211
2018-09-27;3117694;84469;1225484;627622;532195;647924
2018-09-28;3134568;87761;1219491;602001;573389;651926
2018-10-01;3125371;82270;1215332;583369;588810;655590
2018-10-02;3121208;83101;1223511;570786;586244;657566
2018-10-03;3101581;82875;1225091;549498;585970;658147
2018-10-04;3094586;84131;1220723;539880;587848;662004
2018-10-05;3079580;82028;1223939;526866;579978;666769
2018-10-08;3061718,3;86760;1233597;519517;551496;670348,3
2018-10-09;3054097;91556;1241516;521805;533621;665599
2018-10-10;3061826;94401;1239032;547328;519233;661832
2018-10-11;3071196;90590;1246731;569385;506669;657821
2018-10-12;3045169;87761;1269195;535330;498952;653931
2018-10-16;3024763;89386;1271493;523307;490705;649872
2018-10-17;3106355;98062;1302731;543797;518330;643435
2018-10-18;3100944;85463;1335573;523215;515832;640861
2018-10-19;3155936;83835;1382071;541475;508571;639984
2018-10-22;3141247;86405;1391890;552612;473455;636885
2018-10-23;3144015;87712;1409290;556912;457325;632776
2018-10-24;3162263;84487;1418490;541401;486309;631576
2018-10-25;3174344;79708;1431662;546222;485247;631505
2018-10-26;3187838;79380;1441911;549189;485404;631954
2018-10-29;3199876;82736;1410079;590712;485396;630953
2018-10-30;3241263;99101;1414462;602112;497976;627612
2018-10-31;3218798;84718;1409970;566390;529301;628419
2018-11-01;3216448;81014;1412235;545341;545367;632491
2018-11-02;3210788;83277;1457003;485625;547462;637421
2018-11-05;3195304;85886;1438690;479593;547024;644111
2018-11-07;3185093;90642;1436864;475222;539028;643337
2018-11-08;3178690;85984;1443049;473326;531085;645246
2018-11-09;3209352,6;119411;1447725;471982;523133;647101,6
2018-11-12;3175571;95351;1418137;529959;487839;644285
2018-11-13;3179614;94415;1439224;535180;472796;637999
2018-11-14;3189306;81915;1446320;557554;468171;635346
2018-11-15;3211502;103388;1450476;546246;477533;633859
2018-11-16;3218830,6;105323;1455338;544838;481063;632268,6
2018-11-20;3202198;99273;1446182;561961;466671;628111
2018-11-21;3292086;90074;1463422;594808;520121;623661
2018-11-22;3281893;85023;1473905;600109;500419;622437
2018-11-23;3322885;87668;1491249;625357;497000;621611
2018-11-26;3314917,6;88035;1508256;616805;481769;620052,6
2018-11-27;3347694;86816;1518469;639077;485267;618065
2018-11-28;3344556,6;89411;1492497;622089;519539;621020,6
2018-11-29;3354432,4;87182;1490675;614749;533343;628483,4
2018-12-03;3336383,5;93730;1461733;593339;550197;637384,5
2018-12-04;3330365,2;91902;1472519;584606;541816;639522,2
2018-12-05;3329991;88309;1464046;571061;561418;645157
2018-12-06;3332775;88061;1465530;555620;571091;652473
2018-12-07;3314401;88287;1454263;538634;573233;659984
2018-12-10;3297622;98595;1447347;528277;554985;668418
2018-12-11;3304965;98172;1455795;542342;541213;667443
2018-12-12;3307839;100200;1456088;561368;521961;668222
2018-12-13;3316749;88438;1440316;596747;519185;672063
2018-12-14;3315750,2;86742;1447819;578055;526831;676303,2
2018-12-17;3311969;96262;1421678;574111;535817;684101
2018-12-18;3327412;103343;1406577;574300;554671;688521
2018-12-19;3376072;91606;1415382;586798;585878;696408
2018-12-20;3395315;92344;1419425;583927;590333;709286
2018-12-21;3397897;88101;1415069;566720;603814;724193
2018-12-26;3410398;100856;1269557;728182;580840;730963
2018-12-27;3430651;102815;1277089;731350;586891;732506
2018-12-28;3483330;91929;1269510;753686;627508;740697
2019-01-02;3445608;92311;1273918;728567;611063;739749
2019-01-03;3430840;89781;1287281;706207;610400;737171
2019-01-04;3427942;90017;1413461;573446;613485;737533
2019-01-07;3422189;93182;1415741;567609;604553;741104
2019-01-08;3404748;92095;1429551;556623;588033;738446
2019-01-09;3404918;97596;1430814;553324;587659;735525
2019-01-10;3413131;95368;1432533;580041;571745;733444
2019-01-11;3412781;94975;1448555;582286;557113;729852
2019-01-14;3420280;95889;1441914;602015;554618;725844
2019-01-15;3420791;88241;1455589;552858;604899;719204
2019-01-16;3423049;84146;1462361;545726;616188;714628
2019-01-17;3434138;97253;1481648;564723;579315;711199
2019-01-18;3443074;83356;1519905;557494;573442;708877
2019-01-21;3447656;89457;1513536;578000;559566;707097
2019-01-22;3449195;85130;1531242;594108;536353;702362
2019-01-23;3449259;81675;1545472;600914;522233;698965
2019-01-24;3449163;80984;1553808;594810;521052;698509
2019-01-25;3469942;82182;1560495;601294;528030;697941
2019-01-28;3479445;87857;1557715;610519;526733;696621
2019-01-29;3481623;84393;1570316;597992;534658;694264
2019-01-30;3502232;84244;1574278;599291;549811;694608
2019-01-31;3493897;84031;1574855;559586;579262;696163
2019-02-01;3492748;84223;1568777;531587;607142;701019
2019-02-04;3468070;92612;1520481;577169;570819;706989
2019-02-05;3460366;93032;1529760;564978;566072;706524
2019-02-06;3461370;88344;1517623;558641;587671;709091
2019-02-07;3458721;91425;1520973;560342;573991;711990
2019-02-08;3424543;92383;1531319;508822;577538;714481
2019-02-11;3418391;107900;1497305;555545;544409;713232
2019-02-12;3434173;97596;1513245;589970;526711;706651
2019-02-13;3440412;100343;1523725;601550;513059;701735
2019-02-14;3443484;85575;1530303;611465;516972;699169
2019-02-15;3436507;86919;1536771;597981;518151;696685
