"Fecha","Total","Personales","Tarjetas","Adelantos","Hipotecarios","Prendarios","Otros","Documentos"
2019-02-25,15741,7,380,365,368,422,1578,12621
2019-02-26,15777,7,390,362,368,444,1573,12633
2019-02-27,15766,7,397,362,369,446,1569,12616
2019-02-28,15678,7,357,362,368,433,1517,12634
2019-03-01,15765,7,377,362,369,443,1568,12639
2019-03-06,15728,7,363,364,369,435,1567,12623
2019-03-07,15761,7,371,364,369,429,1579,12642
2019-03-08,15767,7,359,364,368,429,1577,12663
2019-03-11,15754,7,333,368,368,432,1573,12673
2019-03-12,15737,7,327,363,366,434,1566,12674
2019-03-13,15731,7,315,363,366,432,1579,12669
2019-03-14,15813,7,305,362,366,437,1585,12751
2019-03-15,15856,7,287,361,366,444,1584,12807
2019-03-18,15812,7,290,361,365,446,1580,12763
2019-03-19,15807,7,305,359,365,428,1577,12766
2019-03-20,15818,7,311,360,365,423,1581,12771
2019-03-21,15833,7,306,362,366,426,1581,12785
2019-03-22,15834,7,315,362,364,418,1582,12786
2019-03-25,15843,5,311,363,364,422,1590,12788
2019-03-26,15823,5,325,363,363,431,1586,12750
2019-03-27,15821,5,335,372,360,420,1576,12753
2019-03-28,15826,5,326,371,363,423,1575,12763
2019-03-29,15791,5,319,373,363,443,1537,12751
2019-04-01,15806,5,303,373,363,427,1572,12763
2019-04-03,15805,5,304,373,365,428,1572,12758
2019-04-04,15783,5,292,373,365,424,1570,12754
2019-04-05,15735,5,301,371,363,421,1571,12703
2019-04-08,15733,5,290,367,363,420,1573,12715
2019-04-09,15745,5,289,371,362,421,1566,12731
2019-04-10,15768,5,273,369,362,425,1561,12773
2019-04-11,15786,5,263,369,362,435,1582,12770
2019-04-12,15823,5,253,369,362,454,1582,12798
2019-04-15,15835,5,261,368,361,461,1579,12800
2019-04-16,15862,5,279,368,361,457,1578,12814
2019-04-17,15874,5,289,364,361,461,1577,12817
2019-04-22,15880,5,305,366,361,453,1576,12814
2019-04-23,15920,5,333,365,364,457,1579,12817
2019-04-24,15887,5,343,364,367,449,1573,12786
2019-04-25,15895,5,340,366,368,434,1573,12809
2019-04-26,15926,5,349,367,368,439,1573,12825
2019-04-29,15908,5,341,368,367,441,1570,12816
2019-04-30,15899,5,348,370,362,447,1528,12839
2019-05-02,15947,5,339,370,359,448,1559,12867
2019-05-03,16049,5,386,370,362,480,1556,12890
2019-05-06,15985,5,321,376,363,477,1556,12887
2019-05-07,15969,5,324,376,363,474,1544,12883
2019-05-08,15991,5,314,375,363,477,1588,12869
2019-05-09,15960,5,304,374,363,480,1597,12837
2019-05-10,15982,5,306,375,364,484,1584,12864
2019-05-13,15948,5,280,373,364,484,1581,12861
2019-05-14,15940,5,283,373,364,481,1579,12855
2019-05-15,15910,5,262,374,363,481,1568,12857
2019-05-16,15858,5,263,374,363,483,1530,12840
2019-05-17,15822,5,255,375,363,482,1529,12813
2019-05-20,15810,5,258,373,363,480,1529,12802
2019-05-21,15808,5,278,373,363,483,1527,12779
2019-05-22,15823,5,289,373,363,484,1529,12780
2019-05-23,15894,5,286,374,363,481,1573,12812
2019-05-24,15801,5,293,374,362,483,1572,12712
2019-05-27,15800,5,286,396,362,484,1571,12696
2019-05-28,15799,5,303,396,362,490,1565,12678
2019-05-29,15755,5,312,396,362,492,1570,12618
2019-05-30,15741,5,311,403,365,490,1580,12587
2019-05-31,15679,5,298,405,364,486,1572,12549
2019-06-03,15682,5,285,405,364,492,1572,12559
2019-06-04,15672,5,285,405,366,494,1572,12545
2019-06-05,15643,5,278,405,366,494,1570,12525
2019-06-06,15639,5,281,407,366,490,1569,12521
2019-06-07,15599,5,283,404,366,495,1551,12495
2019-06-10,15570,5,263,403,366,494,1550,12489
2019-06-11,15630,5,269,404,365,498,1547,12542
2019-06-12,15597,5,255,402,365,509,1548,12513
2019-06-13,15611,5,257,406,364,510,1547,12522
2019-06-14,15569,5,249,406,364,505,1542,12498
2019-06-18,15555,5,260,406,365,506,1540,12473
2019-06-19,15603,5,277,406,364,509,1546,12496
2019-06-21,15570,5,286,407,364,513,1554,12441
2019-06-24,15624,5,292,407,363,515,1547,12495
2019-06-25,15654,5,313,406,362,503,1550,12515
2019-06-26,15780,5,324,406,362,500,1525,12658
2019-06-27,15773,5,314,405,361,496,1524,12668
2019-06-28,15761,5,313,409,361,489,1517,12667
2019-07-01,15772,5,296,409,364,506,1520,12672
2019-07-02,15820,5,298,410,364,503,1510,12730
2019-07-03,15888,5,293,409,366,506,1554,12755
2019-07-04,15921,5,299,409,364,510,1540,12794
2019-07-05,15954,5,300,407,364,506,1545,12827
2019-07-10,15957,5,283,405,364,502,1537,12861
2019-07-11,15986,5,288,402,365,499,1537,12890
2019-07-12,15979,5,272,402,365,501,1547,12887
2019-07-15,15981,5,284,396,366,500,1542,12888
2019-07-16,16015,5,303,394,368,494,1543,12908
2019-07-17,16059,5,315,383,365,497,1542,12952
2019-07-18,16104,5,326,383,365,498,1552,12975
2019-07-19,16135,5,337,385,366,498,1560,12984
2019-07-22,16157,5,342,383,367,497,1566,12997
2019-07-23,16151,5,365,382,367,493,1560,12979
2019-07-24,16174,5,376,386,367,491,1555,12994
2019-07-25,16188,5,376,389,367,487,1552,13012
2019-07-26,16221,5,387,388,366,488,1558,13029
2019-07-29,16211,5,381,387,370,486,1558,13024
2019-07-30,16263,5,399,387,370,489,1581,13032
2019-07-31,16258,5,394,385,371,488,1586,13029
2019-08-01,16311,5,403,382,370,487,1586,13078
2019-08-02,16255,5,412,381,371,484,1582,13020
2019-08-05,16270,5,365,381,371,478,1581,13089
2019-08-06,16259,5,344,381,371,479,1587,13092
2019-08-07,16241,5,356,370,371,477,1588,13074
2019-08-08,16287,5,353,370,371,480,1599,13109
2019-08-09,16247,5,350,365,372,479,1598,13078
2019-08-12,16101,5,292,375,372,423,1599,13035
2019-08-13,16050,5,288,374,371,423,1597,12992
2019-08-14,16031,5,276,377,371,412,1591,12999
2019-08-15,16069,5,277,377,371,421,1589,13029
2019-08-16,16022,5,278,379,371,422,1587,12980
2019-08-20,15877,5,278,365,370,423,1609,12827
2019-08-21,15820,5,298,359,373,425,1612,12748
2019-08-22,15755,5,291,359,373,425,1610,12692
2019-08-23,15716,5,297,358,378,423,1617,12638
2019-08-26,15654,5,290,357,377,423,1616,12586
2019-08-27,15676,5,299,355,377,482,1613,12545
2019-08-28,15626,5,301,351,380,469,1610,12510
2019-08-29,15531,5,289,352,375,469,1597,12444
2019-08-30,15402,5,268,341,377,482,1585,12344
2019-09-02,15402,5,262,344,377,483,1579,12352
2019-09-03,15175,5,251,348,377,490,1559,12145
2019-09-04,15059,5,234,347,377,489,1525,12082
2019-09-05,14995,5,235,343,377,489,1523,12023
2019-09-06,14806,5,246,339,377,489,1516,11834
2019-09-09,14660,5,214,337,377,490,1501,11736
2019-09-10,14545,5,214,337,376,498,1489,11626
2019-09-11,14471,5,210,335,376,512,1483,11550
2019-09-12,14361,5,214,334,377,512,1482,11437
2019-09-13,14286,5,220,329,377,512,1477,11366
2019-09-16,14168,5,222,323,376,511,1465,11266
2019-09-17,14118,5,241,321,381,509,1465,11196
2019-09-18,14009,5,251,320,381,508,1465,11079
2019-09-19,13972,5,249,321,381,508,1465,11043
2019-09-20,13908,5,255,321,381,507,1459,10980
2019-09-23,13842,5,260,318,380,506,1457,10916
2019-09-24,13803,5,271,314,380,506,1452,10875
2019-09-25,13755,5,281,314,385,505,1451,10814
2019-09-26,13699,5,274,314,384,504,1452,10766
2019-09-27,13619,5,283,316,384,502,1449,10680
2019-09-30,13407,5,263,307,385,500,1459,10488
2019-10-01,13361,5,268,306,385,482,1449,10466
2019-10-02,13284,5,265,305,385,480,1438,10406
2019-10-03,13241,5,261,306,384,487,1444,10354
2019-10-04,13201,5,263,305,384,487,1447,10310
2019-10-07,13069,5,220,303,384,487,1448,10222
2019-10-08,12972,5,213,302,389,493,1445,10125
2019-10-09,12893,5,213,301,389,490,1446,10049
2019-10-10,12869,5,221,302,389,490,1450,10012
2019-10-11,12753,5,228,302,388,490,1446,9894
2019-10-15,12718,5,309,302,388,490,1436,9788
2019-10-16,12622,5,264,301,388,488,1439,9737
2019-10-17,12579,5,275,300,387,487,1432,9693
2019-10-18,12511,5,284,300,387,487,1433,9615
2019-10-21,12459,5,286,299,387,487,1428,9567
2019-10-22,12381,5,301,295,387,485,1427,9481
2019-10-23,12299,5,309,293,387,483,1418,9404
2019-10-24,12156,5,311,290,387,481,1403,9279
2019-10-25,12037,5,317,286,387,477,1403,9162
2019-10-28,11999,5,306,286,386,479,1402,9135
2019-10-29,11955,5,321,282,386,480,1415,9066
2019-10-30,11901,5,329,285,389,479,1422,8992
2019-10-31,11840,5,301,284,390,481,1446,8933
2019-11-01,11807,5,330,285,390,478,1412,8907
2019-11-04,11703,5,281,284,390,478,1415,8850
2019-11-05,11664,5,278,284,390,482,1412,8813
2019-11-07,11602,5,268,281,390,482,1411,8765
2019-11-08,11563,5,270,281,389,482,1403,8733
2019-11-11,11479,5,215,279,389,481,1402,8708
2019-11-12,11428,5,200,281,389,496,1396,8661
2019-11-13,11406,5,200,280,391,499,1393,8638
2019-11-14,11407,5,206,279,391,499,1396,8631
2019-11-15,11389,5,212,279,391,499,1386,8617
2019-11-19,11388,5,217,279,391,499,1382,8615
2019-11-20,11387,5,240,278,392,499,1385,8588
2019-11-21,11350,5,245,269,392,497,1383,8559
2019-11-22,11289,5,252,266,391,496,1383,8496
2019-11-25,11257,5,248,271,391,499,1374,8469
2019-11-26,11232,5,265,268,388,499,1364,8443
2019-11-27,11169,5,281,266,388,498,1360,8371
2019-11-28,11125,5,280,266,387,499,1363,8325
2019-11-29,11040,5,252,266,387,499,1355,8276
2019-12-02,10993,5,248,266,386,491,1350,8247
2019-12-03,10971,5,251,265,386,480,1350,8234
2019-12-04,10941,5,233,265,386,480,1351,8221
2019-12-05,10917,5,237,265,386,480,1351,8193
2019-12-06,10902,5,261,263,386,480,1343,8164
2019-12-09,10808,5,209,261,385,479,1356,8113
2019-12-10,10774,5,200,259,385,479,1355,8091
2019-12-11,10687,5,201,257,384,488,1352,8000
2019-12-12,10681,5,207,257,394,496,1351,7971
2019-12-13,10646,5,221,255,386,495,1349,7935
2019-12-16,10572,5,222,254,385,495,1336,7875
2019-12-17,10582,5,236,254,384,492,1336,7875
2019-12-18,10539,5,250,253,383,492,1333,7823
2019-12-19,10589,5,256,253,382,492,1323,7878
2019-12-20,10549,5,266,253,382,491,1327,7825
2019-12-23,10508,5,272,252,382,490,1320,7787
2019-12-26,10464,5,299,249,382,491,1318,7720
2019-12-27,10445,5,316,248,380,490,1311,7695
2019-12-30,10314,5,267,246,379,485,1305,7627
2020-01-02,10296,5,267,246,379,484,1297,7618
2020-01-03,10242,5,255,245,378,484,1309,7566
2020-01-06,10162,5,198,245,378,484,1310,7542
2020-01-07,10079,5,160,239,376,489,1317,7493
2020-01-08,10027,5,152,238,375,489,1316,7452
2020-01-09,10019,5,168,236,383,489,1313,7425
2020-01-10,10023,5,172,236,383,489,1315,7423
2020-01-13,9994,5,173,236,382,486,1312,7400
2020-01-14,9992,5,175,235,382,492,1317,7386
2020-01-15,10038,5,186,235,382,494,1322,7414
2020-01-16,10062,5,194,235,382,494,1324,7428
2020-01-17,10047,5,198,235,381,494,1321,7413
2020-01-20,10025,5,198,233,381,489,1319,7400
2020-01-21,9974,5,204,233,381,489,1322,7340
2020-01-22,9964,5,211,229,380,489,1316,7334
2020-01-23,9959,5,213,229,380,489,1317,7326
2020-01-24,9932,5,218,229,381,489,1318,7292
2020-01-27,9933,5,215,229,381,489,1317,7297
2020-01-28,9944,5,224,229,380,488,1316,7302
2020-01-29,9920,5,226,228,380,488,1314,7279
2020-01-30,9922,5,223,228,380,489,1318,7279
2020-01-31,9877,5,193,228,379,488,1311,7273
2020-02-03,9875,5,190,229,379,486,1352,7234
2020-02-04,9874,5,186,227,379,483,1351,7243
2020-02-05,9846,5,159,224,378,483,1351,7246
2020-02-06,9883,5,191,227,378,482,1351,7249
2020-02-07,9819,5,190,226,378,481,1314,7225
2020-02-10,9773,5,155,224,378,480,1313,7218
2020-02-11,9729,5,155,222,378,479,1309,7181
2020-02-12,9705,5,155,222,378,474,1309,7162
2020-02-13,9747,5,160,222,378,482,1308,7192
2020-02-14,9720,5,164,222,380,482,1307,7160
2020-02-17,9713,5,166,221,379,481,1304,7157
2020-02-18,9703,5,175,221,379,473,1292,7158
2020-02-19,9698,5,183,220,379,474,1288,7149
2020-02-20,9655,5,186,222,378,474,1295,7095
2020-02-21,9651,5,191,221,378,474,1298,7084
2020-02-26,9603,5,190,221,378,473,1295,7041
2020-02-27,9584,5,196,221,378,472,1297,7015
2020-02-28,9500,5,167,230,378,471,1266,6983
2020-03-02,9537,5,179,230,377,469,1284,6993
2020-03-03,9523,5,179,230,377,478,1294,6960
2020-03-04,9483,5,148,230,377,477,1293,6953
2020-03-05,9513,5,175,228,377,481,1293,6954
2020-03-06,9505,5,175,228,377,481,1293,6946
2020-03-09,9458,5,145,228,376,480,1293,6931
2020-03-10,9436,5,142,228,376,485,1290,6910
2020-03-11,9406,5,140,227,376,481,1294,6883
2020-03-12,9260,5,141,227,376,480,1293,6738
2020-03-13,9237,5,144,227,375,479,1292,6715
2020-03-16,9188,5,144,224,375,479,1289,6672
2020-03-17,9157,5,148,224,374,478,1289,6639
2020-03-18,9097,5,149,224,374,477,1285,6583
2020-03-19,9106,5,148,224,374,476,1313,6566
2020-03-20,9078,5,149,224,374,475,1309,6542
2020-03-25,9030,5,146,224,374,474,1299,6508
2020-03-26,9002,5,148,224,373,470,1300,6482
2020-03-27,9001,5,148,224,373,469,1300,6482
2020-03-30,8938,5,110,224,373,476,1278,6472
2020-04-01,8966,5,146,224,373,476,1295,6447
2020-04-02,8908,5,145,224,373,475,1265,6421
2020-04-03,8919,5,147,222,372,473,1283,6417
2020-04-06,8900,5,147,225,372,473,1280,6398
2020-04-07,8868,5,147,225,371,472,1276,6372
2020-04-08,8884,5,145,227,371,472,1274,6390
2020-04-13,8778,5,125,227,371,472,1261,6317
2020-04-14,8766,5,124,222,370,470,1253,6322
2020-04-15,8725,5,116,227,370,496,1268,6243
2020-04-16,8717,5,117,227,370,495,1267,6236
2020-04-17,8682,5,118,227,369,494,1265,6204
2020-04-20,8623,5,118,227,369,492,1256,6156
2020-04-21,8579,5,121,227,369,491,1250,6116
2020-04-22,8578,5,121,227,368,490,1250,6117
2020-04-23,8534,5,121,227,368,490,1251,6072
2020-04-24,8507,5,121,227,367,489,1247,6051
2020-04-27,8471,5,114,227,367,488,1246,6024
2020-04-28,8445,5,115,227,367,488,1239,6004
2020-04-29,8393,5,115,226,368,482,1241,5956
2020-04-30,8254,5,68,228,365,465,1218,5905
2020-05-04,8273,5,88,228,365,478,1236,5873
2020-05-05,8278,5,89,228,365,492,1238,5861
2020-05-06,8228,5,58,228,365,491,1237,5844
2020-05-07,8214,5,57,228,365,491,1236,5832
2020-05-08,8177,5,55,228,364,490,1234,5801
2020-05-11,8173,5,81,227,364,489,1234,5773
2020-05-12,8148,5,81,227,363,489,1233,5750
2020-05-13,8118,5,83,227,363,488,1233,5719
2020-05-14,8097,5,84,227,363,487,1229,5702
2020-05-15,8084,5,84,227,363,487,1225,5693
2020-05-18,8042,5,86,226,363,460,1224,5678
2020-05-19,8037,5,87,227,363,459,1224,5672
2020-05-20,8008,5,89,227,363,461,1224,5639
2020-05-21,7958,5,88,227,362,460,1222,5594
2020-05-22,7942,5,89,225,362,459,1212,5590
2020-05-26,7914,5,87,224,362,452,1211,5573
2020-05-27,7890,5,90,224,362,451,1210,5548
2020-05-28,7859,5,88,224,362,452,1222,5506
2020-05-29,7769,5,54,224,362,452,1200,5472
2020-06-01,7787,5,82,224,362,445,1216,5453
2020-06-02,7730,5,52,224,362,445,1214,5428
2020-06-03,7715,5,54,223,362,451,1214,5406
2020-06-04,7708,5,55,223,361,451,1212,5401
2020-06-05,7678,5,56,223,361,450,1212,5371
2020-06-08,7692,5,83,223,361,449,1210,5361
2020-06-09,7663,5,83,223,361,449,1211,5331
2020-06-10,7647,5,85,223,361,447,1210,5316
2020-06-11,7631,5,86,221,360,447,1209,5303
2020-06-12,7610,5,88,221,359,446,1217,5274
2020-06-16,7560,5,91,221,357,445,1207,5234
2020-06-17,7538,5,94,221,355,444,1206,5213
2020-06-18,7500,5,97,221,353,444,1206,5174
2020-06-19,7490,5,99,221,351,443,1203,5168
2020-06-22,7444,5,102,220,351,442,1203,5121
2020-06-23,7398,5,105,219,350,437,1189,5093
2020-06-24,7395,5,117,219,350,435,1185,5084
2020-06-25,7345,5,116,207,349,433,1184,5051
2020-06-26,7317,5,119,207,348,431,1181,5026
2020-06-29,7286,5,118,207,349,429,1183,4995
2020-06-30,7181,5,96,208,348,435,1173,4916
2020-07-01,7225,5,125,207,351,435,1188,4914
2020-07-02,7211,5,124,207,352,434,1186,4903
2020-07-03,7153,5,91,207,352,434,1182,4882
2020-07-06,7154,5,110,206,352,433,1181,4867
2020-07-07,7130,5,109,206,352,432,1180,4846
2020-07-08,7106,5,108,205,352,432,1176,4828
2020-07-13,6999,5,96,205,352,431,1140,4770
2020-07-14,6970,5,99,205,351,432,1138,4740
2020-07-15,6934,5,100,205,350,431,1138,4705
2020-07-16,6908,5,101,205,348,425,1136,4688
2020-07-17,6888,5,104,205,350,424,1137,4663
2020-07-20,6862,5,105,205,350,422,1135,4640
2020-07-21,6831,5,110,190,349,422,1133,4622
2020-07-22,6818,5,113,189,349,421,1134,4607
2020-07-23,6795,5,113,189,349,420,1132,4587
2020-07-24,6777,5,115,189,349,420,1131,4568
2020-07-27,6754,5,110,189,348,419,1132,4551
2020-07-28,6754,5,116,189,348,418,1131,4547
2020-07-29,6735,5,120,189,348,417,1130,4526
2020-07-30,6668,5,119,189,348,417,1112,4478
2020-07-31,6600,5,87,190,347,421,1086,4464
2020-08-03,6596,5,105,189,347,415,1103,4432
2020-08-04,6569,5,70,189,347,420,1101,4437
2020-08-05,6563,5,71,189,347,420,1101,4430
2020-08-06,6554,5,70,189,346,420,1100,4424
2020-08-07,6538,5,71,189,346,419,1100,4408
2020-08-10,6532,5,96,189,346,419,1099,4378
2020-08-11,6515,5,98,179,345,418,1098,4372
2020-08-12,6505,5,100,179,344,418,1097,4362
2020-08-13,6463,5,102,179,344,416,1098,4319
2020-08-14,6441,5,105,179,343,416,1098,4295
2020-08-18,6416,5,108,179,343,418,1141,4222
2020-08-19,6390,5,113,179,343,418,1130,4202
2020-08-20,6365,5,114,179,342,410,1129,4186
2020-08-21,6362,5,117,179,342,409,1128,4182
2020-08-24,6340,5,116,179,341,408,1127,4164
2020-08-25,6332,5,120,179,345,408,1124,4151
2020-08-26,6318,5,123,169,345,407,1124,4145
2020-08-27,6302,5,121,169,345,406,1123,4133
2020-08-28,6301,5,125,169,345,405,1122,4130
2020-08-31,6168,5,90,120,341,407,1081,4124
2020-09-01,6221,5,118,119,340,408,1100,4131
2020-09-02,6166,5,75,119,341,407,1100,4119
2020-09-03,6162,5,78,119,341,407,1100,4112
2020-09-04,6146,5,79,119,340,407,1096,4100
2020-09-07,6169,5,110,119,340,406,1095,4094
2020-09-08,6174,5,110,118,340,405,1088,4108
2020-09-09,6162,5,111,118,339,405,1082,4102
2020-09-10,6156,5,113,118,338,405,1081,4096
2020-09-11,6148,5,116,117,337,403,1078,4092
2020-09-14,6126,5,119,111,337,404,1068,4082
2020-09-15,6111,5,125,117,337,403,1062,4062
2020-09-16,6094,5,129,116,336,403,1060,4045
2020-09-17,6071,5,133,116,336,402,1058,4021
2020-09-18,6064,5,137,116,336,398,1057,4015
2020-09-21,6052,5,138,116,335,397,1057,4004
2020-09-22,6051,5,141,116,335,397,1057,4000
2020-09-23,6080,5,143,116,334,397,1057,4028
2020-09-24,6074,5,141,116,334,396,1057,4025
2020-09-25,6062,5,140,116,334,394,1053,4020
2020-09-28,6016,5,137,116,334,392,1050,3982
2020-09-29,6007,5,135,115,331,396,1046,3979
2020-09-30,5922,5,106,115,331,397,1022,3946
2020-10-01,5972,5,133,115,331,395,1037,3956
2020-10-02,5945,5,136,115,331,394,1032,3932
2020-10-05,5861,5,72,115,331,393,1031,3914
2020-10-06,5845,5,73,110,331,393,1031,3902
2020-10-07,5874,5,115,109,330,393,1029,3893
2020-10-08,5864,5,112,110,330,394,1030,3883
2020-10-09,5838,5,112,108,330,394,1029,3860
2020-10-13,5798,5,92,108,330,393,1021,3849
2020-10-14,5791,5,93,108,330,393,1021,3841
2020-10-15,5780,5,94,108,329,394,1020,3830
2020-10-16,5773,5,95,108,329,393,1020,3823
2020-10-19,5744,5,96,108,328,393,1018,3796
2020-10-20,5746,5,99,108,328,388,1019,3799
2020-10-21,5741,5,102,108,328,388,1018,3792
2020-10-22,5730,5,102,107,326,386,1017,3787
2020-10-23,5701,5,104,107,326,386,1013,3760
2020-10-26,5673,5,103,107,326,385,1013,3734
2020-10-27,5667,5,105,107,325,384,1011,3730
2020-10-28,5651,5,108,107,323,384,1010,3714
2020-10-29,5646,5,105,109,323,383,1012,3709
2020-10-30,5606,5,72,108,323,386,1001,3711
2020-11-02,5625,5,99,108,323,379,1003,3708
2020-11-03,5628,5,99,108,323,384,1003,3706
2020-11-04,5579,5,58,108,322,383,1002,3701
2020-11-05,5622,5,103,108,322,383,1001,3700
2020-11-09,5596,5,91,108,322,384,998,3688
2020-11-10,5591,5,93,108,321,383,998,3683
2020-11-11,5585,5,93,108,321,386,998,3674
2020-11-12,5586,5,94,108,321,387,997,3674
2020-11-13,5586,5,97,108,321,386,996,3673
2020-11-16,5575,5,99,108,320,385,989,3669
2020-11-17,5564,5,103,108,320,382,988,3658
2020-11-18,5564,5,106,108,320,381,987,3657
2020-11-19,5552,5,106,108,320,381,981,3651
2020-11-20,5562,5,109,108,316,381,994,3649
2020-11-24,5514,5,109,108,316,379,990,3607
2020-11-25,5511,5,115,108,316,378,991,3598
2020-11-26,5499,5,114,107,316,376,985,3596
2020-11-27,5489,5,117,108,318,372,981,3588
2020-11-30,5406,5,78,107,317,377,947,3575
2020-12-01,5437,5,108,107,317,377,947,3576
2020-12-02,5394,5,67,107,317,376,947,3575
2020-12-03,5405,5,70,109,316,376,945,3584
2020-12-04,5358,5,71,108,316,377,904,3577
2020-12-09,5389,5,101,108,316,375,909,3575
2020-12-10,5382,5,105,107,316,375,908,3566
2020-12-11,5351,5,85,107,327,378,902,3547
2020-12-14,5358,5,86,107,326,377,903,3554
2020-12-15,5370,5,93,107,310,373,917,3565
2020-12-16,5334,5,96,107,310,373,898,3545
2020-12-17,5313,5,99,107,308,370,883,3541
2020-12-18,5310,5,101,107,308,370,881,3538
2020-12-21,5304,5,102,106,307,370,881,3533
2020-12-22,5289,5,105,106,304,363,878,3528
2020-12-23,5279,5,108,106,304,363,873,3520
2020-12-28,5323,5,107,106,303,361,874,3567
2020-12-29,5353,5,109,106,302,360,873,3598
2020-12-30,5339,5,116,100,302,357,871,3588
2021-01-04,5302,5,95,100,301,363,852,3586
2021-01-05,5241,5,93,100,300,352,851,3540
2021-01-06,5206,5,71,100,300,351,846,3533
2021-01-07,5200,5,72,100,300,351,846,3526
2021-01-08,5197,5,72,99,300,350,846,3525
2021-01-11,5149,5,55,99,300,349,852,3489
2021-01-12,5147,5,76,99,299,349,844,3475
2021-01-13,5132,5,75,99,299,348,843,3463
2021-01-14,5131,5,76,99,298,348,850,3455
2021-01-15,5107,5,78,99,298,351,829,3447
2021-01-18,5125,5,79,99,298,349,852,3443
2021-01-19,5105,5,84,99,298,349,832,3438
2021-01-20,5082,5,87,98,298,344,832,3418
2021-01-21,5078,5,88,98,298,343,832,3414
2021-01-22,5083,5,90,94,296,343,850,3405
2021-01-25,5073,0,89,94,296,341,850,3403
2021-01-26,5082,0,94,94,296,341,848,3409
2021-01-27,5097,0,94,94,296,341,865,3407
2021-01-28,5085,0,92,94,296,337,867,3399
2021-01-29,5074,0,102,95,296,336,860,3385
2021-02-01,5028,0,82,95,293,335,849,3374
2021-02-02,5047,0,83,95,293,344,867,3365
2021-02-03,5018,0,64,95,292,344,855,3368
2021-02-04,5026,0,65,95,294,343,857,3372
2021-02-05,5055,0,88,95,294,343,859,3376
2021-02-08,5052,0,71,95,292,342,880,3372
2021-02-09,5026,0,70,95,292,342,859,3368
2021-02-10,5034,0,71,94,294,341,858,3376
