Fecha;M2;Cuenta Corriente;Caja de Ahorros;Circulante en poder del público
2021-08-26;5740374;2141093;1690827;1908454
2021-08-27;5742489;2090750;1742706;1909033
2021-08-30;5832681;2154083;1763128;1915470
2021-08-31;5799015;2025252;1860282;1913481
2021-09-01;5781821;1948407;1917551;1915863
2021-09-02;5737469;1909631;1905280;1922558
2021-09-03;5778992;1900806;1945784;1932402
2021-09-06;5787679;1895732;1935828;1956119
2021-09-07;5740163;1868313;1913448;1958402
2021-09-08;5823436;1954158;1909619;1959659
2021-09-09;5781805;1958580;1861443;1961782
2021-09-10;5791077;2006741;1823074;1961262
2021-09-13;5834769;2077006;1792020;1965743
2021-09-14;5832820;2084240;1792643;1955937
2021-09-15;5887246;2152211;1784201;1950834
2021-09-16;5814332;2085356;1776444;1952532
2021-09-17;5795555;2078729;1771326;1945500
2021-09-20;5876092;2181588;1748983;1945521
2021-09-21;5863816;2179733;1745501;1938582
2021-09-22;5928696;2214729;1775985;1937982
2021-09-23;5933074;2218489;1776037;1938548
2021-09-24;5916180;2195552;1781254;1939374
2021-09-27;5957863;2219357;1791044;1947462
2021-09-28;5990955;2235808;1810143;1945004
2021-09-29;6040411;2235505;1864820;1940086
2021-09-30;6018067;2133121;1943349;1941597
2021-10-01;6023325;2044140;2029972;1949213
2021-10-04;6139375;2157286;2013564;1968525
2021-10-05;6119818;2108266;2037618;1973934
2021-10-06;6133629;2066226;2084805;1982598
2021-10-07;6040572;2020562;2027021;1992989
2021-10-12;5952911;2077844;1867139;2007928
2021-10-13;6041775;2216529;1832742;1992504
2021-10-14;6056434;2234745;1835314;1986375
2021-10-15;6139795;2346000;1811816;1981979
2021-10-18;6102523;2351019;1767810;1983694
2021-10-19;6110110;2336384;1799423;1974303
2021-10-20;6180429;2409069;1802743;1968617
2021-10-21;6171226;2403281;1800059;1967886
2021-10-22;6162725;2390282;1801332;1971111
2021-10-25;6197625;2429848;1788887;1978890
2021-10-26;6200483;2436657;1786324;1977502
2021-10-27;6250400;2432357;1839419;1978624
2021-10-28;6406097;2518652;1905098;1982347
2021-10-29;6410162;2416679;2000631;1992852
2021-11-01;6433563;2357380;2063547;2012636
2021-11-02;6388282;2322345;2051487;2014450
2021-11-03;6483389;2402170;2060615;2020604
2021-11-04;6482126;2325994;2127078;2029054
2021-11-05;6471698;2310066;2120761;2040871
2021-11-08;6328232;2292539;1974285;2061408
2021-11-09;6299582;2279147;1960666;2059769
2021-11-10;6330743;2366020;1905165;2059558
2021-11-11;6437593;2446259;1924794;2066540
2021-11-12;6456959;2464051;1921933;2070975
2021-11-15;6501089;2528142;1896731;2076216
2021-11-16;6424188;2484486;1872440;2067262
2021-11-17;6462329;2484382;1914171;2063776
2021-11-18;6503808;2530789;1908154;2064865
2021-11-19;6489898;2491425;1929828;2068645
2021-11-23;6486938;2535053;1876847;2075038
2021-11-24;6539326;2563538;1908830;2066958
2021-11-25;6565624;2580381;1920452;2064791
2021-11-26;6672191;2664792;1942428;2064971
2021-11-29;6751579;2694022;1989957;2067600
2021-11-30;6792004;2638333;2087863;2065808
2021-12-01;6788419;2478680;2239300;2070439
2021-12-02;6707778;2406055;2214850;2086873
2021-12-03;6796888;2399879;2295078;2101931
2021-12-06;6814733;2398550;2281974;2134209
2021-12-07;6935146;2539732;2250816;2144598
2021-12-09;6835475;2507555;2165969;2161951
2021-12-10;6861458;2548381;2148126;2164951
2021-12-13;6821947;2637567;2011566;2172814
2021-12-14;6906781;2689273;2045698;2171810
2021-12-15;6909174;2653199;2078273;2177702
2021-12-16;6994636;2702639;2102195;2189802
2021-12-17;7133817;2633342;2287100;2213375
2021-12-20;7269462;2662905;2346755;2259802
2021-12-21;7322999;2667046;2371329;2284624
2021-12-22;7279975;2615859;2344532;2319584
2021-12-23;7520091;2763466;2407580;2349045
2021-12-27;7602823;2857334;2364218;2381271
2021-12-28;7564390;2834013;2344843;2385534
2021-12-29;7648461;2818329;2431028;2399104
2021-12-30;7839332;2932049;2492238;2415045
2022-01-03;7823925,3;2840381;2559302;2424242,3
2022-01-04;7758616;2806725;2531118;2420773
2022-01-05;7690732;2736890;2529589;2424253
2022-01-06;7687570;2678835;2581995;2426740
2022-01-07;7597222;2645957;2519626;2431639
2022-01-10;7442295;2644062;2357114;2441119
2022-01-11;7499009;2762341;2310201;2426467
2022-01-12;7532120;2813361;2299672;2419087
2022-01-13;7568672;2859254;2294074;2415344
2022-01-14;7528422;2845762;2267308;2415352
2022-01-17;7448397;2821096;2213086;2414215
2022-01-18;7432060;2818334;2204773;2408953
2022-01-19;7484243;2881077;2199907;2403259
2022-01-20;7479158;2892414;2185056;2401688
2022-01-21;7476154,4;2886372;2190349;2399433,4
2022-01-24;7439848;2912202;2124368;2403278
2022-01-25;7426281;2913672;2116477;2396132
2022-01-26;7470599;2903133;2173800;2393666
2022-01-27;7497125;2888199;2215169;2393757
2022-01-28;7508620;2811676;2301305;2395639
2022-01-31;7484293;2751076;2319558;2413659
2022-02-01;7427177;2636292;2384768;2406117
