Fecha;Dólar Futuro;REM;Ritmo últimas 10 ruedas;Suba de 30% en el año;Suba de 40% en el año;Suba de 50% en el año;Suba de 60% en el año;Suba de 70% en el año
2022-06-20;125,390909090909;128,750818627076;115,031454430567;116,219825721672;119,882318209318;123,395685792724;126,775371947736;130,034368796929
2022-06-21;125,604545454545;128,947305671867;115,105926527759;116,303666503247;119,995583145552;123,53793989616;126,946197321775;130,233364554056
2022-06-22;125,818181818182;129,143792716658;115,180446838661;116,387567767417;120,108955094613;123,680357994227;127,117252877024;130,43266484076
2022-06-23;126,031818181818;129,34027976145;115,255015394488;116,471529557813;120,222434157608;123,822940275983;127,288538923643;130,632270123073
2022-06-24;126,245454545455;129,536766806241;115,329632226474;116,555551918101;120,336020435736;123,965686930703;127,460055772212;130,832180867739
2022-06-27;126,459090909091;129,733253851032;115,553772692026;116,807982855414;120,677423574375;124,39491502868;127,975994241685;131,433750554021
2022-06-28;126,672727272727;129,929740895823;115,628582941391;116,892247932529;120,791439726967;124,538321072382;128,14843741222;131,634887829846
2022-06-29;126,886363636364;130,126227940614;115,703441623389;116,976573798326;120,905563602136;124,681892438704;128,321112943888;131,836332912484
2022-06-30;127,1;130,322714985405;115,778348769375;117,060960496656;121,019795301659;124,825629318237;128,494021149788;132,03808627298
2022-07-01;127,309523809524;130,577838292415;115,853304410725;117,145408071405;121,134134927408;124,969531901787;128,667162343441;132,240148383102
2022-07-04;127,519047619048;130,832961599424;116,078462621022;117,399116493481;121,477802382179;125,40223578793;129,187986992455;132,848191939734
2022-07-05;127,728571428571;131,088084906433;116,153612557994;117,483808013382;121,592574733484;125,546803100039;129,362063280778;133,05149378049
2022-07-06;127,938095238095;131,343208213443;116,228811147514;117,568560629599;121,707455521822;125,691537073512;129,536374130803;133,255106740561
2022-07-07;128,147619047619;131,598331520452;116,30405842108;117,653374386207;121,822444849647;125,836437900482;129,710919858594;133,459031296062
2022-07-08;128,357142857143;131,853454827462;116,379354410211;117,738249327313;121,937542819505;125,981505773302;129,885700780641;133,663267923839
2022-07-11;128,566666666667;132,108578134471;116,605534986482;117,993241699158;122,28348960822;126,417713593726;130,411457883612;134,277855020218
2022-07-12;128,77619047619;132,36370144148;116,681026153465;118,078361819957;122,399023173635;126,56345157792;130,587182756114;134,483344720151
2022-07-13;128,985714285714;132,61882474849;116,75656619391;118,163543346263;122,514665895281;126,709357573064;130,763144411729;134,689148887551
2022-07-14;129,195238095238;132,873948055499;116,832155139459;118,248786322375;122,630417876288;126,855431772844;130,939343169512;134,895268003655
2022-07-15;129,404761904762;133,129071362509;116,907793021773;118,334090792623;122,746279219884;127,001674371173;131,115779348951;135,101702550441
2022-07-18;129,614285714286;133,384194669518;117,135000606231;118,59037361196;123,094520459956;127,441414499913;131,646515618532;135,72290360572
2022-07-19;129,82380952381;133,639317976527;117,210834552632;118,675924502689;123,210820288145;127,58833263602;131,823904688081;135,930604709762
2022-07-20;130,033333333333;133,894441283537;117,286717594413;118,761537109683;123,327229996531;127,735420143589;132,001532783189;136,138623665452
2022-07-21;130,242857142857;134,149564590546;117,36264976336;118,847211477463;123,443749688927;127,882677217876;132,179400225935;136,346960959208
2022-07-22;130,452380952381;134,404687897556;117,438631091277;118,932947650585;123,560379469247;128,030104054364;132,357507338831;136,555617078195
2022-07-25;130,661904761905;134,659811204565;117,666870347212;119,190527448019;123,910930378355;128,473405095222;132,893269930068;137,183503269352
2022-07-26;130,871428571429;134,914934511574;117,743048629475;119,276511288689;124,028001551466;128,621512939834;133,07233895739;137,393439575814
2022-07-27;131,080952380952;135,170057818584;117,819276230044;119,362557157953;124,145183333541;128,769791527439;133,251649273956;137,603697154527
2022-07-28;131,290476190476;135,425181125593;117,895553180847;119,448665100559;124,262475829082;128,918241054874;133,431201204894;137,814276497142
2022-07-29;131,5;135,680304432602;117,971879513835;119,534835161285;124,379879142693;129,066861719202;133,610995075771;138,025178096067
2022-08-01;131,721739130435;135,935427739612;118,201155125713;119,793718500472;124,732755039445;129,513752507607;134,15183159029;138,659821366061
2022-08-02;131,94347826087;136,190551046621;118,277679307349;119,880137482126;124,850602673332;129,663059694704;134,332596485375;138,872016929365
2022-08-03;132,165217391304;136,445674353631;118,354253031228;119,966618806283;124,968561649784;129,81253900743;134,513604954826;139,084537222333
2022-08-04;132,386956521739;136,70079766064;118,430876329424;120,053162517919;125,086632073996;129,962190644217;134,69485732685;139,297382741908
2022-08-05;132,608695652174;136,955920967649;118,507549234033;120,139768662039;125,204814051266;130,112014803724;134,876353930099;139,510553985795
2022-08-08;132,830434782609;137,211044274659;118,737865907588;120,399962139851;125,560030355868;130,562524408606;135,422312420335;140,152027051807
2022-08-09;133,052173913043;137,466167581668;118,814737559207;120,486818464619;125,678659600316;130,713040650181;135,604789243846;140,36650618524
2022-08-10;133,273913043478;137,721290888678;118,891658978024;120,57373744739;125,797400925795;130,863730411218;135,787511948487;140,581313542956
2022-08-11;133,495652173913;137,976414195687;118,968630196257;120,660719133365;125,916254438199;131,014593891756;135,970480865573;140,796449627248
2022-08-12;133,717391304348;138,231537502696;119,045651246148;120,747763567778;126,035220243523;131,165631292062;136,153696326868;141,011914941177
2022-08-15;133,939130434783;138,486660809706;119,277013708485;121,009273814474;126,392792478455;131,619789017747;136,704825300337;141,660291302945
2022-08-16;134,160869565217;138,741784116715;119,354234407828;121,096569695632;126,512208517404;131,771524104439;136,889030265041;141,877078581443
2022-08-17;134,382608695652;138,996907423725;119,431505100345;121,183928551887;126,631737380748;131,923434115712;137,073483439483;142,094197616452
2022-08-18;134,604347826087;139,252030730734;119,508825818401;121,271350428671;126,751379175084;132,075519253226;137,258185158119;142,311648915671
2022-08-19;134,826086956522;139,507154037743;119,586196594383;121,358835371446;126,871134007108;132,227779718869;137,443135755853;142,529432987574
2022-08-22;135,047826086957;139,762277344753;119,818609594068;121,621669050837;127,231077797802;132,685615106981;137,999484179458;143,184786935813
2022-08-23;135,269565217391;140,017400651762;119,896180926042;121,709406712861;127,351285849574;132,838578908711;138,185433651662;143,403907198778
2022-08-24;135,491304347826;140,272523958771;119,973802478191;121,797207668682;127,471607474035;132,991719051521;138,371633684269;143,623362788496
2022-08-25;135,713043478261;140,527647265781;120,051474283027;121,885071963962;127,592042778489;133,145035738701;138,558084614898;143,843154218129
2022-08-26;135,934782608696;140,78277057279;120,129196373086;121,972999644392;127,712591870342;133,298529173778;138,744786781628;144,063282001621
2022-08-29;136,15652173913;141,0378938798;120,362664680248;122,237163454013;128,074922945861;133,760072005162;139,306404086012;144,725688626534
2022-08-30;136,378260869565;141,293017186809;120,440588236954;122,325345132637;128,195928263387;133,914274471775;139,494114587023;144,947166980682
2022-08-31;136,6;141,548140493818;120,518562241868;122,413590425371;128,317047906861;134,068654707436;139,68207802136;145,168984270247
2022-09-01;136,809090909091;141,803263800828;120,59658672765;122,501899378106;128,438281984296;134,223212917083;139,870294729842;145,39114101391
2022-09-02;137,018181818182;142,058387107837;120,674661726981;122,590272036768;128,559630603812;134,377949305889;140,058765053748;145,613637731149
2022-09-05;137,227272727273;142,313510414847;120,909190133408;122,855772708049;128,924364797542;134,843229602548;140,625701137687;146,283172931031
2022-09-06;137,436363636364;142,568633721856;120,987467514178;122,94440065032;129,046172668594;134,998680764461;140,815189345273;146,507034753268
2022-09-07;137,645454545455;142,823757028865;121,065795572224;123,033092528635;129,168095623846;135,154311134954;141,004932881582;146,731239158418
2022-09-08;137,854545454545;143,078880335875;121,144174340353;123,121848389119;129,290133772031;135,310120920625;141,194932090663;146,955786670746
2022-09-09;138,063636363636;143,334003642884;121,222603851398;123,210668277926;129,412287221982;135,466110328308;141,385187317023;147,18067781532
2022-09-12;138,272727272727;143,589126949894;121,458197170635;123,477512576362;129,779440472322;135,935158355356;141,957492551856;147,857418305259
2022-09-13;138,481818181818;143,844250256903;121,536829982063;123,566589040701;129,902056219742;136,09186832421;142,148775301734;148,083689245585
2022-09-14;138,690909090909;144,099373563912;121,615513700873;123,655729764646;130,024787814645;136,248758952833;142,340315798418;148,310306455575
2022-09-15;138,9;144,354496870922;121,694248360025;123,744934794556;130,147635366483;136,405830449495;142,532114389213;148,537270465136
2022-09-16;139,109090909091;144,609620177931;121,773033992498;123,834204176821;130,270598984813;136,563083022707;142,724171421893;148,764581804986
2022-09-19;139,318181818182;144,86474348494;122,00969705995;124,102398902146;130,640187335871;137,035929290339;143,301896656;149,448605125646
2022-09-20;139,527272727273;145,11986679195;122,088686915922;124,191926158401;130,763616317803;137,193908259657;143,494990943327;149,677311110099
2022-09-21;139,736363636364;145,374990098959;122,167727910431;124,281517999463;130,887161915563;137,352069351683;143,688345418444;149,906367090642
2022-09-22;139,945454545455;145,630113405969;122,246820076584;124,371174471925;131,01082423933;137,510412776376;143,881960431944;150,135773602885
2022-09-23;140,154545454545;145,885236712978;122,32596344751;124,460895622412;131,134603399385;137,668938743933;144,075836334895;150,365531183256
2022-09-26;140,363636363636;146,140360019987;122,563701120534;124,730447608772;131,50664300168;138,145614009409;144,659032898214;151,056915709767
2022-09-27;140,572727272727;146,395483326997;122,643049642269;124,820427938279;131,630890611807;138,304872255257;144,8539558791;151,288082943391
2022-09-28;140,781818181818;146,650606634006;122,722449534742;124,91047317944;131,755255611202;138,464314098601;145,049141511877;151,519603939634
2022-09-29;140,990909090909;146,905729941016;122,801900831212;125,000583379083;131,879738110776;138,623939751098;145,244590150459;151,751479239868
2022-09-30;141,2;147,160853248025;122,881403564959;125,090758584068;132,004338221541;138,783749424648;145,440302149236;151,983709386296
2022-10-03;141,419047619048;147,415976555034;123,120220722969;125,361674700194;132,378845332709;139,264284694291;146,029021857823;152,68253433723
2022-10-04;141,638095238095;147,671099862044;123,199929539044;125,452110395835;132,503917000485;139,42483257595;146,225790850855;152,916189307079
2022-10-05;141,857142857143;147,926223169053;123,279689959114;125,54261133163;132,629106836101;139,585565541834;146,422824983215;153,150201846607
2022-10-06;142,07619047619;148,181346476062;123,359502016588;125,633177554644;132,754414951201;139,746483805315;146,620124612168;153,384572503015
2022-10-07;142,295238095238;148,436469783072;123,439365744898;125,723809111975;132,879841457535;139,907587580008;146,817690095462;153,619301824342
2022-10-10;142,514285714286;148,691593090081;123,679267289466;125,99609626136;133,256832443037;140,392014111223;147,411985256095;154,325647270794
2022-10-11;142,733333333333;148,946716397091;123,759338035852;126,086989627619;133,382733633929;140,553862071861;147,610617743876;154,561816748962
2022-10-12;142,952380952381;149,2018397041;123,839460620551;126,177948564196;133,508753776394;140,715896615492;147,809517881978;154,798347644843
2022-10-13;143,171428571429;149,456963011109;123,919635077121;126,268973118392;133,634892982818;140,878117957216;148,00868603105;155,035240511526
2022-10-14;143,390476190476;149,712086318119;123,999861439146;126,360063337545;133,761151365693;141,040526312379;148,208122552228;155,272495902946
2022-10-17;143,609523809524;149,967209625128;124,240852294097;126,633728458617;134,140642699533;141,528875615687;148,808045967057;155,986442777706
2022-10-18;143,828571428571;150,222332932138;124,321286614197;126,725081811642;134,267378915255;141,692034183036;149,008559597756;156,225153824403
2022-10-19;144,047619047619;150,477456239147;124,401773007989;126,816501066818;134,394234871482;141,855380844285;149,20934341355;156,464230178256
2022-10-20;144,266666666667;150,732579546156;124,482311509185;126,907986271688;134,521210681346;142,018915816274;149,410397778504;156,703672398306
2022-10-21;144,485714285714;150,987702853166;124,562902151521;126,999537473825;134,648306458084;142,182639316091;149,611723057174;156,943481044451
2022-10-24;144,704761904762;151,242826160175;124,804987263038;127,274587540127;135,030314723529;142,674943157179;150,217328028408;157,665111151277
2022-10-25;144,92380952381;151,497949467185;124,885786807715;127,366403207787;135,157891502284;142,839422944225;150,419740617331;157,906391117922
2022-10-26;145,142857142857;151,753072774194;124,966638662532;127,458285111111;135,28558881571;143,004092348311;150,62242595013;158,148040323024
2022-10-27;145,361904761905;152,008196081203;125,047542861355;127,550233297881;135,413406777687;143,168951588033;150,825384394316;158,39005933164
2022-10-28;145,580952380952;152,263319388213;125,128499438073;127,642247815915;135,541345502205;143,334000882238;151,028616317899;158,632448709692
2022-10-31;145,8;152,518442695222;125,371683774799;127,918689836279;135,925887392507;143,830291284021;151,639956652544;159,361844732685
2022-11-01;146,027272727273;152,773566002231;125,452850202412;128,010970158223;136,054310309231;143,99610298969;151,844286183719;159,605721265044
2022-11-02;146,254545454545;153,028689309241;125,534069177687;128,103317051032;136,182854560058;144,162105847874;152,04889104178;159,849971009468
2022-11-03;146,481818181818;153,28381261625;125,615340734644;128,19573056273;136,311520259624;144,328300078937;152,253771597723;160,094594537094
2022-11-04;146,709090909091;153,53893592326;125,696664907326;128,288210741376;136,440307522673;144,4946859035;152,45892822304;160,339592419935
2022-11-07;146,936363636364;153,794059230269;125,940953460466;128,566051760107;136,827399841801;144,994995148209;153,076058237682;161,076837933011
2022-11-08;147,163636363636;154,049182537278;126,022488436903;128,658799087825;136,956674508404;145,162149558066;153,28232286545;161,323338974363
2022-11-09;147,390909090909;154,304305844288;126,104076199604;128,751613323305;137,086071313845;145,329496668344;153,48886542758;161,57021724415
2022-11-10;147,618181818182;154,559429151297;126,185716782743;128,844494514814;137,215590373519;145,497036701195;153,69568629858;161,817473319656
2022-11-11;147,845454545455;154,814552458307;126,267410220516;128,937442710655;137,345231802932;145,664769879025;153,902785853461;162,06510777905
2022-11-14;148,072727272727;155,069675765316;126,512808003935;129,216689807705;137,734891466304;146,169130510306;154,525760379087;162,810287255516
2022-11-15;148,3;155,324799072325;126,59471320265;129,309906504587;137,865023531918;146,337638497252;154,733978429722;163,059441049857
2022-11-16;148,527272727273;155,579922379335;126,676671427314;129,403190447833;137,99527854644;146,506340745063;154,942477046888;163,308976132224
2022-11-17;148,754545454545;155,835045686344;126,758682712255;129,496541685955;138,125656626032;146,675237477687;155,15125660864;163,558893086117
2022-11-18;148,981818181818;156,090168993354;126,840747091824;129,589960267498;138,256157886967;146,844328919334;155,36031749354;163,809192495924
2022-11-21;149,209090909091;156,345292300363;127,087259142156;129,87062055865;138,648401922193;147,352773744361;155,989191880412;164,562391318158
2022-11-22;149,436363636364;156,600415607372;127,169536244202;129,964309000047;138,779397073415;147,522646269345;156,199381853746;164,814226413433
2022-11-23;149,663636363636;156,855538914382;127,251866612968;130,058065028123;138,91051598899;147,692714628273;156,409855050709;165,066446900015
2022-11-24;149,890909090909;157,110662221391;127,334250282941;130,151888691636;139,041758785849;147,862979046908;156,620611852933;165,319053367682
2022-11-25;150,118181818182;157,3657855284;127,416687288626;130,245780039377;139,173125581036;148,033439751272;156,831652642568;165,572046407113
2022-11-28;150,345454545455;157,62090883541;127,664318665374;130,527860676425;139,567971128657;148,546001842885;157,466482765143;166,333350876347
2022-11-29;150,572727272727;157,876032142419;127,746969359435;130,622023249707;139,699835089802;148,717249955616;157,67866333621;166,587896127724
2022-11-30;150,8;158,131155449429;127,829673562083;130,716253751707;139,831823636151;148,888695488108;157,891129813165;166,842830917848
2022-12-01;151,009090909091;158,386278756438;127,912431307959;130,810552231429;139,963936885413;149,060338667951;158,103882581258;167,098155842841
2022-12-02;151,218181818182;158,641402063447;127,995242631727;130,904918737911;140,096174955407;149,232179723;158,316922026255;167,353871499741
2022-12-05;151,427272727273;158,896525370457;128,243998417366;131,18842690884;140,493639269648;149,748892421856;158,957764288147;168,123368845948
2022-12-06;151,636363636364;159,151648677466;128,327024399796;131,283066013461;140,626377802994;149,92152726152;159,171954308841;168,380653419125
2022-12-07;151,845454545455;159,406771984476;128,410104133776;131,37777339057;140,759241747841;150,094361119603;159,386432943088;168,63833172312
2022-12-08;152,054545454545;159,661895291485;128,493237654105;131,472549089416;140,892231222679;150,267394225539;159,601200579782;168,896404360472
