Fecha;Pases Pasivos;LELIQ;LEBAC
2015-05-13;10447,67;NA;322511,824025
2015-05-14;12509,03;NA;322511,824025
2015-05-15;15876,22;NA;322511,824025
2015-05-18;16275,48;NA;322511,824025
2015-05-19;19399,36;NA;322511,824025
2015-05-20;17378,05;NA;325759,717025
2015-05-21;21897,82;NA;325759,717025
2015-05-22;21029,7;NA;325759,717025
2015-05-26;21211,77;NA;325759,717025
2015-05-27;23718,33;NA;323336,138025
2015-05-28;33114,25;NA;323336,138025
2015-05-29;33185,28;NA;323336,138025
2015-06-01;15755,99;NA;323288,754107
2015-06-02;13750,76;NA;323288,754107
2015-06-03;14489,69;NA;325296,327107
2015-06-04;14604,73;NA;325296,327107
2015-06-05;17879,77;NA;325296,327107
2015-06-08;14199,85;NA;322996,327107
2015-06-09;14042,19;NA;322996,327107
2015-06-10;11439,05;NA;323008,097108
2015-06-11;12331,8;NA;323008,097108
2015-06-12;14944,26;NA;323008,097108
2015-06-15;15373,75;NA;323008,097108
2015-06-16;17623,13;NA;322973,320183
2015-06-17;21171,26;NA;327694,228181
2015-06-18;21219,23;NA;327759,228181
2015-06-19;24075,56;NA;327759,228181
2015-06-22;24557,3;NA;327759,228181
2015-06-23;24889,44;NA;327679,228181
2015-06-24;15371,46;NA;339239,730181
2015-06-25;34690,18;NA;339439,730181
2015-06-26;30858,63;NA;339439,730181
2015-06-29;34421,57;NA;339439,730181
2015-06-30;37065,15;NA;339439,730181
2015-07-01;20676,45;NA;340848,14118
2015-07-02;16443,58;NA;340848,14118
2015-07-03;10422,01;NA;339248,14118
2015-07-06;20484,79;NA;339248,14118
2015-07-07;17751,57;NA;339248,14118
2015-07-08;19760,37;NA;338999,015183
2015-07-10;17259,42;NA;338999,015183
2015-07-13;18585,91;NA;338999,015183
2015-07-14;16981,03;NA;338239,015183
2015-07-15;18873,76;NA;337626,068183
2015-07-16;20259,89;NA;337526,068183
2015-07-17;18020,4;NA;337526,068183
2015-07-20;16823,2;NA;337526,068183
2015-07-21;15742,71;NA;337526,068183
2015-07-22;15850,7;NA;335832,195184
2015-07-23;16087,23;NA;335832,195184
2015-07-24;29376,39;NA;335832,195184
2015-07-27;26728,89;NA;335045,695184
2015-07-28;22139,46;NA;335655,695184
2015-07-29;25491,69;NA;339429,761182
2015-07-30;31673,81;NA;339944,761182
2015-07-31;23573,99;NA;339649,161182
2015-08-03;12829,24;NA;338758,161182
2015-08-04;9688,81;NA;336458,161182
2015-08-05;13930,52;NA;336526,0655
2015-08-06;15912,02;NA;335838,0655
2015-08-07;17144,77;NA;335838,0655
2015-08-10;14310,82;NA;336943,0655
2015-08-11;10831,89;NA;336943,0655
2015-08-12;12384,15;NA;341176,3835
2015-08-13;12194,77;NA;341176,3835
2015-08-14;10803,96;NA;341176,3835
2015-08-18;15092,48;NA;341176,3835
2015-08-19;10438,68;NA;343688,186501
2015-08-20;19461,97;NA;343688,186501
2015-08-21;21488,52;NA;343688,186501
2015-08-24;21081,47;NA;343978,186501
2015-08-25;17562,86;NA;343978,186501
2015-08-26;19472,95;NA;345961,580501
2015-08-27;19672,1;NA;345961,580501
2015-08-28;20715,48;NA;345961,580501
2015-08-31;35247,83;NA;345961,580501
2015-09-01;10661,39;NA;345961,580501
2015-09-02;13416,67;NA;344764,091
2015-09-03;12632,46;NA;344464,091
2015-09-04;11164,94;NA;344264,091
2015-09-07;12347,78;NA;344199,091
2015-09-08;13010,08;NA;344199,091
2015-09-09;11764,62;NA;346055,056
2015-09-10;11363,42;NA;341855,056
2015-09-11;10203,49;NA;341575,056
2015-09-14;13958,54;NA;341445,056
2015-09-15;12363,36;NA;341445,056
2015-09-16;17427,42;NA;339909,364
2015-09-17;20321,57;NA;339909,364
2015-09-18;19144,89;NA;339509,364
2015-09-21;19514,73;NA;338434,364
2015-09-22;18536,44;NA;338434,364
2015-09-23;21773,07;NA;340182,474999
2015-09-24;22056,47;NA;340182,474999
2015-09-25;25250,14;NA;338982,474999
2015-09-28;30179,28;NA;338982,474999
2015-09-29;26414,08;NA;332891,474999
2015-09-30;29005,87;NA;334621,442999
2015-10-01;12694,6;NA;334621,442999
2015-10-02;16004,98;NA;331371,442999
2015-10-05;14776,96;NA;331371,442999
2015-10-06;15201,18;NA;331371,442999
2015-10-07;15793,58;NA;330282,069
2015-10-08;15526,8;NA;329235,069
2015-10-09;18092,55;NA;329085,069
2015-10-13;15197,83;NA;329085,069
2015-10-14;18214,92;NA;330530,734001
2015-10-15;14830,05;NA;330530,734001
2015-10-16;16222,82;NA;330530,734001
2015-10-19;16304,83;NA;330530,734001
2015-10-20;11938,93;NA;330530,734001
2015-10-21;15291,18;NA;332314,040001
2015-10-22;14835,9;NA;330404,040001
2015-10-23;16845,41;NA;330404,040001
2015-10-26;18356,97;NA;330404,040001
2015-10-27;21108,32;NA;329204,040001
2015-10-28;39176,07;NA;331277,180001
2015-10-29;48883,27;NA;331277,180001
2015-10-30;31908,51;NA;329277,180001
2015-11-02;14856,67;NA;329277,180001
2015-11-03;15214,45;NA;329277,180001
2015-11-04;16047,59;NA;331920,541
2015-11-05;14894,64;NA;326420,541
2015-11-09;17971,12;NA;322220,541
2015-11-10;16620,24;NA;322220,541
2015-11-11;15064,76;NA;324549,083
2015-11-12;15420,44;NA;323491,083
2015-11-13;19847,61;NA;323491,083
2015-11-16;20734,73;NA;320491,083
2015-11-17;21381,54;NA;320491,083
2015-11-18;25217,83;NA;321278,4
2015-11-19;31378,14;NA;319678,4
2015-11-20;38733,83;NA;319678,4
2015-11-23;37717,8;NA;319678,4
2015-11-24;52075,69;NA;319678,4
2015-11-25;51937,31;NA;322913,952
2015-11-26;44449,55;NA;322914,952
2015-11-30;75907,58;NA;322914,952
2015-12-01;18565,94;NA;314763,952
2015-12-02;20269,61;NA;314680,821
2015-12-03;20397,84;NA;303400,821
2015-12-04;20624,62;NA;303400,821
2015-12-09;23617,11;NA;296181,514
2015-12-10;26055,7;NA;296181,514
2015-12-11;29204,44;NA;296181,514
2015-12-14;27310,07;NA;296181,514
2015-12-15;28925,85;NA;296181,514
2015-12-16;37464,02;NA;293409,723
2015-12-17;37653,35;NA;293409,723
2015-12-18;36320,79;NA;293409,723
2015-12-21;50401,34;NA;293771,910723
2015-12-22;48324,93;NA;294178,925437
2015-12-23;43659,45;NA;313651,400656
2015-12-24;46170,28;NA;313651,400656
2015-12-28;45592,14;NA;313954,606238
2015-12-29;44236,65;NA;314431,865213
2015-12-30;41860,46;NA;345123,995518
2015-12-31;26376,64;NA;345123,995518
2016-01-04;30746,09;NA;345286,565954
2016-01-05;30216,82;NA;345679,516335
2016-01-06;28636,91;NA;370925,638888
2016-01-07;29626,66;NA;371099,057554
2016-01-08;27705,57;NA;371099,057554
2016-01-11;19779,68;NA;371099,057554
2016-01-12;18141,27;NA;371099,057554
2016-01-13;13966,95;NA;393432,784653
2016-01-14;11933,17;NA;393753,695169
2016-01-15;12818,89;NA;393753,695169
2016-01-18;21957,24;NA;393753,695169
2016-01-19;22968,83;NA;393713,453169
2016-01-20;20465,81;NA;397336,72641
2016-01-21;18499,35;NA;397269,473339
2016-01-22;18518,36;NA;397269,473339
2016-01-25;22050,07;NA;397269,473339
2016-01-26;17650,39;NA;397202,220268
2016-01-27;22106,08;NA;400799,567268
2016-01-28;23056,69;NA;400799,567268
2016-01-29;24672,5;NA;400799,567268
2016-02-01;27952,47;NA;400799,567268
2016-02-02;28445,51;NA;400799,567268
2016-02-03;20558,44;NA;415615,827268
2016-02-04;27605,33;NA;415615,827268
2016-02-05;35133,24;NA;413609,525474
2016-02-10;28940,84;NA;428667,399268
2016-02-11;22428,37;NA;428667,399268
2016-02-12;22144,02;NA;428667,399268
2016-02-15;21456,39;NA;428667,399268
2016-02-16;34835,75;NA;428667,399268
2016-02-17;31705,52;NA;444207,141268
2016-02-18;33662,57;NA;444207,141268
2016-02-19;32716,01;NA;444207,141268
2016-02-22;36811,75;NA;444207,141268
2016-02-23;35300,12;NA;444207,141268
2016-02-24;38107,03;NA;440124,874268
2016-02-25;36478,02;NA;440124,874268
2016-02-26;35661,3;NA;440124,874268
2016-02-29;28411,09;NA;440124,874268
2016-03-01;13011,84;NA;442864,874268
2016-03-02;13826,93;NA;428848,139268
2016-03-03;11477,79;NA;418832,006268
2016-03-04;10610,37;NA;418832,006268
2016-03-07;10976,73;NA;418832,006268
2016-03-08;12614,65;NA;420967,006268
2016-03-09;9125,94;NA;429558,790268
2016-03-10;9111,38;NA;430489,790268
2016-03-11;11067,29;NA;430793,790268
2016-03-14;12487,35;NA;430864,790268
2016-03-15;13188,43;NA;430791,790268
2016-03-16;17393,43;NA;425664,054268
2016-03-17;16349,67;NA;425664,054268
2016-03-18;21836,36;NA;426676,054268
2016-03-21;9999,12;NA;428596,054268
2016-03-22;16089,27;NA;430313,054268
2016-03-23;29645,21;NA;422331,552268
2016-03-28;39742,18;NA;424507,252268
2016-03-29;39091,05;NA;427777,252268
2016-03-30;47860,34;NA;436487,415268
2016-03-31;47338,77;NA;438008,615268
2016-04-01;11955,32;NA;437651,43605
2016-04-04;16872,97;NA;440606,43605
2016-04-05;16486,54;NA;445226,43605
2016-04-06;17046,96;NA;461683,82605
2016-04-07;14578,46;NA;462126,50205
2016-04-08;16816,1;NA;463547,00205
2016-04-11;15360,94;NA;464377,00205
2016-04-12;12551,31;NA;465698,44639
2016-04-13;17686,25;NA;463760,04239
2016-04-14;17384,31;NA;465660,04239
2016-04-15;19472,15;NA;466739,283548
2016-04-18;26064,45;NA;467016,391464
2016-04-19;19891,54;NA;466651,391464
2016-04-20;16969,73;NA;469627,574036
2016-04-21;36098,05;NA;469832,067491
2016-04-22;36018,74;NA;470171,395764
2016-04-25;33628,49;NA;470429,566828
2016-04-26;28609,46;NA;471501,239382
2016-04-27;23139,25;NA;472913,713219
2016-04-28;30008,84;NA;474801,649979
2016-04-29;34503,82;NA;475981,826093
2016-05-02;14993,92;NA;476323,7212
2016-05-03;16583,27;NA;476481,697561
2016-05-04;14170,51;NA;480173,950167
2016-05-05;13518,77;NA;480710,922057
2016-05-06;19478,48;NA;481421,456207
2016-05-09;17971,45;NA;481420,336141
2016-05-10;26382,74;NA;483348,377185
2016-05-11;21181,7;NA;494348,459185
2016-05-12;26443,86;NA;499543,983024
2016-05-13;38000,22;NA;499170,568608
2016-05-16;41535,37;NA;502355,068608
2016-05-17;35364,48;NA;506415,370862
2016-05-18;39510,47;NA;516817,446862
2016-05-19;37844,83;NA;523573,743862
2016-05-20;32880,18;NA;523528,766796
2016-05-23;33305,74;NA;528688,976732
2016-05-24;39067,86;NA;530117,931372
2016-05-26;63071,85;NA;522671,862556
2016-05-27;53902,83;NA;539008,862556
2016-05-30;49781,53;NA;541713,169394
2016-05-31;43721,26;NA;545215,187522
2016-06-01;12075,14;NA;545030,746786
2016-06-02;15712,25;NA;545142,153211
2016-06-03;19012,48;NA;545409,457256
2016-06-06;17270,06;NA;546627,054735
2016-06-07;14631,2;NA;551289,574213
2016-06-08;18552,11;NA;537181,961213
2016-06-09;17942,42;NA;539746,961213
2016-06-10;18409,38;NA;543241,961213
2016-06-13;19074,16;NA;545269,961213
2016-06-14;21730,95;NA;549774,961213
2016-06-15;29369,36;NA;534424,374213
2016-06-16;40581,12;NA;535312,874213
2016-06-21;35945,86;NA;554649,683305
2016-06-22;46183,37;NA;526638,537305
2016-06-23;54712,91;NA;531853,537305
2016-06-24;60825,76;NA;535920,814305
2016-06-27;66596,3;NA;537142,254655
2016-06-28;61720,76;NA;546399,954455
2016-06-29;79824,66;NA;516661,601455
2016-06-30;70550,57;NA;525364,151074
2016-07-01;17939,07;NA;526614,151074
2016-07-04;19578,24;NA;529841,134236
2016-07-05;20835,34;NA;545199,734236
2016-07-06;34253,87;NA;543996,229236
2016-07-07;31033,17;NA;545046,229236
2016-07-11;29693,44;NA;548845,229236
2016-07-12;32883,69;NA;556045,229236
2016-07-13;34066,6;NA;556586,046236
2016-07-14;32212,13;NA;557785,746236
2016-07-15;42439,98;NA;559348,546236
2016-07-18;45168,1;NA;561388,546236
2016-07-19;47085,14;NA;563667,046236
2016-07-20;43079,38;NA;571199,036236
2016-07-21;42918,03;NA;572619,036236
2016-07-22;43030,39;NA;573119,036236
2016-07-25;39152,8;NA;574703,636236
2016-07-26;31111,97;NA;574920,636236
2016-07-27;34474,24;NA;573716,886707
2016-07-28;35257,16;NA;573682,346747
2016-07-29;46718,61;NA;575870,509258
2016-08-01;19200,73;NA;576508,868731
2016-08-02;25824,13;NA;580239,175196
2016-08-03;24435,94;NA;597410,242528
2016-08-04;22275,89;NA;597410,242528
2016-08-05;21354,68;NA;597415,342528
2016-08-08;18703,45;NA;597735,942528
2016-08-09;20355,82;NA;600047,942528
2016-08-10;15877,13;NA;599706,421528
2016-08-11;23787,29;NA;601906,421528
2016-08-12;25126,47;NA;606306,421528
2016-08-16;30197,97;NA;613401,421528
2016-08-17;32675,09;NA;613632,473528
2016-08-18;35178,06;NA;613804,373528
2016-08-19;34718,14;NA;615304,373528
2016-08-22;30827,12;NA;617354,373528
2016-08-23;29470,59;NA;621389,373528
2016-08-24;36529,7;NA;614943,190528
2016-08-25;38968,26;NA;615854,190528
2016-08-26;36967,18;NA;618949,190528
2016-08-29;42718,62;NA;620149,190528
2016-08-30;31737,47;NA;628752,690528
2016-08-31;41967,27;NA;625860,032528
2016-09-01;15879,2;NA;625885,032528
2016-09-02;28402,21;NA;626335,032528
2016-09-05;22300,62;NA;632294,432528
2016-09-06;21723,88;NA;643114,432528
2016-09-07;19975;NA;636528,480528
2016-09-08;14758,13;NA;637129,480528
2016-09-09;17843,93;NA;638859,480528
2016-09-12;22135,39;NA;639729,480528
2016-09-13;28571,94;NA;640879,480528
2016-09-14;33313,54;NA;630663,208528
2016-09-15;36212,95;NA;630763,208528
2016-09-16;42596,58;NA;634013,208528
2016-09-19;34782,45;NA;635283,208528
2016-09-20;35631,87;NA;641658,208528
2016-09-21;40418,54;NA;637077,022528
2016-09-22;37920,86;NA;641327,022528
2016-09-23;42348,55;NA;644077,022528
2016-09-26;40897,97;NA;646992,022528
2016-09-27;40612,91;NA;650657,022528
2016-09-28;46697,74;NA;645388,897528
2016-09-29;48549,02;NA;645838,897528
2016-09-30;51317,9;NA;646563,897528
2016-10-03;46875,76;NA;646763,897528
2016-10-04;45695,11;NA;647113,897528
2016-10-05;42661,17;NA;652600,505528
2016-10-06;43031,2;NA;652600,505528
2016-10-07;28776,97;NA;652600,505528
2016-10-11;23453,19;NA;652752,505528
2016-10-12;25320,96;NA;656450,182528
2016-10-13;25405,5;NA;658325,182528
2016-10-14;25794,74;NA;658325,182528
2016-10-17;27957,64;NA;659260,182528
2016-10-18;31669,71;NA;659799,182528
2016-10-19;36938,62;NA;672734,298528
2016-10-20;30691,95;NA;672864,298528
2016-10-21;33107,83;NA;673329,298528
2016-10-24;35468,99;NA;673629,298528
2016-10-25;32859,92;NA;674834,298528
2016-10-26;39885,1;NA;685444,003528
2016-10-27;43151,91;NA;685834,003528
2016-10-28;40146,31;NA;687684,003528
2016-10-31;65533,62;NA;689427,303528
2016-11-01;20970,56;NA;690590,603528
2016-11-02;21313,16;NA;707369,200528
2016-11-03;20732,34;NA;707369,200528
2016-11-04;22803,6;NA;707669,200528
2016-11-07;20798,27;NA;707689,200528
2016-11-08;19731,14;NA;707689,200528
2016-11-09;23649,44;NA;703612,166528
2016-11-10;25794,65;NA;703612,166528
2016-11-11;32491,46;NA;703342,166528
2016-11-14;35631,2;NA;702212,166528
2016-11-15;35154,02;NA;702211,166528
2016-11-16;42078,22;NA;678384,724528
2016-11-17;38284,16;NA;684634,724528
2016-11-18;39002,64;NA;690394,724528
2016-11-21;36734,1;NA;692194,724528
2016-11-22;35986,9;NA;696294,724528
2016-11-23;39330,43;NA;709475,756528
2016-11-24;46105,39;NA;709775,756528
2016-11-25;52924,42;NA;710525,756528
2016-11-29;55265,94;NA;713750,756528
2016-11-30;77812,57;NA;705022,924528
2016-12-01;36373,75;NA;705022,924528
2016-12-02;37614,77;NA;705582,924528
2016-12-05;31632,43;NA;706932,924528
2016-12-06;35058,67;NA;707742,924528
2016-12-07;40806,78;NA;689008,407528
2016-12-12;34820,88;NA;689008,407528
2016-12-13;33175,32;NA;689008,407528
2016-12-14;37235,35;NA;662839,076528
2016-12-15;49422,55;NA;662939,076528
2016-12-16;49688,4;NA;663439,076528
2016-12-19;49926,71;NA;663439,076528
2016-12-20;50573,27;NA;664014,076528
2016-12-21;50986,01;NA;645388,233528
2016-12-22;65254,81;NA;645418,233528
2016-12-23;74130,04;NA;645397,8011
2016-12-26;74763,41;NA;645397,8011
2016-12-27;77014,01;NA;645405,2011
2016-12-28;86657,59;NA;629320,0031
2016-12-29;81428,25;NA;629310,022999
2016-12-30;76717,63;NA;630310,023
2017-01-02;42044;NA;630760,023
2017-01-03;40774;NA;630760,023
2017-01-04;30022;NA;648915,218
2017-01-05;38721;NA;648915,218
2017-01-06;41403;NA;648915,218
2017-01-09;41241;NA;648915,218
2017-01-10;33647;NA;648915,218
2017-01-11;66163;NA;667462,141
2017-01-12;65488;NA;667462,141
2017-01-13;69069;NA;667462,141
2017-01-16;73278;NA;667462,141
2017-01-17;95615;NA;667462,141
2017-01-18;108149;NA;632574,694
2017-01-19;111795;NA;632574,694
2017-01-20;108046;NA;632574,694
2017-01-23;105276;NA;632574,694
2017-01-24;98453;NA;632574,694
2017-01-25;90310;NA;629987,575
2017-01-26;87383;NA;629987,575
2017-01-27;92373;NA;629987,575
2017-01-30;104444;NA;629987,575
2017-01-31;103716;NA;629987,575
2017-02-01;114482;NA;619494,252
2017-02-02;121330;NA;619494,252
2017-02-03;120535;NA;619494,252
2017-02-06;116036;NA;619494,252
2017-02-07;98499;NA;619494,252
2017-02-08;103490;NA;615965,399
2017-02-09;107651;NA;615965,399
2017-02-10;106536;NA;615965,399
2017-02-13;110600;NA;615965,399
2017-02-14;111681;NA;615965,399
2017-02-15;114584;NA;624578,684
2017-02-16;128056;NA;624578,684
2017-02-17;152908;NA;624578,684
2017-02-20;151627;NA;624578,684
2017-02-21;149825;NA;624578,684
2017-02-22;168927;NA;620841,471
2017-02-23;165352;NA;620841,471
2017-02-24;175917;NA;620841,471
2017-03-01;139865;NA;617856,066
2017-03-02;142986;NA;619456,066
2017-03-03;160131;NA;623046,066
2017-03-06;178612;NA;626801,066
2017-03-07;203215;NA;627114,466
2017-03-08;204409;NA;628721,907
2017-03-09;197828;NA;632931,107
2017-03-10;188648;NA;638481,107
2017-03-13;196207;NA;638481,107
2017-03-14;191437;NA;638481,107
2017-03-15;182696;NA;646663,327
2017-03-16;210300;NA;648863,327
2017-03-17;214295;NA;653613,327
2017-03-20;207832;NA;658392,327
2017-03-21;203447;NA;664688,827
2017-03-22;207465;NA;668335,058
2017-03-23;213083;NA;674412,858
2017-03-27;219579;NA;678582,858
2017-03-28;223118;NA;688300,258
2017-03-29;208110;NA;701080,015
2017-03-30;186810;NA;704256,015
2017-03-31;200434;NA;709103,715
2017-04-03;152386;NA;719735,815
2017-04-04;144336;NA;735070,015
2017-04-05;144962;NA;742574,56
2017-04-06;134652;NA;752484,56
2017-04-07;121775;NA;764724,56
2017-04-10;115507;NA;768989,56
2017-04-11;112301;NA;773989,56
2017-04-12;120881;NA;778828,317
2017-04-17;106751;NA;779652,317
2017-04-18;106816;NA;779652,317
2017-04-19;130198;NA;725991,622
2017-04-20;152991;NA;727191,622
2017-04-21;167660;NA;730304,622
2017-04-24;165762;NA;732664,722
2017-04-25;168954;NA;736583,722
2017-04-26;174378;NA;736189,321
2017-04-27;170678;NA;740748,521
2017-04-28;176751;NA;748448,521
2017-05-02;140449;NA;760652,421
2017-05-03;135241;NA;770568,406
2017-05-04;133634;NA;778043,306
2017-05-05;121369;NA;790930,306
2017-05-08;123451;NA;804084,806
2017-05-09;110514;NA;821763,306
2017-05-10;102907;NA;835995,476
2017-05-11;102946;NA;837637,076
2017-05-12;107126;NA;843180,076
2017-05-15;111675;NA;848488,076
2017-05-16;117502;NA;848938,076
2017-05-17;126788;NA;830457,027
2017-05-18;129162;NA;837427,627
2017-05-19;141188;NA;845360,727
2017-05-22;139437;NA;853314,527
2017-05-23;143323;NA;858539,127
2017-05-24;155242;NA;862135,13
2017-05-26;142111;NA;868622,13
2017-05-29;145697;NA;869799,73
2017-05-30;133806;NA;876044,73
2017-05-31;132631;NA;874141,96
2017-06-01;116508;NA;880018,06
2017-06-02;116034;NA;882655,16
2017-06-05;114500;NA;888668,36
2017-06-06;112794;NA;893464,36
2017-06-07;94731;NA;895162,442
2017-06-08;89819;NA;903451,442
2017-06-09;80168;NA;921960,442
2017-06-12;77131;NA;927448,242
2017-06-13;78025;NA;937653,842
2017-06-14;74969;NA;942063,642
2017-06-15;74145;NA;942350,642
2017-06-16;81124;NA;946969,542
2017-06-19;79444;NA;951166,342
2017-06-21;119300;NA;828758,945
2017-06-22;132094;NA;833588,445
2017-06-23;142083;NA;837456,245
2017-06-26;148339;NA;844190,745
2017-06-27;163325;NA;847888,645
2017-06-28;137888;NA;851062,145
2017-06-29;137358;NA;852131,245
2017-06-30;139658;NA;854511,345
2017-07-03;105528;NA;860197,045
2017-07-04;99757;NA;865151,445
2017-07-05;95502;NA;879721,645
2017-07-06;89417;NA;884179,745
2017-07-07;79351;NA;892863,945
2017-07-10;70437;NA;908572,245
2017-07-11;63754;NA;919644,245
2017-07-12;59344;NA;931955,145
2017-07-13;60980;NA;938459,845
2017-07-14;63943;NA;941687,845
2017-07-17;63783;NA;948354,045
2017-07-18;72578;NA;948927,145
2017-07-19;78624;NA;901072,423
2017-07-20;83274;NA;906810,823
2017-07-21;80320;NA;921352,523
2017-07-24;77343;NA;929605,223
2017-07-25;70625;NA;930523,123
2017-07-26;66698;NA;934097,423
2017-07-27;67702;NA;937937,423
2017-07-28;67906;NA;938187,423
2017-07-31;89980;NA;938287,423
2017-08-01;50737;NA;939367,423
2017-08-02;48913;NA;941653,023
2017-08-03;44491;NA;945033,523
2017-08-04;42572;NA;951277,723
2017-08-07;40410;NA;957105,923
2017-08-08;38417;NA;960871,123
2017-08-09;37797;NA;961486,723
2017-08-10;38933;NA;962226,923
2017-08-11;39016;NA;967450,423
2017-08-14;42409;NA;969814,123
2017-08-15;43846;NA;972308,723
2017-08-16;65782;NA;906695,148
2017-08-17;77009;NA;917701,248
2017-08-18;80063;NA;936069,448
2017-08-22;74017;NA;942245,248
2017-08-23;63794;NA;951584,348
2017-08-24;65454;NA;962782,848
2017-08-25;64004;NA;978697,248
2017-08-28;59227;NA;984032,648
2017-08-29;57564;NA;990214,448
2017-08-30;57980;NA;999129,148
2017-08-31;63807;NA;1002958,548
2017-09-01;34486;NA;1005437,648
2017-09-04;29371;NA;1007250,048
2017-09-05;32519;NA;1009390,548
2017-09-06;33442;NA;1015668,548
2017-09-07;32674;NA;1023912,248
2017-09-08;31950;NA;1027796,148
2017-09-11;30895;NA;1032503,048
2017-09-12;29979;NA;1034804,448
2017-09-13;30279;NA;1038762,748
2017-09-14;34576;NA;1043915,248
2017-09-15;40130;NA;1048207,948
2017-09-18;45126;NA;1051640,948
2017-09-19;43867;NA;1057875,548
2017-09-20;44665;NA;1012161,11
2017-09-21;37849;NA;1022752,51
2017-09-22;56271;NA;1033467,21
2017-09-25;57822;NA;1044488,31
2017-09-26;63684;NA;1052495,91
2017-09-27;75364;NA;1058339,71
2017-09-28;84820;NA;1060805,21
2017-09-29;81071;NA;1072538,41
2017-10-02;54505;NA;1076024,81
2017-10-03;58089;NA;1078880,01
2017-10-04;54597;NA;1084267,61
2017-10-05;50129;NA;1087393,21
2017-10-06;49251;NA;1097416,81
2017-10-09;49376;NA;1102964,21
2017-10-10;48481;NA;1106959,61
2017-10-11;41514;NA;1112806,81
2017-10-12;42381;NA;1120767,71
2017-10-13;45214;NA;1127634,41
2017-10-17;51240;NA;1129124,91
2017-10-18;76189;NA;1081704,765
2017-10-19;95899;NA;1082901,765
2017-10-20;97167;NA;1095075,765
2017-10-23;86498;NA;1103761,265
2017-10-24;78594;NA;1119460,765
