Fecha;Pases Pasivos;LELIQ;LEBAC
2012-09-03;356047,395786627;NA;1913899,69541027
2012-10-01;352101,286535695;NA;1896484,32259293
2012-11-01;362805,596518198;NA;1836424,41701858
2012-12-03;322936,226490299;NA;1760609,27846679
2013-01-02;407148,060457162;NA;1799543,96034611
2013-02-01;354662,197008127;NA;1999549,07235154
2013-03-01;242359,820820579;NA;2046231,34890631
2013-04-03;260852,285642866;NA;1973413,4721264
2013-05-02;271609,299108216;NA;1961430,02073407
2013-06-03;201120,321501526;NA;1926330,82250484
2013-07-01;176961,860219565;NA;1851366,74558413
2013-08-01;253116,078812127;NA;1851912,86624215
2013-09-02;243509,308266474;NA;1913287,20990231
2013-10-01;215165,349790538;NA;1928245,72751685
2013-11-01;229481,806805135;NA;1868604,69755412
2013-12-02;93997,4634069106;NA;1751883,13876148
2014-01-02;152769,240952333;NA;1719419,15917387
2014-02-03;250518,360334172;NA;1977096,42068852
2014-03-05;153366,298187244;NA;2015603,04156074
2014-04-01;249232,477584308;NA;2134809,57814042
2014-05-05;173575,968732972;NA;2335276,83853471
2014-06-02;132712,27197287;NA;2428233,06603825
2014-07-01;152462,202845139;NA;2476926,02500206
2014-08-01;187723,937924948;NA;2578099,2456232
2014-09-01;239663,184902764;NA;2717423,85535451
2014-10-01;228888,826482142;NA;2820562,6880564
2014-11-03;185426,216330522;NA;2916129,32829371
2014-12-01;163785,69965995;NA;2973548,02004166
2015-01-02;289189,749442576;NA;3156374,22094606
2015-02-02;243331,408760413;NA;3423246,01886826
2015-03-02;177588,412155389;NA;3484398,188529
2015-04-01;197739,513974512;NA;3345013,25371384
2015-05-04;176303,930204161;NA;3373030,90178076
2015-06-01;207994,839281214;NA;3376104,67379523
2015-07-01;201211,892777445;NA;3409833,85985589
2015-08-03;163572,171416272;NA;3380191,79140682
2015-09-01;169051,110205344;NA;3315636,72438138
2015-10-01;185784,823867738;NA;3167988,00862064
2015-11-02;269056,987387426;NA;3029866,02998455
2015-12-01;300368,401127119;NA;2736336,83154396
2016-01-04;187239,537951255;NA;3311897,59484266
2016-02-01;253145,634804338;NA;3576586,16734978
2016-03-01;158485,286954804;NA;3450257,05542624
2016-04-01;168351,824452741;NA;3558017,82160289
2016-05-02;236627,663740697;NA;3707133,90553885
2016-06-01;257040,597475142;NA;3849285,76582695
2016-07-01;245729,836657912;NA;3909756,49105247
2016-08-01;203268,751508557;NA;4255040,99951767
2016-09-01;226468,154083982;NA;4401931,15800741
2016-10-03;243572,432020811;NA;4475993,48932572
2016-11-01;234115,565946667;NA;4645087,37115917
2016-12-01;350584,71230671;NA;4352556,76363951
2017-01-02;481565,385688126;NA;4138098,39118759
2017-02-01;811404,940967377;NA;3907395,30724252
2017-03-01;1197490,37094941;NA;4025010,74707563
2017-04-03;855252,302281056;NA;4487807,83941196
2017-05-02;758860,179058861;NA;4930010,37014137
2017-06-01;642346,622995286;NA;5190819,71572147
2017-07-03;439317,863054174;NA;5265098,50497025
2017-08-01;307870,698981453;NA;5430581,01903511
2017-09-01;251590,530225436;NA;5756125,22623017
2017-10-02;365466,784087564;NA;6071115,69234401
2017-11-01;399563,47347594;NA;6198828,64081497
2017-12-01;334326,235494071;NA;5989292,06834905
2018-01-02;164835,233224766;319931,84912607;5994951,7262913
2018-02-01;89904,236424887;484354,491290155;6241294,09723677
2018-03-01;106156,631921366;624559,768374631;6157063,63738003
2018-04-03;97005,5814265286;592861,427299679;5974676,29682398
2018-05-02;41391,9707025955;166485,059857093;5862323,48728578
2018-06-01;119073,00673333;35695,6457876008;5155215,89071763
2018-07-02;62821,6716565252;372813,25273363;4384081,29729123
2018-08-01;29771,2199593374;848685,809647026;3322307,16386559
2018-09-03;29554,5725010198;1255544,13627433;1958797,53914385
2018-10-01;34192,7826350623;1935647,78366989;996304,570591923
2018-11-01;22316,466398443;2330250,73753143;531291,814778209
2018-12-03;21138,1474546955;2524211,0019056;163849,576655108
2019-01-02;54877,3771265346;2804738,69554847;0
2019-02-01;11337,3693196962;2973363,72629734;0
2019-03-01;6378,73780580114;3109382,963886;0
2019-04-01;5018,05130314163;3081197,65691247;0
2019-05-02;15573,2665897386;3079102,78989834;0
2019-06-03;12478,9709796637;3220344,64217164;0
2019-07-01;9345,72304014682;3421855,18515168;0
2019-08-01;118579,271290131;3397140,94031654;0
2019-09-02;319863,933327443;2830358,06674716;0
2019-10-01;473548,340494832;2552137,38485833;0
2019-11-01;555433,939339509;1920539,72858279;0
2019-12-02;1004962,66959668;1698406,70475122;0
2020-01-02;1035202,8446182;2307293,35754771;0
2020-02-03;32233,4918383669;3086690,42142163;0
2020-03-02;22549,8349814854;3293099,42763961;0
2020-04-01;786776,232054424;2620396,72554242;0
2020-05-04;1201774,619049;2620192,51459016;0
2020-06-01;1180664,15474537;3357792,76645061;0
2020-07-01;1372691,89533166;3396224,83408879;0
2020-08-03;1288824,05042308;3552043,28221957;0
2020-09-01;1341009,44205551;3491679,24233575;0
2020-10-01;1593235,54232852;3113663,59451003;0
2020-11-02;1485044,11261823;2889622,6905733;0
2020-12-01;1748165,56250262;2785152,22737402;0
2021-01-04;1634323,53804604;2802629,23987586;0
2021-02-01;1494776,30669979;2829267,71610692;0
2021-03-01;1764833,06948472;2822485,40911779;0
2021-04-05;1944427,27804047;2851094,76786506;0
2021-05-03;2148983,83415473;2855831,82845467;0
2021-06-01;2109671,59749202;2739634,93205755;0
2021-07-01;2297496,26220759;2643077,75438367;0
2021-08-02;2426804,11814267;2659167,06583021;0
2021-09-01;2511397,00075072;2634613,80875779;0
2021-10-01;2515211,07673691;2578041,36116877;0
2021-11-01;2601738,89477838;2475236,68709937;0
2021-12-01;2655524,26615266;2394071,79572205;0
2022-01-03;1924903,87552054;3140463,46773113;0
2022-02-01;968208,428392105;3852555,94346335;0
2022-03-02;481321,5;4087172,954083;0
