Fecha;Reservas
2020-01-02;37,3901737554269
2020-02-03;41,835685857619
2020-03-02;43,2987325370633
2020-04-01;49,1052450121355
2020-05-04;51,5779609869739
2020-06-01;50,166904410258
2020-07-01;53,4382744571848
2020-08-03;54,0844653135238
2020-09-01;54,739085723364
2020-10-01;57,1023088551733
2020-11-02;59,894820678793
2020-12-01;62,5830706677106
2021-01-04;65,6782759056063
2021-02-01;65,8416156135118
2021-03-01;63,5532988473892
2021-04-05;63,534420595246
2021-05-03;61,8211579029612
2021-06-01;63,699463807753
2021-07-01;66,8538501346674
2021-08-02;67,3735193422973
2021-09-01;65,2982812405048
2021-10-01;70,6314007020916
2021-11-01;74,2010030892746
2021-12-01;83,2774970284825
2022-01-03;94,9452209227481
2022-02-01;103,327689030884
