Fecha;Reservas
2020-01-02;70,1996781568623
2020-02-03;73,4046793408869
2020-03-02;78,2662667550746
2020-04-01;86,0958745169597
2020-05-04;94,3485560233096
2020-06-01;102,139946703629
2020-07-01;108,736239575864
2020-08-03;111,963012671701
2020-09-01;115,292284913381
2020-10-01;120,753856993692
2020-11-02;123,337801730194
2020-12-01;131,459754139671
2021-01-04;134,468055887407
2021-02-01;135,736205783972
2021-03-01;140,630375968265
2021-04-05;146,637532998799
2021-05-03;149,207639207389
2021-06-01;148,328222708423
2021-07-01;154,777455133645
2021-08-02;158,731560386188
2021-09-01;158,057979394313
2021-10-01;169,961499656465
2021-11-01;176,833816776293
2021-12-01;194,090896683286
2022-01-03;214,816464273012
