"Fecha","Pases Pasivos","LELIQ","Cta. Cte. en BCRA","Circulante","LEBAC"
2006-06-01,256579.62101455,NA,625578.146806993,2168110.15507986,1388333.69058202
2006-07-03,215490.132969046,NA,641131.270298829,2250598.04923203,1479352.547527
2006-08-01,226711.406923829,NA,723051.195026545,2242207.41974671,1563428.82473096
2006-09-01,133270.849778691,NA,803598.386669425,2226098.89111208,1655723.29906626
2006-10-02,142390.000734962,NA,800869.228841171,2236495.6234688,1686826.32933573
2006-11-01,148049.626933033,NA,840258.430294481,2242410.11200463,1752128.12434853
2006-12-01,74987.0154816157,NA,878606.793234827,2382097.36755617,1734480.22830921
2007-01-02,172822.361609586,NA,854214.792243027,2397853.00907266,1770617.18459617
2007-02-01,227656.912027949,NA,810321.493753006,2367236.31134178,1916542.20074482
2007-03-01,167100.532396478,NA,824448.336506919,2364364.64250091,2022703.07761814
2007-04-03,224890.790670617,NA,839797.303940752,2354471.41357314,2101047.09741703
2007-05-02,225421.821457507,NA,848050.976540913,2345062.28335875,2227196.41880342
2007-06-01,129169.884995967,NA,856361.31814749,2381265.82480848,2336004.59350789
2007-07-02,96803.5504231683,NA,866393.723241469,2464069.53304176,2340142.92373246
2007-08-01,98027.463394913,NA,851754.037772341,2410673.40403601,2245831.65017103
2007-09-03,126076.757267472,NA,839882.56989955,2348945.34865735,2145974.07011488
2007-10-01,96206.4845114494,NA,808516.789409138,2323907.26578802,2063074.6734147
2007-11-01,86825.025329439,NA,842290.934385198,2315602.4847388,1969692.59255768
2007-12-03,78645.7224581147,NA,909900.758121591,2444499.9276527,1847595.37957626
2008-01-02,256563.061487415,NA,882081.229528893,2457669.0576868,1794444.55948569
2008-02-01,346345.233431296,NA,817631.699264721,2375540.94263695,1834526.60583808
2008-03-03,267399.728469716,NA,829432.427732439,2324407.88997348,1833589.78980613
2008-04-01,245601.882988998,NA,815332.448376634,2259471.31216509,1793312.69859381
2008-05-02,192706.190202547,NA,807527.523493586,2251404.38275625,1703433.5547986
2008-06-02,140172.325313788,NA,825429.883697162,2238749.23365965,1578558.52828395
2008-07-01,293873.920757219,NA,765929.545699301,2243640.06589251,1487011.02995374
2008-08-01,330374.017802266,NA,771418.584615551,2196631.11514851,1468000.59001477
2008-09-01,319469.542619571,NA,803961.908033033,2154721.50446855,1457734.81881022
2008-10-01,257764.960994732,NA,810495.234062379,2141895.13201024,1404417.11119201
2008-11-03,265542.919588791,NA,758473.172855914,2121447.55469807,1291324.78362824
2008-12-01,287976.455664537,NA,731771.248502746,2263048.86220641,1139192.81369628
2009-01-02,451444.21418168,NA,670672.441926227,2252847.38493455,1079917.91070777
2009-02-02,443152.13079049,NA,656008.300949526,2186980.27636764,1060820.35613613
2009-03-02,442742.466658793,NA,659008.663561523,2105960.56364693,966020.695776257
2009-04-01,416699.504177199,NA,628702.304960721,2049593.29591393,951115.849140215
2009-05-04,430529.552021977,NA,646621.786651152,2057313.6137628,950092.096958419
2009-06-01,391072.525856292,NA,645025.723232677,2114921.27901414,910248.54589616
2009-07-01,318834.49996943,NA,608079.260941745,2177286.92313388,881838.770245693
2009-08-03,319592.051119158,NA,616110.632360408,2128304.20363882,918809.924161963
2009-09-01,279624.366263905,NA,630606.269565744,2101732.10050381,1010510.13152693
2009-10-01,278515.772149407,NA,624013.355485043,2087433.00858476,1069046.6758733
2009-11-02,251780.538883804,NA,638518.206450162,2099341.63163925,1158676.68044156
2009-12-01,167048.24694382,NA,639059.10352025,2264592.93160432,1156229.04810689
2010-01-04,276669.438601613,NA,622577.851337954,2277922.96556744,1110754.88846829
2010-02-01,389543.861035446,NA,584715.167146003,2159678.24272346,1069569.95135327
2010-03-01,304591.801600435,NA,605154.719614783,2100142.96524273,1107269.08651024
2010-04-05,336058.686499388,NA,613184.229669335,2046484.31443625,1156023.08606171
2010-05-03,346595.327148874,NA,625756.58314262,2067443.64802771,1189783.0590961
2010-06-01,334806.049502177,NA,625082.425716577,2104938.95423129,1222884.45497972
2010-07-01,319343.092677289,NA,649820.373712674,2192877.92986861,1272483.45549275
2010-08-02,275450.145721294,NA,644763.813158598,2191933.02467722,1365980.06466288
2010-09-01,266700.85841082,NA,652649.417194851,2184636.01493837,1453984.48735492
2010-10-01,244769.643700298,NA,627844.182933214,2207262.29129338,1471585.78974542
2010-11-01,242464.537566206,NA,636770.451715096,2207696.68878731,1449672.71018183
2010-12-01,180346.329123235,NA,697971.653770512,2307343.07558205,1439615.63932779
2011-01-03,219109.490717664,NA,686472.297627631,2411257.69219465,1454700.45826277
2011-02-01,209288.396375572,NA,653223.898639035,2392089.11853523,1495183.66237035
2011-03-01,242087.370440945,NA,650553.514679226,2354322.46341429,1523322.09730966
2011-04-01,243138.715572865,NA,676444.954606403,2318921.07814603,1545440.76043414
2011-05-02,239246.466881049,NA,706128.208768268,2326870.76675732,1544579.84341877
2011-06-01,181245.445962292,NA,691329.031954841,2393301.63878587,1562255.73543063
2011-07-01,115712.447495356,NA,702023.815630778,2483884.33904662,1513853.55363692
2011-08-01,198977.823967036,NA,696225.832410736,2485345.31470226,1407464.23054616
2011-09-01,174171.422903355,NA,693852.092360503,2461962.37254371,1346360.54807856
2011-10-03,158691.873550006,NA,696846.485166267,2433011.47427609,1282476.96757424
2011-11-01,153198.13553276,NA,694566.039250357,2444338.00129737,1173638.95322145
2011-12-01,188193.657480319,NA,713625.692779187,2600130.10978661,1063409.35193214
2012-01-03,242887.566624561,NA,775978.03952288,2624960.51700793,1111038.71440622
2012-02-01,404228.057877811,NA,610133.616400657,2570260.91571683,1184209.99717196
2012-03-01,309051.671759808,NA,699422.414574713,2483027.00509354,1186058.75730693
2012-04-03,350806.812312577,NA,718674.557141518,2446965.74126407,1177932.33369818
2012-05-02,401450.956921191,NA,726429.313979673,2448908.67242567,1215903.0121945
2012-06-01,286628.590015674,NA,752232.949325512,2559139.47442989,1223312.98836753
2012-07-02,258162.256034639,NA,788254.815847008,2681722.28391583,1198032.74533853
2012-08-01,245627.429372527,NA,803716.502673343,2682363.18400567,1198582.16933366
2012-09-03,226212.469535141,NA,807923.664353026,2675639.28953203,1215984.11240949
2012-10-01,223705.333886146,NA,805354.490202687,2669363.22619969,1204919.3650205
2012-11-01,230506.249787979,NA,822293.545806692,2667418.0728856,1166760.68243836
2012-12-03,205175.49674906,NA,873225.756070027,2824151.43453029,1118592.01185432
2013-01-02,258678.954859293,NA,827723.424652711,2849491.58948643,1143328.91666732
2013-02-01,225332.39221906,NA,769638.902119804,2787437.36246946,1270400.90439087
2013-03-01,153981.785101366,NA,813271.401300656,2740460.97285208,1300060.19466498
2013-04-03,165730.856109172,NA,817697.455107288,2679425.40639929,1253795.81546261
2013-05-02,172565.256836759,NA,828517.737125033,2661087.88280509,1246182.20512563
2013-06-03,127780.529050202,NA,831562.996443408,2707411.47213751,1223882.15068317
2013-07-01,112431.602891965,NA,815433.407202525,2766608.3396395,1176254.19674409
2013-08-01,160815.705843434,NA,808091.581569707,2754176.76703223,1176601.17106318
2013-09-02,154712.104707443,NA,808972.907824697,2723205.80209345,1215594.97360115
2013-10-01,136703.94927893,NA,802517.726563317,2703772.95096926,1225098.77351715
2013-11-01,145799.820038245,NA,792904.550101114,2661962.1433548,1187206.2209156
2013-12-02,59720.6961178256,NA,854037.244135464,2743139.51175857,1113047.91397408
2014-01-02,97060.9746730084,NA,837183.490352986,2675699.71505432,1092422.12909163
2014-02-03,159165.261776129,NA,668109.949839829,2468397.76253791,1256135.75362609
2014-03-05,97440.31122528,NA,726353.284648537,2350035.61272687,1280600.69257533
2014-04-01,158348.284273073,NA,717429.527078603,2293335.04709197,1356337.81449654
2014-05-05,110280.39806973,NA,721229.477915642,2217977.23545186,1483703.42528705
2014-06-02,84317.9058065446,NA,726766.160922744,2260836.45465867,1542762.57873428
2014-07-01,96865.8999461832,NA,707543.85494339,2355477.04078084,1573699.34340809
2014-08-01,119269.221152548,NA,705516.200430584,2344062.15040383,1637979.11165908
2014-09-01,152268.494461905,NA,703470.852329166,2310094.13162673,1726498.12459754
2014-10-01,145423.073726272,NA,709967.616044914,2294135.26871514,1792026.73209913
2014-11-03,117809.378214978,NA,726778.445090934,2288081.44350604,1852744.39482911
2014-12-01,104060.212300561,NA,779322.797361877,2445752.67692731,1889224.99884836
2015-01-02,183734.885186066,NA,747440.19337194,2478191.54462198,2005382.47364449
2015-02-02,154599.077377174,NA,735778.796417753,2420996.57328774,2174937.78895269
2015-03-02,112829.678716622,NA,734903.820055157,2385273.22235559,2213790.43464
2015-04-01,125632.554289653,NA,719387.123328063,2357543.845425,2125233.09453962
2015-05-04,112013.591202153,NA,723911.051191433,2378087.69806024,2143033.93070578
2015-06-01,132148.210606672,NA,737363.994550725,2451992.35886821,2144986.832388
2015-07-01,127838.708283386,NA,741581.808179101,2572696.31413269,2166416.4582313
2015-08-03,103924.548476335,NA,737104.50022294,2580988.21917626,2147583.55681047
2015-09-01,107405.55771436,NA,735759.295486702,2556384.23213073,2106568.90172342
2015-10-01,118037.21725424,NA,744175.513932406,2569094.98468165,2012761.22046757
2015-11-02,170943.661666521,NA,789979.3441178,2544942.70581248,1925006.29161794
2015-12-01,190837.171099566,NA,924954.483429443,2606358.96505809,1738514.36485292
2016-01-04,118961.460681362,NA,743263.988289393,2542526.54833757,2104193.26933044
2016-02-01,160834.484056859,NA,557234.160328743,2421913.06765671,2272361.48612721
2016-03-01,100692.628485104,NA,663268.888415378,2332678.87261224,2192099.08083909
2016-04-01,106961.270917492,NA,625093.042139977,2209854.86202729,2260564.20465206
2016-05-02,150339.895217749,NA,615661.632480753,2107797.26645683,2355304.16903247
2016-06-01,163309.124048434,NA,724728.053694205,2081650.30546574,2445619.45779829
2016-07-01,156122.903429873,NA,829989.202936252,2148938.77078327,2484039.15205731
2016-08-01,129145.520518375,NA,831774.009915552,2177248.99466688,2703413.48894742
2016-09-01,143885.114770236,NA,824480.328564162,2156805.96505208,2796739.22562066
2016-10-03,154752.209987032,NA,816398.268440768,2145894.7699043,2843794.26117296
2016-11-01,148743.849712499,NA,857883.446196643,2170453.23207757,2951226.99357174
2016-12-01,222741.788005367,NA,936875.841853026,2346202.292371,2765369.51525642
2017-01-02,305959.533557261,NA,889349.913854457,2448247.17649322,2629114.73957507
2017-02-01,515521.016755995,NA,907147.888768948,2415015.66067696,2482538.98880098
2017-03-01,760817.962054009,NA,772867.500134785,2315453.65588296,2557265.21742941
2017-04-03,543379.161493868,NA,782150.436620271,2248543.60467962,2851300.43406058
2017-05-02,482137.033350637,NA,740339.732329664,2206831.18026615,3132251.02573668
2017-06-01,408110.879632446,NA,768446.832120523,2251204.90945402,3297954.60014753
2017-07-03,279117.836244313,NA,754934.28897716,2355696.65231262,3345147.1608821
2017-08-01,195603.708770956,NA,750306.179583675,2345680.97323766,3450285.43352356
2017-09-01,159846.458161032,NA,758589.827588413,2330773.31406471,3657117.89438107
2017-10-02,232197.018542607,NA,739667.704868922,2349554.07228696,3857245.10233947
2017-11-01,253860.135309621,NA,745134.525422805,2363100.6986851,3938386.71945873
2017-12-01,212412.067203615,NA,803598.028228867,2465163.64196273,3805258.97838729
2018-01-02,104727.026838082,203266.684520631,805576.857163937,2550290.24950277,3808854.80640061
2018-02-01,57120.0901453378,307731.574227957,804741.445808277,2464749.47669704,3965366.87963064
2018-03-01,67445.9472211853,396810.11362035,830477.928492906,2363150.18802518,3911851.58767862
2018-04-03,61631.8849480867,376670.772342793,835580.120746435,2274279.34327977,3795972.94003966
2018-05-02,26298.127784009,105775.233793729,851054.912747694,2200496.84269347,3724590.2904104
2018-06-01,75652.2845746727,22679.0036405826,923273.855942644,2135261.52266445,3275333.93426337
2018-07-02,39913.3532611619,236864.55110837,948276.502835643,2146631.67236342,2785398.42908275
2018-08-01,18914.9570191255,539207.181772892,1159447.16702523,2044521.14440387,2110806.92342071
2018-09-03,18777.3114215323,797702.056068934,1298525.34375604,1905220.58349728,1244509.67453398
2018-10-01,21724.169005834,1229801.62325522,1200470.60449141,1782806.52966163,632995.831425241
2018-11-01,14178.6263150065,1480510.123683,1208365.67574961,1702367.38580236,337552.906964135
2018-12-03,13429.9887984302,1603741.55555132,1216260.56051574,1774281.61793133,104100.79614696
2019-01-02,34865.9957868197,1781973.05816278,1121398.13801616,1826344.02950932,0
2019-02-01,7203.12616294876,1889107.9089791,1132175.90136402,1699608.43172882,0
2019-03-01,4052.69087386383,1975526.87455317,996369.252602835,1625143.83702998,0
2019-04-01,3188.18727779146,1957619.51735708,994891.798844359,1590965.85605253,0
2019-05-02,9894.37680399459,1956288.55679896,979287.587873635,1557311.83927811,0
2019-06-03,7928.43558462314,2046025.67770633,910759.739660964,1565120.27693588,0
2019-07-01,5937.74624817095,2174054.13151421,860619.825875483,1628487.27730559,0
2019-08-01,75338.5928717571,2158352.09177733,721819.365824926,1571679.90844075,0
2019-09-02,203223.534645896,1798250.16423174,701847.308935058,1505181.97209653,0
2019-10-01,300865.954407375,1621484.40700221,715301.112087228,1479025.19465357,0
2019-11-01,352891.453689833,1220202.81564824,976218.469486359,1425284.7559694,0
2019-12-02,638496.700075095,1079071.99856914,970276.781978359,1542032.58298647,0
2020-01-02,657709.604738194,1465924.29695985,793824.722425246,1626298.41036829,0
2020-02-03,20479.3459432225,1961109.31067925,1022329.95400981,1603699.93767546,0
2020-03-02,14326.8955738373,2092249.97224118,1011897.44958092,1596582.39917275,0
2020-04-01,499873.321728336,1664852.54901846,1091091.47763178,1782592.90379424,0
2020-05-04,763539.932089956,1664722.80487663,1040178.09252804,1888115.06324833,0
2020-06-01,750127.531607135,2133352.47743597,827881.185028797,1955393.75135116,0
2020-07-01,872131.146663235,2157770.04945771,859921.519341087,2068082.99852807,0
2020-08-03,818846.239833779,2256768.31869915,819796.713250047,2054203.69797905,0
2020-09-01,852001.899598539,2218416.40629977,772111.244577675,2003495.87612523,0
2020-10-01,1012252.16318471,1978246.54624881,730680.334713914,1952119.78454557,0
2020-11-02,943513.420009155,1835903.56956605,729740.360579011,1894232.84218275,0
2020-12-01,1110685.97532166,1769528.91901826,692605.452800785,1924429.56085588,0
2021-01-04,1040347.18282598,1784045.42695171,767587.297326929,1929052.19097805,0
2021-02-01,939834,1765928.0616766,769340.8,1832089.4,0
