"Fecha","Total","Otros","Plazos Fijos UVA","Plazos Fijos Tradicionales","Cuenta Corriente","Caja de Ahorros"
2003-12-02,4617441.829651,373232.462365775,28496.5148444484,1910509.10756402,1214732.20537501,797208.669829511
2004-01-02,4756657.53401704,386543.750589386,42156.014142671,1939953.50076708,1264255.00631116,852754.282324661
2004-02-02,4850421.26337158,396715.658809216,47165.6258974683,1923967.83884382,1308514.21034534,916831.916796142
2004-03-01,4718362.87263687,395377.767031826,52796.9002200541,1849583.04026476,1241184.77941987,941915.292408326
2004-04-01,4820788.94864893,398056.450932993,65993.8267938713,1828447.98779152,1332201.67168459,979117.875648512
2004-05-03,4867973.12841133,365557.79063551,85172.6952118362,1811519.21910413,1419046.80254019,977407.189940738
2004-06-01,5016949.56071152,397617.830493422,121890.72552229,1817288.54692204,1472949.43045438,1014894.77872397
2004-07-01,5096728.70131647,419378.370507647,163009.350960866,1795817.97867995,1486043.96646972,1057643.32495296
2004-08-02,5162710.01843473,409178.191405678,191504.576054503,1811883.03041921,1466732.48554507,1122458.40348058
2004-09-01,5209793.67091758,414714.404853121,203081.821106787,1864962.90124908,1446313.88882751,1137713.04656679
2004-10-01,5250521.25260137,396903.842899153,222432.554739508,1918749.89150305,1490789.85743513,1104655.5856038
2004-11-01,5346378.69534493,398612.31589869,247415.121963859,1961386.93608575,1512838.55065906,1122191.83705829
2004-12-01,5363264.44877332,409877.155454313,260181.789752193,1893108.6378155,1581724.13370913,1128758.68137965
2005-01-03,5386450.62742656,397883.088941823,290508.501172574,1925216.42733571,1559098.92643055,1133156.64544951
2005-02-01,5378282.08924285,404821.482597491,324048.41044987,1968080.72269103,1498186.560409,1110090.80202729
2005-03-01,5358510.79039972,399578.95352709,331643.775894568,1968918.09922279,1479812.70787783,1114415.30844442
2005-04-01,5398369.27175091,400923.515929499,333405.951803077,2014711.00332581,1499752.61348057,1093704.63357407
2005-05-02,5470618.36773168,413504.23046826,322713.606358569,2034384.88128612,1540520.31842972,1112519.26663576
2005-06-01,5539231.03763506,414759.081469299,312248.74203203,2076118.92162629,1540152.98723508,1158512.23202153
2005-07-01,5542024.81754256,405211.223407507,308404.841057983,2045973.59916989,1541604.25135015,1211424.79851504
2005-08-01,5578396.29939434,413212.703891698,328678.770682677,2066580.16006382,1527992.30704198,1221243.04531527
2005-09-01,5562527.3513705,405452.901035353,342290.343331707,2094337.32428664,1517935.42221091,1189219.20942224
2005-10-03,5585440.8382637,430537.005784677,357699.395586606,2039582.33209407,1555096.85976547,1200853.61261229
2005-11-01,5597672.72812132,449719.715243042,355682.783940747,2021201.27205065,1579988.39198068,1189391.28857295
2005-12-01,5660987.49347414,434734.501859895,345880.95525184,1949961.28178945,1742845.76333824,1186001.6873336
2006-01-02,5644399.18148589,411967.98295871,340086.167284456,1958485.73787784,1736609.4583726,1195896.76834498
