Fecha;Reservas
2004-01-02;3,980278423947
2004-02-02;3,90392544414395
2004-03-01;4,19476963669971
2004-04-01;3,8555778754202
2004-05-03;3,71516966228982
2004-06-01;3,60684502862584
2004-07-01;3,56814257040443
2004-08-02;3,57003809145568
2004-09-01;3,57508598347223
2004-10-01;3,59012492521822
2004-11-01;3,59959862734598
2004-12-01;3,65876674895967
2005-01-03;3,6704187986869
2005-02-01;3,53238340059899
2005-03-01;3,47258813494535
2005-04-01;3,53922906715883
2005-05-02;3,46727531179198
2005-06-01;3,51431589598368
2005-07-01;3,44832133810535
2005-08-01;3,416240995107
2005-09-01;3,3808086378418
2005-10-03;3,33227668193737
2005-11-01;3,29603059192219
2005-12-01;3,21066621220974
2006-01-02;4,57132738205605
2006-02-01;4,4121153902829
2006-03-01;4,28076063225943
2006-04-03;4,20385041727453
2006-05-02;4,0780415008352
2006-06-01;4,00746775745064
2006-07-03;3,96947756043061
2006-08-01;3,99054321911186
2006-09-01;3,96792755736476
2006-10-02;3,95372881470419
2006-11-01;3,89105729056541
2006-12-01;3,83103573561647
2007-01-02;3,79274934042272
2007-02-01;3,76338213690626
2007-03-01;3,6845027175474
2007-04-03;3,64535204265305
2007-05-02;3,61013303011063
2007-06-01;3,50944202984652
2007-07-02;3,46356517090132
2007-08-01;3,46854878813613
2007-09-03;3,51105958708699
2007-10-01;3,48229979958058
2007-11-01;3,36969704414277
2007-12-03;3,31677280826324
2008-01-02;3,35225388607344
2008-02-01;3,31175094358981
2008-03-03;3,26043388972765
2008-04-01;3,236224204682
2008-05-02;3,23910158945464
2008-06-02;3,27585170455376
2008-07-01;3,36463423291871
2008-08-01;3,41488158122263
2008-09-01;3,46028232962564
2008-10-01;3,4361940557331
2008-11-03;3,40146570741524
2008-12-01;3,38548846463243
2009-01-02;3,40758715458284
2009-02-02;3,33801554208889
2009-03-02;3,26371290830974
2009-04-01;3,24663864172857
2009-05-04;3,27832298801266
2009-06-01;3,2893033126173
2009-07-01;3,28715220453456
2009-08-03;3,42948701923428
2009-09-01;3,4619076762799
2009-10-01;3,51122114799526
2009-11-02;3,54686314595274
2009-12-01;3,62604932182344
2010-01-04;3,734186326659
2010-02-01;3,81282976384704
2010-03-01;3,83953960916902
2010-04-05;3,94362339952925
2010-05-03;4,0104930538816
2010-06-01;4,05171201113229
2010-07-01;4,13794789865551
2010-08-02;4,26698746356613
2010-09-01;4,35257923373137
2010-10-01;4,41954584407528
2010-11-01;4,43915669048346
2010-12-01;4,5287064134935
2011-01-03;4,7927472553209
2011-02-01;4,8327930750041
2011-03-01;4,99790252668459
2011-04-01;5,18931959379896
2011-05-02;5,24194319540369
2011-06-01;5,31821941808347
2011-07-01;5,43050304066959
2011-08-01;5,63824166432962
2011-09-01;5,72085803737258
2011-10-03;5,84113212298505
2011-11-01;5,99793131393329
2011-12-01;6,32596149620648
2012-01-03;6,62124437023938
2012-02-01;6,6908580287246
2012-03-01;6,73747047855751
2012-04-03;6,88612978932121
2012-05-02;7,12142411685042
2012-06-01;7,39788851807004
2012-07-02;7,67358426817523
2012-08-01;8,06643649097881
2012-09-03;8,18774428222779
2012-10-01;8,30256809698795
2012-11-01;8,39424438748157
2012-12-03;8,99057424226687
2013-01-02;9,5890077081873
2013-02-01;9,84400708892197
2013-03-01;10,1271005111785
2013-04-03;10,4387242121322
2013-05-02;10,8649460714391
2013-06-03;11,2447686372222
2013-07-01;11,7755071097435
2013-08-01;12,1557777782719
2013-09-02;12,8474337037981
2013-10-01;13,5764134536566
2013-11-01;14,544546391412
2013-12-02;15,6670523236009
2014-01-02;16,6801710361349
2014-02-03;18,1678207159287
2014-03-05;18,6592879298328
2014-04-01;19,1862324416353
2014-05-05;19,2067585704588
2014-06-02;19,6499423168352
2014-07-01;20,0926945442828
2014-08-01;21,3494595625668
2014-09-01;22,7060888476296
2014-10-01;23,8960606357858
2014-11-03;23,7049708431531
2014-12-01;23,7984099036832
2015-01-02;24,3173758829874
2015-02-02;24,9706865717226
2015-03-02;25,1702677755119
2015-04-01;24,700128106007
2015-05-04;23,9370549925953
2015-06-01;24,8324440414189
2015-07-01;25,8436580491692
2015-08-03;26,2507278325483
2015-09-01;26,6600844453162
2015-10-01;32,0355962684544
2015-11-02;34,8455957439904
2015-12-01;38,7899136402188
2016-01-04;39,1610462618527
2016-02-01;34,882256021721
2016-03-01;35,8969032822191
2016-04-01;34,5236903040349
2016-05-02;35,615379722584
2016-06-01;38,0858537785439
2016-07-01;37,9187404502373
2016-08-01;40,8651298541301
2016-09-01;43,8321484913151
2016-10-03;37,6941115924174
